SERINGALSANTAHELENA	-70.551	-8.686
    22     3  2000      266.570000
    23     3  2000      558.650000
    24     3  2000      593.800000
    25     3  2000      385.350000
    26     3  2000      297.240000
    27     3  2000      207.150000
    28     3  2000      183.250000
    29     3  2000      400.420000
    30     3  2000      370.600000
    31     3  2000      429.760000
     1     4  2000      491.880000
     2     4  2000      284.470000
     3     4  2000      175.640000
     4     4  2000      204.810000
     5     4  2000      261.190000
     6     4  2000      424.500000
     7     4  2000      760.700000
     8     4  2000      961.560000
     9     4  2000      777.670000
    10     4  2000      585.420000
    11     4  2000      530.590000
    12     4  2000      505.240000
    13     4  2000      636.670000
    14     4  2000      608.610000
    15     4  2000      462.070000
    16     4  2000      337.410000
    17     4  2000      290.110000
    18     4  2000      216.690000
    19     4  2000      145.020000
    20     4  2000      130.000000
    21     4  2000      262.530000
    22     4  2000      452.960000
    23     4  2000      270.640000
    24     4  2000      232.680000
    25     4  2000      223.990000
    26     4  2000      217.890000
    27     4  2000      211.890000
    28     4  2000      204.810000
    29     4  2000      202.470000
    30     4  2000      216.690000
     1     5  2000      208.330000
     2     5  2000      193.300000
     3     5  2000      176.710000
     4     5  2000      163.000000
     5     5  2000      142.130000
     6     5  2000      133.670000
     7     5  2000      145.990000
     8     5  2000      377.120000
     9     5  2000      497.580000
    10     5  2000      368.980000
    11     5  2000      298.680000
    12     5  2000      265.220000
    13     5  2000      226.460000
    14     5  2000      209.510000
    15     5  2000      189.910000
    16     5  2000      182.150000
    17     5  2000      176.710000
    18     5  2000      171.370000
    19     5  2000      164.040000
    20     5  2000      157.890000
    21     5  2000      152.870000
    22     5  2000      147.940000
    23     5  2000      145.020000
    24     5  2000      132.750000
    25     5  2000      126.390000
    26     5  2000      102.650000
    27     5  2000       88.570000
    28     5  2000       83.190000
    29     5  2000       75.380000
    30     5  2000       66.670000
    31     5  2000       66.670000
     1     6  2000       76.020000
     2     6  2000      127.290000
     3     6  2000      141.180000
     4     6  2000      133.670000
     5     6  2000      110.820000
     6     6  2000       87.210000
     7     6  2000       81.210000
     8     6  2000       74.110000
     9     6  2000       67.890000
    10     6  2000       61.900000
    11     6  2000       56.700000
    12     6  2000       52.790000
    13     6  2000       48.990000
    14     6  2000       45.830000
    15     6  2000       44.800000
    16     6  2000       45.310000
    17     6  2000       47.400000
    18     6  2000       73.480000
    19     6  2000       87.210000
    20     6  2000      106.690000
    21     6  2000      120.200000
    22     6  2000      114.180000
    23     6  2000       96.190000
    24     6  2000       85.860000
    25     6  2000       71.590000
    26     6  2000       64.270000
    27     6  2000       55.010000
    28     6  2000       49.530000
    29     6  2000       45.310000
    30     6  2000       41.760000
     1     7  2000       41.260000
     2     7  2000       40.760000
     3     7  2000       40.270000
     4     7  2000       43.270000
     5     7  2000       50.070000
     6     7  2000       52.790000
     7     7  2000       47.930000
     8     7  2000       42.760000
     9     7  2000       38.320000
    10     7  2000       38.320000
    11     7  2000       39.290000
    12     7  2000       42.260000
    13     7  2000       44.800000
    14     7  2000       50.610000
    15     7  2000       47.400000
    16     7  2000       38.800000
    17     7  2000       37.840000
    18     7  2000       39.290000
    19     7  2000       41.260000
    20     7  2000       46.350000
    21     7  2000       48.990000
    22     7  2000       51.690000
    23     7  2000       50.610000
    24     7  2000       48.990000
    25     7  2000       48.460000
    26     7  2000       47.930000
    27     7  2000       47.930000
    28     7  2000       52.240000
    29     7  2000       71.590000
    30     7  2000       66.070000
    31     7  2000       50.610000
     1     8  2000       48.990000
     2     8  2000       47.400000
     3     8  2000       41.760000
     4     8  2000       40.270000
     5     8  2000       38.800000
     6     8  2000       37.840000
     7     8  2000       38.800000
     8     8  2000       39.780000
     9     8  2000       41.260000
    10     8  2000       39.780000
    11     8  2000       40.760000
    12     8  2000       41.260000
    13     8  2000       41.760000
    14     8  2000       45.310000
    15     8  2000       45.830000
    16     8  2000       47.400000
    17     8  2000       71.590000
    18     8  2000       70.970000
    19     8  2000       53.340000
    20     8  2000       42.760000
    21     8  2000       45.830000
    22     8  2000       45.310000
    23     8  2000       40.760000
    24     8  2000       38.800000
    25     8  2000       44.800000
    26     8  2000       43.270000
    27     8  2000       41.760000
    28     8  2000       40.270000
    29     8  2000       39.290000
    30     8  2000       38.800000
    31     8  2000       38.320000
     1     9  2000       36.880000
     2     9  2000       35.940000
     3     9  2000       35.470000
     4     9  2000       33.620000
     5     9  2000       28.740000
     6     9  2000       26.220000
     7     9  2000       25.810000
     8     9  2000       24.590000
     9     9  2000       23.790000
    10     9  2000       23.400000
    11     9  2000       23.000000
    12     9  2000       22.620000
    13     9  2000       22.620000
    14     9  2000       23.000000
    15     9  2000       23.790000
    16     9  2000       24.590000
    17     9  2000       25.810000
    18     9  2000       25.070000
    19     9  2000       23.880000
    20     9  2000       26.720000
    21     9  2000       27.560000
    22     9  2000       32.890000
    23     9  2000       35.260000
    24     9  2000       36.720000
    25     9  2000       80.400000
    26     9  2000       94.280000
    27     9  2000       95.080000
    28     9  2000       96.700000
    29     9  2000      113.680000
    30     9  2000      119.060000
     1    10  2000      185.660000
     2    10  2000      179.870000
     3    10  2000      201.160000
     4    10  2000      211.010000
     5    10  2000      221.100000
     6    10  2000      206.050000
     7    10  2000      166.360000
     8    10  2000      139.940000
     9    10  2000      130.190000
    10    10  2000      183.330000
    11    10  2000      163.060000
    12    10  2000      123.630000
    13    10  2000      106.720000
    14    10  2000       96.700000
    15    10  2000       92.680000
    16    10  2000       91.880000
    17    10  2000      100.810000
    18    10  2000       80.400000
    19    10  2000      144.010000
    20    10  2000      153.380000
    21    10  2000      129.240000
    22    10  2000      103.320000
    23    10  2000       97.520000
    24    10  2000       92.680000
    25    10  2000      113.680000
    26    10  2000      259.720000
    27    10  2000      910.320000
    28    10  2000      602.720000
    29    10  2000      426.290000
    30    10  2000      238.020000
    31    10  2000      196.320000
     1    11  2000      207.290000
     2    11  2000      238.020000
     3    11  2000      261.110000
     4    11  2000      232.750000
     5    11  2000      195.120000
     6    11  2000      204.820000
     7    11  2000      222.380000
     8    11  2000      369.410000
     9    11  2000      382.810000
    10    11  2000      285.290000
    11    11  2000      230.130000
    12    11  2000      176.440000
    13    11  2000      126.420000
    14    11  2000      102.480000
    15    11  2000       91.880000
    16    11  2000       75.310000
    17    11  2000      103.320000
    18    11  2000      120.880000
    19    11  2000       96.700000
    20    11  2000       91.880000
    21    11  2000       88.740000
    22    11  2000       85.660000
    23    11  2000      128.300000
    24    11  2000      389.610000
    25    11  2000      230.130000
    26    11  2000      219.830000
    27    11  2000      502.790000
    28    11  2000      300.030000
    29    11  2000      242.010000
    30    11  2000      163.060000
     1    12  2000      212.260000
     2    12  2000      276.630000
     3    12  2000      292.610000
     4    12  2000      262.500000
     5    12  2000      254.200000
     6    12  2000      309.060000
     7    12  2000      446.180000
     8    12  2000      396.470000
     9    12  2000      278.060000
    10    12  2000      134.010000
    11    12  2000      124.560000
    12    12  2000      146.060000
    13    12  2000      156.580000
    14    12  2000      115.460000
    15    12  2000       99.980000
    16    12  2000       87.190000
    17    12  2000       81.140000
    18    12  2000       96.700000
    19    12  2000      132.090000
    20    12  2000      197.520000
    21    12  2000      207.290000
    22    12  2000      166.360000
    23    12  2000      126.420000
    24    12  2000      106.720000
    25    12  2000       99.980000
    26    12  2000       88.740000
    27    12  2000       75.310000
    28    12  2000       53.040000
    29    12  2000       54.240000
    30    12  2000       53.040000
    31    12  2000       84.140000
     1     1  2001      219.830000
     2     1  2001      219.830000
     3     1  2001      204.820000
     4     1  2001      190.360000
     5     1  2001      182.180000
     6     1  2001      157.650000
     7     1  2001      171.920000
     8     1  2001      176.440000
     9     1  2001      270.930000
    10     1  2001      214.770000
    11     1  2001      181.020000
    12     1  2001      174.170000
    13     1  2001      495.050000
    14     1  2001      617.750000
    15     1  2001      440.710000
    16     1  2001      372.730000
    17     1  2001      464.670000
    18     1  2001      449.850000
    19     1  2001      403.380000
    20     1  2001     1199.550000
    21     1  2001     1362.750000
    22     1  2001     1408.510000
    23     1  2001     1264.170000
    24     1  2001      858.380000
    25     1  2001      528.400000
    26     1  2001      587.880000
    27     1  2001      630.790000
    28     1  2001      410.360000
    29     1  2001      384.510000
    30     1  2001      351.370000
    31     1  2001      327.520000
     1     2  2001      315.150000
     2     2  2001      303.020000
     3     2  2001      295.570000
     4     2  2001      288.210000
     5     2  2001      444.360000
     6     2  2001      464.670000
     7     2  2001      327.520000
     8     2  2001      291.140000
     9     2  2001      286.750000
    10     2  2001      270.930000
    11     2  2001      244.700000
    12     2  2001      238.020000
    13     2  2001      863.510000
    14     2  2001     1136.670000
    15     2  2001      894.570000
    16     2  2001      635.170000
    17     2  2001      558.760000
    18     2  2001      773.680000
    19     2  2001      670.740000
    20     2  2001      573.220000
    21     2  2001      536.410000
    22     2  2001      730.650000
    23     2  2001      635.170000
    24     2  2001      587.880000
    25     2  2001      540.440000
    26     2  2001      735.370000
    27     2  2001      684.330000
    28     2  2001      643.970000
     1     3  2001      744.860000
     2     3  2001      793.200000
     3     3  2001      863.510000
     4     3  2001      912.960000
     5     3  2001     1002.200000
     6     3  2001     1139.620000
     7     3  2001      899.810000
     8     3  2001      744.860000
     9     3  2001      718.930000
    10     3  2001      622.080000
    11     3  2001      477.840000
    12     3  2001      403.380000
    13     3  2001      343.320000
    14     3  2001      325.960000
    15     3  2001      403.380000
    16     3  2001      648.390000
    17     3  2001      773.680000
    18     3  2001      707.300000
    19     3  2001     1175.390000
    20     3  2001     1267.300000
    21     3  2001      805.530000
    22     3  2001      691.180000
    23     3  2001      437.080000
    24     3  2001      413.880000
    25     3  2001      500.850000
    26     3  2001      838.050000
    27     3  2001      974.700000
    28     3  2001      942.230000
    29     3  2001      592.100000
    30     3  2001      496.980000
    31     3  2001      714.260000
     1     4  2001      639.560000
     2     4  2001      510.600000
     3     4  2001      542.460000
     4     4  2001     1248.630000
     5     4  2001     1408.510000
     6     4  2001     1522.860000
     7     4  2001     1502.350000
     8     4  2001     1516.010000
     9     4  2001     1526.290000
    10     4  2001     1151.480000
    11     4  2001      858.380000
    12     4  2001      740.110000
    13     4  2001      619.920000
    14     4  2001      546.510000
    15     4  2001      526.410000
    16     4  2001      510.600000
    17     4  2001      530.400000
    18     4  2001      498.910000
    19     4  2001      424.510000
    20     4  2001      455.380000
    21     4  2001      462.800000
    22     4  2001      359.510000
    23     4  2001      346.530000
    24     4  2001      336.960000
    25     4  2001      379.440000
    26     4  2001      483.540000
    27     4  2001      472.170000
    28     4  2001      406.870000
    29     4  2001      356.240000
    30     4  2001      286.750000
     1     5  2001      235.380000
     2     5  2001      188.000000
     3     5  2001      178.720000
     4     5  2001      173.050000
     5     5  2001      259.720000
     6     5  2001      207.290000
     7     5  2001      234.060000
     8     5  2001      265.300000
     9     5  2001      248.750000
    10     5  2001      214.770000
    11     5  2001      199.940000
    12     5  2001      171.920000
    13     5  2001      168.570000
    14     5  2001      272.350000
    15     5  2001      278.060000
    16     5  2001      234.060000
    17     5  2001      221.100000
    18     5  2001      212.260000
    19     5  2001      168.570000
    20     5  2001      140.950000
    21     5  2001      125.490000
    22     5  2001      113.680000
    23     5  2001      103.320000
    24     5  2001       96.700000
    25     5  2001      129.240000
    26     5  2001      111.920000
    27     5  2001      101.650000
    28     5  2001       95.890000
    29     5  2001       91.880000
    30     5  2001       87.190000
    31     5  2001       84.140000
     1     6  2001       80.400000
     2     6  2001       78.200000
     3     6  2001       84.140000
     4     6  2001      111.920000
     5     6  2001      159.800000
     6     6  2001      111.920000
     7     6  2001      183.330000
     8     6  2001      221.100000
     9     6  2001      178.720000
    10     6  2001      152.330000
    11     6  2001      130.190000
    12     6  2001      113.680000
    13     6  2001      161.970000
    14     6  2001      113.680000
    15     6  2001      103.320000
    16     6  2001       95.890000
    17     6  2001       92.680000
    18     6  2001       89.520000
    19     6  2001       85.660000
    20     6  2001       82.630000
    21     6  2001       78.930000
    22     6  2001       76.750000
    23     6  2001       73.890000
    24     6  2001       72.480000
    25     6  2001       69.700000
    26     6  2001       66.990000
    27     6  2001       65.650000
    28     6  2001       69.700000
    29     6  2001       65.650000
    30     6  2001       63.020000
     1     7  2001       61.080000
     2     7  2001       58.540000
     3     7  2001       56.060000
     4     7  2001       53.040000
     5     7  2001       50.680000
     6     7  2001       48.380000
     7     7  2001       46.140000
     8     7  2001       43.950000
     9     7  2001       40.770000
    10     7  2001       39.740000
    11     7  2001       39.740000
    12     7  2001       37.710000
    13     7  2001       37.210000
    14     7  2001       35.740000
    15     7  2001       35.260000
    16     7  2001       33.830000
    17     7  2001       33.830000
    18     7  2001       32.890000
    19     7  2001       31.970000
    20     7  2001       31.060000
    21     7  2001       30.610000
    22     7  2001       37.210000
    23     7  2001       37.710000
    24     7  2001       39.740000
    25     7  2001       38.210000
    26     7  2001       38.720000
    27     7  2001       38.210000
    28     7  2001       42.880000
    29     7  2001       45.040000
    30     7  2001       46.140000
    31     7  2001       43.950000
     1     8  2001       38.720000
     2     8  2001       48.380000
     3     8  2001       43.950000
     4     8  2001       37.710000
     5     8  2001       34.300000
     6     8  2001       33.830000
     7     8  2001       32.890000
     8     8  2001       31.970000
     9     8  2001       29.720000
    10     8  2001       28.410000
    11     8  2001       27.560000
    12     8  2001       26.720000
    13     8  2001       26.720000
    14     8  2001       25.890000
    15     8  2001       25.480000
    16     8  2001       25.070000
    17     8  2001       25.070000
    18     8  2001       24.670000
    19     8  2001       24.270000
    20     8  2001       25.890000
    21     8  2001       25.890000
    22     8  2001       25.890000
    23     8  2001       25.070000
    24     8  2001       24.270000
    25     8  2001       24.270000
    26     8  2001       24.270000
    27     8  2001       23.880000
    28     8  2001       23.480000
    29     8  2001       22.710000
    30     8  2001       21.950000
    31     8  2001       21.200000
     1     9  2001       20.470000
     2     9  2001       19.750000
     3     9  2001       19.750000
     4     9  2001       19.040000
     5     9  2001       19.750000
     6     9  2001       20.470000
     7     9  2001       21.200000
     8     9  2001       22.710000
     9     9  2001       27.130000
    10     9  2001       35.260000
    11     9  2001       39.230000
    12     9  2001       40.770000
    13     9  2001       38.720000
    14     9  2001       28.410000
    15     9  2001       29.280000
    16     9  2001       31.510000
    17     9  2001       33.830000
    18     9  2001       34.780000
    19     9  2001       38.210000
    20     9  2001       40.770000
    21     9  2001       45.040000
    22     9  2001       49.530000
    23     9  2001       39.740000
    24     9  2001       32.890000
    25     9  2001       31.060000
    26     9  2001       27.980000
    27     9  2001       31.970000
    28     9  2001       34.780000
    29     9  2001       37.710000
    30     9  2001       34.780000
     1    10  2001       33.830000
     2    10  2001       31.970000
     3    10  2001       29.720000
     4    10  2001       45.040000
     5    10  2001       51.850000
     6    10  2001       42.340000
     7    10  2001       67.660000
     8    10  2001       45.040000
     9    10  2001       34.780000
    10    10  2001       27.130000
    11    10  2001       61.720000
    12    10  2001       49.530000
    13    10  2001       84.900000
    14    10  2001       81.140000
    15    10  2001       88.740000
    16    10  2001       97.520000
    17    10  2001      101.650000
    18    10  2001      108.440000
    19    10  2001       68.340000
    20    10  2001       59.170000
    21    10  2001       56.670000
    22    10  2001      111.920000
    23    10  2001      195.120000
    24    10  2001      242.010000
    25    10  2001      174.170000
    26    10  2001       97.520000
    27    10  2001       84.140000
    28    10  2001       76.750000
    29    10  2001       78.200000
    30    10  2001       95.890000
    31    10  2001       99.980000
     1    11  2001      105.010000
     2    11  2001      725.950000
     3    11  2001      622.080000
     4    11  2001      262.500000
     5    11  2001      212.260000
     6    11  2001      176.440000
     7    11  2001      152.330000
     8    11  2001      153.380000
     9    11  2001      336.960000
    10    11  2001      344.920000
    11    11  2001      315.150000
    12    11  2001      262.500000
    13    11  2001      222.380000
    14    11  2001      208.520000
    15    11  2001      197.520000
    16    11  2001      189.180000
    17    11  2001      183.330000
    18    11  2001      163.060000
    19    11  2001      130.190000
    20    11  2001      111.920000
    21    11  2001      133.050000
    22    11  2001      128.300000
    23    11  2001       93.470000
    24    11  2001       88.740000
    25    11  2001       91.880000
    26    11  2001      107.580000
    27    11  2001      171.920000
    28    11  2001      270.930000
    29    11  2001      487.360000
    30    11  2001      592.100000
     1    12  2001      863.510000
     2    12  2001      711.940000
     3    12  2001      420.950000
     4    12  2001      336.960000
     5    12  2001      268.110000
     6    12  2001     1116.090000
     7    12  2001     1533.170000
     8    12  2001     1305.050000
     9    12  2001      999.430000
    10    12  2001      827.970000
    11    12  2001      635.170000
    12    12  2001      526.410000
    13    12  2001      438.900000
    14    12  2001      382.810000
    15    12  2001      346.530000
    16    12  2001      327.520000
    17    12  2001      300.030000
    18    12  2001      265.300000
    19    12  2001      251.470000
    20    12  2001      276.630000
    21    12  2001      431.670000
    22    12  2001      934.200000
    23    12  2001      389.610000
    24    12  2001      868.650000
    25    12  2001      848.180000
    26    12  2001      756.800000
    27    12  2001      556.710000
    28    12  2001      468.410000
    29    12  2001      682.050000
    30    12  2001      798.120000
    31    12  2001     1066.920000
     1     1  2002     1279.820000
     2     1  2002     1468.480000
     3     1  2002     1516.010000
     4     1  2002     1592.260000
     5     1  2002     1620.470000
     6     1  2002     1157.440000
     7     1  2002      783.410000
     8     1  2002      408.610000
     9     1  2002      367.750000
    10     1  2002      343.320000
    11     1  2002      398.190000
    12     1  2002      479.730000
    13     1  2002      630.790000
    14     1  2002      833.000000
    15     1  2002      958.400000
    16     1  2002     1016.090000
    17     1  2002      730.650000
    18     1  2002      641.760000
    19     1  2002      420.950000
    20     1  2002      387.900000
    21     1  2002      346.530000
    22     1  2002      330.650000
    23     1  2002      318.220000
    24     1  2002      322.850000
    25     1  2002      324.400000
    26     1  2002      382.810000
    27     1  2002      472.170000
    28     1  2002      518.480000
    29     1  2002      592.100000
    30     1  2002      609.140000
    31     1  2002      641.760000
     1     2  2002      768.830000
     2     2  2002     1002.200000
     3     2  2002     1166.400000
     4     2  2002      982.910000
     5     2  2002      812.980000
     6     2  2002      827.970000
     7     2  2002     1110.250000
     8     2  2002     1273.550000
     9     2  2002     1445.000000
    10     2  2002     1425.040000
    11     2  2002     1465.110000
    12     2  2002     1516.010000
    13     2  2002     1677.640000
    14     2  2002     1448.340000
    15     2  2002     1356.270000
    16     2  2002     1301.880000
    17     2  2002     1163.400000
    18     2  2002     1199.550000
    19     2  2002     1081.260000
    20     2  2002      988.400000
    21     2  2002      878.970000
    22     2  2002      788.300000
    23     2  2002      742.480000
    24     2  2002      721.270000
    25     2  2002      698.060000
    26     2  2002      759.200000
    27     2  2002      858.380000
    28     2  2002      891.960000
     1     3  2002      812.980000
     2     3  2002      749.620000
     3     3  2002      793.200000
     4     3  2002      827.970000
     5     3  2002      679.780000
     6     3  2002      487.360000
     7     3  2002      396.470000
     8     3  2002      617.750000
     9     3  2002      744.860000
    10     3  2002      899.810000
    11     3  2002     1098.610000
    12     3  2002     1030.080000
    13     3  2002      827.970000
    14     3  2002      670.740000
    15     3  2002      526.410000
    16     3  2002      457.230000
    17     3  2002      379.440000
    18     3  2002      336.960000
    19     3  2002      324.400000
    20     3  2002      393.030000
    21     3  2002      472.170000
    22     3  2002      554.660000
    23     3  2002      583.670000
    24     3  2002      550.580000
    25     3  2002      502.790000
    26     3  2002      479.730000
    27     3  2002      444.360000
    28     3  2002      468.410000
    29     3  2002      688.890000
    30     3  2002     1116.090000
    31     3  2002     1522.860000
     1     4  2002     1692.090000
     2     4  2002     1461.750000
     3     4  2002     1002.200000
     4     4  2002      773.680000
     5     4  2002      540.440000
     6     4  2002      491.200000
     7     4  2002      435.280000
     8     4  2002      410.360000
     9     4  2002      356.240000
    10     4  2002      340.130000
    11     4  2002      327.520000
    12     4  2002      319.760000
    13     4  2002      306.030000
    14     4  2002      327.520000
    15     4  2002      542.460000
    16     4  2002     1205.630000
    17     4  2002     1130.770000
    18     4  2002      682.050000
    19     4  2002      730.650000
    20     4  2002     1018.880000
    21     4  2002      982.910000
    22     4  2002      803.060000
    23     4  2002      740.110000
    24     4  2002      716.590000
    25     4  2002      704.980000
    26     4  2002      639.560000
    27     4  2002      596.340000
    28     4  2002      652.830000
    29     4  2002      958.400000
    30     4  2002     1187.440000
     1     5  2002     1072.640000
     2     5  2002      873.800000
     3     5  2002     1035.710000
     4     5  2002     1007.740000
     5     5  2002      773.680000
     6     5  2002      721.270000
     7     5  2002      928.860000
     8     5  2002      670.740000
     9     5  2002      659.510000
    10     5  2002      518.480000
    11     5  2002      282.390000
    12     5  2002      312.090000
    13     5  2002      301.520000
    14     5  2002      349.750000
    15     5  2002      420.950000
    16     5  2002      514.530000
    17     5  2002      648.390000
    18     5  2002      749.620000
    19     5  2002      795.660000
    20     5  2002      639.560000
    21     5  2002      514.530000
    22     5  2002      428.080000
    23     5  2002      346.530000
    24     5  2002      330.650000
    25     5  2002      315.150000
    26     5  2002      279.500000
    27     5  2002      256.950000
    28     5  2002      244.700000
    29     5  2002      212.260000
    30     5  2002      198.730000
    31     5  2002      191.550000
     1     6  2002      259.720000
     2     6  2002      321.300000
     3     6  2002      393.030000
     4     6  2002      362.790000
     5     6  2002      336.960000
     6     6  2002      254.200000
     7     6  2002      224.950000
     8     6  2002      209.760000
     9     6  2002      199.940000
    10     6  2002      191.550000
    11     6  2002      190.360000
    12     6  2002      212.260000
    13     6  2002      197.520000
    14     6  2002      183.330000
    15     6  2002      158.720000
    16     6  2002      149.180000
    17     6  2002      173.050000
    18     6  2002      158.720000
    19     6  2002      129.240000
    20     6  2002      119.960000
    21     6  2002      110.170000
    22     6  2002      101.650000
    23     6  2002       95.080000
    24     6  2002       90.310000
    25     6  2002       87.190000
    26     6  2002       82.630000
    27     6  2002       81.140000
    28     6  2002       78.930000
    29     6  2002       76.750000
    30     6  2002       75.310000
     1     7  2002       76.750000
     2     7  2002       75.310000
     3     7  2002       75.310000
     4     7  2002       73.890000
     5     7  2002       72.480000
     6     7  2002       71.080000
     7     7  2002       71.080000
     8     7  2002       70.390000
     9     7  2002       69.700000
    10     7  2002       69.700000
    11     7  2002       69.020000
    12     7  2002       68.340000
    13     7  2002       67.660000
    14     7  2002       66.990000
    15     7  2002       66.320000
    16     7  2002       65.650000
    17     7  2002       65.650000
    18     7  2002       64.990000
    19     7  2002       64.330000
    20     7  2002       72.480000
    21     7  2002       85.660000
    22     7  2002       85.660000
    23     7  2002       87.970000
    24     7  2002       93.470000
    25     7  2002       93.470000
    26     7  2002       91.880000
    27     7  2002       91.090000
    28     7  2002       91.880000
    29     7  2002       99.980000
    30     7  2002      111.040000
    31     7  2002       95.080000
     1     8  2002       88.740000
     2     8  2002       71.780000
     3     8  2002       64.330000
     4     8  2002       55.450000
     5     8  2002       45.040000
     6     8  2002       40.770000
     7     8  2002       36.720000
     8     8  2002       35.740000
     9     8  2002       35.740000
    10     8  2002       34.780000
    11     8  2002       32.430000
    12     8  2002       30.160000
    13     8  2002       28.410000
    14     8  2002       30.610000
    15     8  2002       32.890000
    16     8  2002       31.060000
    17     8  2002       30.610000
    18     8  2002       31.970000
    19     8  2002       33.830000
    20     8  2002       35.740000
    21     8  2002       37.210000
    22     8  2002       39.230000
    23     8  2002       37.710000
    24     8  2002       34.780000
    25     8  2002       30.160000
    26     8  2002       31.060000
    27     8  2002       32.430000
    28     8  2002       34.300000
    29     8  2002       31.970000
    30     8  2002       28.410000
    31     8  2002       27.980000
     1     9  2002       28.410000
     2     9  2002       30.610000
     3     9  2002       35.740000
     4     9  2002       34.780000
     5     9  2002       33.830000
     6     9  2002       31.510000
     7     9  2002       29.280000
     8     9  2002       28.410000
     9     9  2002       31.060000
    10     9  2002       34.300000
    11     9  2002       37.210000
    12     9  2002       34.780000
    13     9  2002       34.300000
    14     9  2002       35.740000
    15     9  2002       37.710000
    16     9  2002       39.740000
    17     9  2002       42.340000
    18     9  2002       43.950000
    19     9  2002       40.770000
    20     9  2002       40.250000
    21     9  2002       45.040000
    22     9  2002       44.490000
    23     9  2002       40.250000
    24     9  2002       36.720000
    25     9  2002       33.830000
    26     9  2002       30.610000
    27     9  2002       28.850000
    28     9  2002       27.560000
    29     9  2002       24.670000
    30     9  2002       25.890000
     1    10  2002       26.300000
     2    10  2002       26.720000
     3    10  2002       26.720000
     4    10  2002       27.560000
     5    10  2002       27.560000
     6    10  2002       27.980000
     7    10  2002       28.410000
     8    10  2002       26.300000
     9    10  2002       29.280000
    10    10  2002       40.770000
    11    10  2002       43.410000
    12    10  2002       39.740000
    13    10  2002       36.720000
    14    10  2002       35.260000
    15    10  2002       34.300000
    16    10  2002       30.610000
    17    10  2002       28.410000
    18    10  2002       29.280000
    19    10  2002       34.300000
    20    10  2002       47.820000
    21    10  2002       50.680000
    22    10  2002       48.950000
    23    10  2002       48.380000
    24    10  2002       50.680000
    25    10  2002       64.990000
    26    10  2002       81.880000
    27    10  2002       92.680000
    28    10  2002       91.880000
    29    10  2002       85.660000
    30    10  2002       77.470000
    31    10  2002       70.390000
     1    11  2002       78.200000
     2    11  2002       92.680000
     3    11  2002      124.560000
     4    11  2002      181.020000
     5    11  2002      197.520000
     6    11  2002      185.660000
     7    11  2002      176.440000
     8    11  2002      146.060000
     9    11  2002      124.560000
    10    11  2002      105.860000
    11    11  2002       90.310000
    12    11  2002       79.660000
    13    11  2002       76.030000
    14    11  2002      101.650000
    15    11  2002      131.140000
    16    11  2002      160.890000
    17    11  2002      164.160000
    18    11  2002      173.050000
    19    11  2002      159.800000
    20    11  2002      136.920000
    21    11  2002      120.880000
    22    11  2002      111.040000
    23    11  2002      110.170000
    24    11  2002      136.920000
    25    11  2002      160.890000
    26    11  2002      155.510000
    27    11  2002      137.920000
    28    11  2002      154.440000
    29    11  2002      146.060000
    30    11  2002      132.090000
     1    12  2002      132.090000
     2    12  2002      138.930000
     3    12  2002      146.060000
     4    12  2002      151.270000
     5    12  2002      159.800000
     6    12  2002      359.510000
     7    12  2002      795.660000
     8    12  2002      577.390000
     9    12  2002      524.420000
    10    12  2002      449.850000
    11    12  2002      413.880000
    12    12  2002      451.690000
    13    12  2002      538.420000
    14    12  2002      495.050000
    15    12  2002      417.410000
    16    12  2002      483.540000
    17    12  2002      600.590000
    18    12  2002     1401.920000
    19    12  2002      999.430000
    20    12  2002      600.590000
    21    12  2002      468.410000
    22    12  2002      622.080000
    23    12  2002      926.200000
    24    12  2002     1110.250000
    25    12  2002      540.440000
    26    12  2002     1061.210000
    27    12  2002     1223.970000
    28    12  2002      897.190000
    29    12  2002      843.110000
    30    12  2002      788.300000
    31    12  2002      735.370000
     1     1  2003      377.760000
     2     1  2003      372.730000
     3     1  2003      412.120000
     4     1  2003      424.510000
     5     1  2003      420.950000
     6     1  2003      348.140000
     7     1  2003      341.730000
     8     1  2003      332.220000
     9     1  2003      321.300000
    10     1  2003      309.060000
    11     1  2003      309.060000
    12     1  2003      670.740000
    13     1  2003      457.230000
    14     1  2003      449.850000
    15     1  2003      508.650000
    16     1  2003      415.640000
    17     1  2003      714.260000
    18     1  2003      793.200000
    19     1  2003      579.480000
    20     1  2003      679.780000
    21     1  2003     1166.400000
    22     1  2003     1292.400000
    23     1  2003      704.980000
    24     1  2003     1267.300000
    25     1  2003     1072.640000
    26     1  2003      817.960000
    27     1  2003      661.750000
    28     1  2003      587.880000
    29     1  2003      698.060000
    30     1  2003      698.060000
    31     1  2003      635.170000
     1     2  2003      613.440000
     2     2  2003      639.560000
     3     2  2003      679.780000
     4     2  2003      718.930000
     5     2  2003      815.470000
     6     2  2003      926.200000
     7     2  2003     1030.080000
     8     2  2003      977.440000
     9     2  2003     1145.540000
    10     2  2003      952.990000
    11     2  2003      876.380000
    12     2  2003      918.240000
    13     2  2003      648.390000
    14     2  2003      622.080000
    15     2  2003      548.540000
    16     2  2003      596.340000
    17     2  2003      622.080000
    18     2  2003      785.850000
    19     2  2003      868.650000
    20     2  2003     1107.330000
    21     2  2003     1392.070000
    22     2  2003     1375.740000
    23     2  2003     1208.680000
