TABATINGA	-69.933	-4.250
     9     1  2003    47876.700000
    10     1  2003    47710.000000
    11     1  2003    47460.300000
    12     1  2003    47211.000000
    13     1  2003    46920.700000
    14     1  2003    46796.500000
    15     1  2003    46631.100000
    16     1  2003    46342.000000
    17     1  2003    46218.300000
    18     1  2003    46135.900000
    19     1  2003    46053.500000
    20     1  2003    45930.100000
    21     1  2003    45724.600000
    22     1  2003    45437.400000
    23     1  2003    44987.300000
    24     1  2003    44579.400000
    25     1  2003    44172.800000
    26     1  2003    43727.000000
    27     1  2003    43323.000000
    28     1  2003    42719.300000
    29     1  2003    41839.100000
    30     1  2003    41520.500000
    31     1  2003    40964.900000
     1     2  2003    40806.700000
     2     2  2003    40688.100000
     3     2  2003    40215.000000
     4     2  2003    40097.000000
     5     2  2003    40097.000000
     6     2  2003    40411.900000
     7     2  2003    40648.600000
     8     2  2003    41004.600000
     9     2  2003    41600.100000
    10     2  2003    42078.500000
    11     2  2003    42719.300000
    12     2  2003    43161.700000
    13     2  2003    43605.600000
    14     2  2003    43929.400000
    15     2  2003    44498.000000
    16     2  2003    44946.400000
    17     2  2003    45396.400000
    18     2  2003    45765.600000
    19     2  2003    46012.400000
    20     2  2003    46259.500000
    21     2  2003    46383.300000
    22     2  2003    46465.800000
    23     2  2003    46589.700000
    24     2  2003    46672.400000
    25     2  2003    46755.100000
    26     2  2003    46796.500000
    27     2  2003    46796.500000
    28     2  2003    46879.300000
     1     3  2003    47128.000000
     2     3  2003    47252.500000
     3     3  2003    47335.600000
     4     3  2003    47460.300000
     5     3  2003    47543.500000
     6     3  2003    47710.000000
     7     3  2003    47835.000000
     8     3  2003    47960.200000
     9     3  2003    48252.600000
    10     3  2003    48461.800000
    11     3  2003    48671.300000
    12     3  2003    48797.200000
    13     3  2003    49049.200000
    14     3  2003    49259.600000
    15     3  2003    49301.700000
    16     3  2003    49385.900000
    17     3  2003    49512.400000
    18     3  2003    49765.600000
    19     3  2003    49807.900000
    20     3  2003    49807.900000
    21     3  2003    49850.200000
    22     3  2003    49892.400000
    23     3  2003    49807.900000
    24     3  2003    49723.400000
    25     3  2003    49723.400000
    26     3  2003    49723.400000
    27     3  2003    49765.600000
    28     3  2003    49807.900000
    29     3  2003    49850.200000
    30     3  2003    49850.200000
    31     3  2003    49934.700000
     1     4  2003    49934.700000
     2     4  2003    49934.700000
     3     4  2003    49934.700000
     4     4  2003    49934.700000
     5     4  2003    50019.300000
     6     4  2003    50061.700000
     7     4  2003    50146.300000
     8     4  2003    50273.400000
     9     4  2003    50358.300000
    10     4  2003    50400.700000
    11     4  2003    50443.100000
    12     4  2003    50443.100000
    13     4  2003    50612.900000
    14     4  2003    50923.300000
    15     4  2003    51156.100000
    16     4  2003    51296.000000
    17     4  2003    51342.600000
    18     4  2003    51342.600000
    19     4  2003    51389.300000
    20     4  2003    51529.500000
    21     4  2003    51716.600000
    22     4  2003    51857.100000
    23     4  2003    51997.800000
    24     4  2003    52091.700000
    25     4  2003    52091.700000
    26     4  2003    52091.700000
    27     4  2003    52091.700000
    28     4  2003    52091.700000
    29     4  2003    52138.600000
    30     4  2003    52138.600000
     1     5  2003    52138.600000
     2     5  2003    52138.600000
     3     5  2003    52232.600000
     4     5  2003    52279.600000
     5     5  2003    52373.700000
     6     5  2003    52467.900000
     7     5  2003    52703.600000
     8     5  2003    53081.600000
     9     5  2003    53365.800000
    10     5  2003    53840.900000
    11     5  2003    53983.800000
    12     5  2003    54079.100000
    13     5  2003    54270.000000
    14     5  2003    54413.300000
    15     5  2003    54509.000000
    16     5  2003    54604.700000
    17     5  2003    54604.700000
    18     5  2003    54700.500000
    19     5  2003    54892.200000
    20     5  2003    54988.200000
    21     5  2003    55180.400000
    22     5  2003    55228.500000
    23     5  2003    55276.600000
    24     5  2003    55372.900000
    25     5  2003    55613.800000
    26     5  2003    55613.800000
    27     5  2003    55710.300000
    28     5  2003    55710.300000
    29     5  2003    55758.600000
    30     5  2003    55806.900000
    31     5  2003    55758.600000
     1     6  2003    55758.600000
     2     6  2003    55613.800000
     3     6  2003    55613.800000
     4     6  2003    55421.000000
     5     6  2003    55324.700000
     6     6  2003    55228.500000
     7     6  2003    55180.400000
     8     6  2003    55132.300000
     9     6  2003    54988.200000
    10     6  2003    54988.200000
    11     6  2003    54988.200000
    12     6  2003    54988.200000
    13     6  2003    54892.200000
    14     6  2003    54796.300000
    15     6  2003    54796.300000
    16     6  2003    54700.500000
    17     6  2003    54509.000000
    18     6  2003    54413.300000
    19     6  2003    54413.300000
    20     6  2003    54317.700000
    21     6  2003    54222.200000
    22     6  2003    54079.100000
    23     6  2003    53936.100000
    24     6  2003    53745.700000
    25     6  2003    53555.600000
    26     6  2003    53176.200000
    27     6  2003    53034.300000
    28     6  2003    52892.400000
    29     6  2003    52892.400000
    30     6  2003    52750.800000
     1     7  2003    52326.700000
     2     7  2003    52138.600000
     3     7  2003    51997.800000
     4     7  2003    51810.300000
     5     7  2003    51669.800000
     6     7  2003    51529.500000
     7     7  2003    51202.700000
     8     7  2003    50923.300000
     9     7  2003    50570.500000
    10     7  2003    49977.000000
    11     7  2003    49639.000000
    12     7  2003    49385.900000
    13     7  2003    49133.300000
    14     7  2003    48881.100000
    15     7  2003    48336.200000
    16     7  2003    47793.400000
    17     7  2003    47128.000000
    18     7  2003    46507.100000
    19     7  2003    45560.400000
    20     7  2003    44701.700000
    21     7  2003    44172.800000
    22     7  2003    43686.500000
    23     7  2003    42960.400000
    24     7  2003    41480.700000
    25     7  2003    40333.100000
    26     7  2003    39157.300000
    27     7  2003    37761.600000
    28     7  2003    36459.100000
    29     7  2003    35172.000000
    30     7  2003    33751.800000
    31     7  2003    32717.800000
     1     8  2003    31476.800000
     2     8  2003    31042.700000
     3     8  2003    30682.400000
     4     8  2003    30252.000000
     5     8  2003    29859.200000
     6     8  2003    29184.700000
     7     8  2003    28831.800000
     8     8  2003    28410.300000
     9     8  2003    28130.300000
    10     8  2003    27781.800000
    11     8  2003    27573.300000
    12     8  2003    27296.200000
    13     8  2003    27020.000000
    14     8  2003    26641.800000
    15     8  2003    26436.300000
    16     8  2003    26676.100000
    17     8  2003    27054.500000
    18     8  2003    27781.800000
    19     8  2003    28796.600000
    20     8  2003    29539.100000
    21     8  2003    29966.100000
    22     8  2003    30108.900000
    23     8  2003    30216.200000
    24     8  2003    30323.600000
    25     8  2003    30180.400000
    26     8  2003    29823.600000
    27     8  2003    29468.100000
    28     8  2003    28867.100000
    29     8  2003    28270.200000
    30     8  2003    27608.000000
    31     8  2003    26847.900000
     1     9  2003    26367.900000
     2     9  2003    26094.800000
     3     9  2003    25924.700000
     4     9  2003    25822.800000
     5     9  2003    25721.000000
     6     9  2003    25450.300000
     7     9  2003    25045.900000
     8     9  2003    24510.200000
     9     9  2003    23813.000000
    10     9  2003    23351.900000
    11     9  2003    22471.100000
    12     9  2003    21858.200000
    13     9  2003    21092.000000
    14     9  2003    20429.100000
    15     9  2003    19742.300000
    16     9  2003    19309.300000
    17     9  2003    19371.000000
    18     9  2003    19960.000000
    19     9  2003    21060.300000
    20     9  2003    21890.300000
    21     9  2003    22730.900000
    22     9  2003    23286.200000
    23     9  2003    23384.700000
    24     9  2003    23220.700000
    25     9  2003    23057.000000
    26     9  2003    22926.400000
    27     9  2003    22861.200000
    28     9  2003    22861.200000
    29     9  2003    22861.200000
    30     9  2003    22991.700000
     1    10  2003    23450.400000
     2    10  2003    23779.900000
     3    10  2003    24077.800000
     4    10  2003    24210.600000
     5    10  2003    24443.500000
     6    10  2003    24643.800000
     7    10  2003    25045.900000
     8    10  2003    25585.500000
     9    10  2003    26094.800000
    10    10  2003    26333.700000
    11    10  2003    26504.700000
    12    10  2003    26539.000000
    13    10  2003    26641.800000
    14    10  2003    26710.400000
    15    10  2003    26985.600000
    16    10  2003    27538.600000
    17    10  2003    28130.300000
    18    10  2003    28515.500000
    19    10  2003    28620.800000
    20    10  2003    28831.800000
    21    10  2003    29149.400000
    22    10  2003    29610.100000
    23    10  2003    30108.900000
    24    10  2003    30323.600000
    25    10  2003    30073.200000
    26    10  2003    29610.100000
    27    10  2003    28761.400000
    28    10  2003    27712.200000
    29    10  2003    27089.000000
    30    10  2003    26128.900000
    31    10  2003    25754.900000
     1    11  2003    25856.800000
     2    11  2003    26026.800000
     3    11  2003    26163.000000
     4    11  2003    27089.000000
     5    11  2003    28340.200000
     6    11  2003    29752.300000
     7    11  2003    30862.400000
     8    11  2003    31694.700000
     9    11  2003    32278.000000
    10    11  2003    32571.000000
    11    11  2003    32681.100000
    12    11  2003    32938.500000
    13    11  2003    33381.300000
    14    11  2003    33492.300000
    15    11  2003    33788.900000
    16    11  2003    33974.700000
    17    11  2003    33974.700000
    18    11  2003    33974.700000
    19    11  2003    33677.600000
    20    11  2003    33159.600000
    21    11  2003    32607.700000
    22    11  2003    32095.300000
    23    11  2003    31585.700000
    24    11  2003    31259.500000
    25    11  2003    30754.400000
    26    11  2003    30718.400000
    27    11  2003    31549.400000
    28    11  2003    32571.000000
    29    11  2003    32938.500000
    30    11  2003    33196.500000
     1    12  2003    33418.300000
     2    12  2003    33344.300000
     3    12  2003    33159.600000
     4    12  2003    32791.300000
     5    12  2003    32607.700000
     6    12  2003    32534.300000
     7    12  2003    32351.200000
     8    12  2003    32975.300000
     9    12  2003    33603.400000
    10    12  2003    34310.000000
    11    12  2003    35021.600000
    12    12  2003    35284.900000
    13    12  2003    35435.700000
    14    12  2003    35775.800000
    15    12  2003    36383.000000
    16    12  2003    37300.200000
    17    12  2003    37530.700000
    18    12  2003    37684.600000
    19    12  2003    37954.500000
    20    12  2003    38690.200000
    21    12  2003    39313.400000
    22    12  2003    40846.200000
    23    12  2003    41480.700000
    24    12  2003    42518.700000
    25    12  2003    43202.000000
    26    12  2003    44010.500000
    27    12  2003    44498.000000
    28    12  2003    44864.800000
    29    12  2003    45314.500000
    30    12  2003    45642.400000
    31    12  2003    46053.500000
     1     1  2004    46507.100000
     2     1  2004    46962.200000
     3     1  2004    47252.500000
     4     1  2004    47626.700000
     5     1  2004    47960.200000
     6     1  2004    48378.100000
     7     1  2004    49007.200000
     8     1  2004    49175.400000
     9     1  2004    49343.800000
    10     1  2004    49470.200000
    11     1  2004    49554.600000
    12     1  2004    49639.000000
    13     1  2004    49723.400000
    14     1  2004    49765.600000
    15     1  2004    49765.600000
    16     1  2004    49765.600000
    17     1  2004    49765.600000
    18     1  2004    49765.600000
    19     1  2004    49428.100000
    20     1  2004    49049.200000
    21     1  2004    48671.300000
    22     1  2004    48419.900000
    23     1  2004    47751.700000
    24     1  2004    47128.000000
    25     1  2004    46218.300000
    26     1  2004    45519.400000
    27     1  2004    44538.700000
    28     1  2004    43202.000000
    29     1  2004    41600.100000
    30     1  2004    40136.300000
    31     1  2004    38341.100000
     1     2  2004    36955.400000
     2     2  2004    35737.900000
     3     2  2004    34422.100000
     4     2  2004    33418.300000
     5     2  2004    32241.400000
     6     2  2004    31549.400000
     7     2  2004    30970.500000
     8     2  2004    30538.700000
     9     2  2004    29966.100000
    10     2  2004    29539.100000
    11     2  2004    29326.300000
    12     2  2004    29184.700000
    13     2  2004    28937.600000
    14     2  2004    28796.600000
    15     2  2004    28620.800000
    16     2  2004    28550.600000
    17     2  2004    28550.600000
    18     2  2004    28550.600000
    19     2  2004    28691.100000
    20     2  2004    29114.000000
    21     2  2004    29645.600000
    22     2  2004    29966.100000
    23     2  2004    30466.900000
    24     2  2004    30898.400000
    25     2  2004    31259.500000
    26     2  2004    31622.000000
    27     2  2004    32204.900000
    28     2  2004    33085.900000
    29     2  2004    33974.700000
     1     3  2004    34235.400000
     2     3  2004    34422.100000
     3     3  2004    34721.400000
     4     3  2004    35021.600000
     5     3  2004    35172.000000
     6     3  2004    35284.900000
     7     3  2004    35549.000000
     8     3  2004    36003.100000
     9     3  2004    36192.900000
    10     3  2004    36611.600000
    11     3  2004    37070.200000
    12     3  2004    37415.400000
    13     3  2004    37646.100000
    14     3  2004    38690.200000
    15     3  2004    39469.700000
    16     3  2004    40097.000000
    17     3  2004    40411.900000
    18     3  2004    40964.900000
    19     3  2004    41639.900000
    20     3  2004    41918.800000
    21     3  2004    42398.500000
    22     3  2004    42960.400000
    23     3  2004    43363.300000
    24     3  2004    43605.600000
    25     3  2004    43970.000000
    26     3  2004    44254.000000
    27     3  2004    44335.300000
    28     3  2004    44416.600000
    29     3  2004    44498.000000
    30     3  2004    44498.000000
    31     3  2004    44660.900000
     1     4  2004    44864.800000
     2     4  2004    45150.800000
     3     4  2004    45437.400000
     4     4  2004    45601.400000
     5     4  2004    45806.700000
     6     4  2004    45888.900000
     7     4  2004    45888.900000
     8     4  2004    45888.900000
     9     4  2004    45971.200000
    10     4  2004    46012.400000
    11     4  2004    46177.100000
    12     4  2004    46012.400000
    13     4  2004    45806.700000
    14     4  2004    45642.400000
    15     4  2004    45806.700000
    16     4  2004    45642.400000
    17     4  2004    45437.400000
    18     4  2004    45273.500000
    19     4  2004    45069.000000
    20     4  2004    45028.100000
    21     4  2004    44824.000000
    22     4  2004    44742.400000
    23     4  2004    44824.000000
    24     4  2004    44824.000000
    25     4  2004    44905.600000
    26     4  2004    44946.400000
    27     4  2004    45069.000000
    28     4  2004    45150.800000
    29     4  2004    45232.600000
    30     4  2004    45232.600000
     1     5  2004    45232.600000
     2     5  2004    45232.600000
     3     5  2004    45396.400000
     4     5  2004    45519.400000
     5     5  2004    45642.400000
     6     5  2004    45642.400000
     7     5  2004    45396.400000
     8     5  2004    45273.500000
     9     5  2004    44864.800000
    10     5  2004    44538.700000
    11     5  2004    44416.600000
    12     5  2004    44335.300000
    13     5  2004    44335.300000
    14     5  2004    44335.300000
    15     5  2004    44376.000000
    16     5  2004    44701.700000
    17     5  2004    45069.000000
    18     5  2004    45314.500000
    19     5  2004    45601.400000
    20     5  2004    45724.600000
    21     5  2004    45888.900000
    22     5  2004    45888.900000
    23     5  2004    45683.500000
    24     5  2004    45396.400000
    25     5  2004    45109.900000
    26     5  2004    44864.800000
    27     5  2004    44579.400000
    28     5  2004    44172.800000
    29     5  2004    43888.900000
    30     5  2004    43767.400000
    31     5  2004    43686.500000
     1     6  2004    43605.600000
     2     6  2004    43484.400000
     3     6  2004    43363.300000
     4     6  2004    43323.000000
     5     6  2004    43282.600000
     6     6  2004    43202.000000
     7     6  2004    43121.400000
     8     6  2004    43040.900000
     9     6  2004    42880.000000
    10     6  2004    42799.600000
    11     6  2004    42639.000000
    12     6  2004    42518.700000
    13     6  2004    42518.700000
    14     6  2004    42438.600000
    15     6  2004    42398.500000
    16     6  2004    42278.400000
    17     6  2004    42078.500000
    18     6  2004    41998.600000
    19     6  2004    41998.600000
    20     6  2004    42158.400000
    21     6  2004    42158.400000
    22     6  2004    42198.400000
    23     6  2004    42558.800000
    24     6  2004    42799.600000
    25     6  2004    43282.600000
    26     6  2004    43605.600000
    27     6  2004    43929.400000
    28     6  2004    44335.300000
    29     6  2004    44742.400000
    30     6  2004    44987.300000
     1     7  2004    45191.700000
     2     7  2004    45191.700000
     3     7  2004    45232.600000
     4     7  2004    45314.500000
     5     7  2004    45314.500000
     6     7  2004    45232.600000
     7     7  2004    45232.600000
     8     7  2004    44864.800000
     9     7  2004    44416.600000
    10     7  2004    44091.600000
    11     7  2004    43888.900000
    12     7  2004    43686.500000
    13     7  2004    43282.600000
    14     7  2004    42880.000000
    15     7  2004    42478.600000
    16     7  2004    42078.500000
    17     7  2004    41759.300000
    18     7  2004    41560.300000
    19     7  2004    41361.500000
    20     7  2004    41242.400000
    21     7  2004    40806.700000
    22     7  2004    40333.100000
    23     7  2004    40018.400000
    24     7  2004    39861.400000
    25     7  2004    39665.400000
    26     7  2004    39235.300000
    27     7  2004    39157.300000
    28     7  2004    39040.300000
    29     7  2004    38962.400000
    30     7  2004    38767.900000
    31     7  2004    38457.300000
     1     8  2004    38070.300000
     2     8  2004    37684.600000
     3     8  2004    37223.500000
     4     8  2004    36535.300000
     5     8  2004    36154.900000
     6     8  2004    35473.400000
     7     8  2004    35021.600000
     8     8  2004    34534.200000
     9     8  2004    33900.300000
    10     8  2004    33492.300000
    11     8  2004    32938.500000
    12     8  2004    32278.000000
    13     8  2004    31549.400000
    14     8  2004    30682.400000
    15     8  2004    29645.600000
    16     8  2004    28831.800000
    17     8  2004    28165.300000
    18     8  2004    27573.300000
    19     8  2004    26710.400000
    20     8  2004    25687.100000
    21     8  2004    24777.600000
    22     8  2004    23746.900000
    23     8  2004    22698.400000
    24     8  2004    21826.100000
    25     8  2004    21123.700000
    26     8  2004    20870.300000
    27     8  2004    21060.300000
    28     8  2004    21665.800000
    29     8  2004    22147.800000
    30     8  2004    22796.000000
    31     8  2004    23253.400000
     1     9  2004    23713.900000
     2     9  2004    24911.700000
     3     9  2004    25958.700000
     4     9  2004    26710.400000
     5     9  2004    27434.700000
     6     9  2004    28200.200000
     7     9  2004    28655.900000
     8     9  2004    29255.500000
     9     9  2004    29326.300000
    10     9  2004    29255.500000
    11     9  2004    29255.500000
    12     9  2004    29184.700000
    13     9  2004    29114.000000
    14     9  2004    28620.800000
    15     9  2004    28340.200000
    16     9  2004    28025.600000
    17     9  2004    27886.200000
    18     9  2004    27921.000000
    19     9  2004    27990.800000
    20     9  2004    27990.800000
    21     9  2004    27851.400000
    22     9  2004    27642.800000
    23     9  2004    27434.700000
    24     9  2004    27054.500000
    25     9  2004    26573.200000
    26     9  2004    25653.200000
    27     9  2004    25180.500000
    28     9  2004    24911.700000
    29     9  2004    24510.200000
    30     9  2004    24277.100000
     1    10  2004    24144.200000
     2    10  2004    24243.800000
     3    10  2004    24310.300000
     4    10  2004    24376.900000
     5    10  2004    24210.600000
     6    10  2004    24111.000000
     7    10  2004    24111.000000
     8    10  2004    24710.700000
     9    10  2004    25450.300000
    10    10  2004    25856.800000
    11    10  2004    26573.200000
    12    10  2004    26951.100000
    13    10  2004    27434.700000
    14    10  2004    27990.800000
    15    10  2004    28726.300000
    16    10  2004    29078.700000
    17    10  2004    29468.100000
    18    10  2004    29716.800000
    19    10  2004    29610.100000
    20    10  2004    29539.100000
    21    10  2004    29681.200000
    22    10  2004    29681.200000
    23    10  2004    29823.600000
    24    10  2004    30001.800000
    25    10  2004    30287.800000
    26    10  2004    30574.600000
    27    10  2004    30790.400000
    28    10  2004    31187.200000
    29    10  2004    31622.000000
    30    10  2004    32241.400000
    31    10  2004    32681.100000
     1    11  2004    33307.300000
     2    11  2004    33529.300000
     3    11  2004    33826.000000
     4    11  2004    33826.000000
     5    11  2004    34272.700000
     6    11  2004    34871.400000
     7    11  2004    35775.800000
     8    11  2004    35813.600000
     9    11  2004    36079.000000
    10    11  2004    36993.600000
    11    11  2004    37453.800000
    12    11  2004    37915.900000
    13    11  2004    38612.500000
    14    11  2004    39587.100000
    15    11  2004    40569.700000
    16    11  2004    41679.700000
    17    11  2004    42078.500000
    18    11  2004    42558.800000
    19    11  2004    43040.900000
    20    11  2004    43363.300000
    21    11  2004    43686.500000
    22    11  2004    43888.900000
    23    11  2004    44132.200000
    24    11  2004    44010.500000
    25    11  2004    44010.500000
    26    11  2004    44010.500000
    27    11  2004    43686.500000
    28    11  2004    43605.600000
    29    11  2004    43524.800000
    30    11  2004    43524.800000
     1    12  2004    43282.600000
     2    12  2004    43040.900000
     3    12  2004    42880.000000
     4    12  2004    42478.600000
     5    12  2004    42478.600000
     6    12  2004    42478.600000
     7    12  2004    42478.600000
     8    12  2004    42478.600000
     9    12  2004    42679.200000
    10    12  2004    42880.000000
    11    12  2004    42880.000000
    12    12  2004    43242.300000
    13    12  2004    43524.800000
    14    12  2004    44091.600000
    15    12  2004    44376.000000
    16    12  2004    44579.400000
    17    12  2004    44660.900000
    18    12  2004    44864.800000
    19    12  2004    44905.600000
    20    12  2004    44660.900000
    21    12  2004    44538.700000
    22    12  2004    44783.200000
    23    12  2004    44946.400000
    24    12  2004    44864.800000
    25    12  2004    44742.400000
    26    12  2004    44701.700000
    27    12  2004    44579.400000
    28    12  2004    44172.800000
    29    12  2004    43767.400000
    30    12  2004    43363.300000
    31    12  2004    43040.900000
     1     1  2005    42558.800000
     2     1  2005    42318.400000
     3     1  2005    41998.600000
     4     1  2005    41679.700000
     5     1  2005    41560.300000
     6     1  2005    41441.000000
     7     1  2005    41520.500000
     8     1  2005    41600.100000
     9     1  2005    41679.700000
    10     1  2005    41958.700000
    11     1  2005    42478.600000
    12     1  2005    42679.200000
    13     1  2005    42839.800000
    14     1  2005    43202.000000
    15     1  2005    43646.100000
    16     1  2005    43888.900000
    17     1  2005    44254.000000
    18     1  2005    44498.000000
    19     1  2005    44498.000000
    20     1  2005    44376.000000
    21     1  2005    44376.000000
    22     1  2005    44010.500000
    23     1  2005    43605.600000
    24     1  2005    43242.300000
    25     1  2005    42839.800000
    26     1  2005    42118.500000
    27     1  2005    41282.100000
    28     1  2005    40411.900000
    29     1  2005    39704.500000
    30     1  2005    38767.900000
    31     1  2005    37954.500000
     1     2  2005    37338.600000
     2     2  2005    36535.300000
     3     2  2005    35927.300000
     4     2  2005    35360.300000
     5     2  2005    34609.000000
     6     2  2005    34086.400000
     7     2  2005    33640.500000
     8     2  2005    33381.300000
     9     2  2005    33455.300000
    10     2  2005    34272.700000
    11     2  2005    35096.800000
    12     2  2005    36535.300000
    13     2  2005    38031.700000
    14     2  2005    39313.400000
    15     2  2005    40333.100000
    16     2  2005    41282.100000
    17     2  2005    41958.700000
    18     2  2005    42759.500000
    19     2  2005    43202.000000
    20     2  2005    43767.400000
    21     2  2005    44132.200000
    22     2  2005    44579.400000
    23     2  2005    44946.400000
    24     2  2005    45191.700000
    25     2  2005    45396.400000
    26     2  2005    45560.400000
    27     2  2005    45642.400000
    28     2  2005    45806.700000
     1     3  2005    45888.900000
     2     3  2005    45888.900000
     3     3  2005    46135.900000
     4     3  2005    46342.000000
     5     3  2005    46548.400000
     6     3  2005    46631.100000
     7     3  2005    46713.800000
     8     3  2005    46755.100000
     9     3  2005    46755.100000
    10     3  2005    46837.900000
    11     3  2005    47211.000000
    12     3  2005    47543.500000
    13     3  2005    47751.700000
    14     3  2005    48001.900000
    15     3  2005    48294.400000
    16     3  2005    48461.800000
    17     3  2005    48503.700000
    18     3  2005    48545.600000
    19     3  2005    48797.200000
    20     3  2005    48797.200000
    21     3  2005    48629.400000
    22     3  2005    48419.900000
    23     3  2005    48085.400000
    24     3  2005    47960.200000
    25     3  2005    47960.200000
    26     3  2005    47876.700000
    27     3  2005    47793.400000
    28     3  2005    47668.400000
    29     3  2005    47501.900000
    30     3  2005    47335.600000
    31     3  2005    47294.100000
     1     4  2005    47460.300000
     2     4  2005    47460.300000
     3     4  2005    47751.700000
     4     4  2005    47918.400000
     5     4  2005    48085.400000
     6     4  2005    48210.800000
     7     4  2005    48336.200000
     8     4  2005    48713.200000
     9     4  2005    48797.200000
    10     4  2005    48839.100000
    11     4  2005    48923.100000
    12     4  2005    48881.100000
    13     4  2005    48755.200000
    14     4  2005    48965.100000
    15     4  2005    49301.700000
    16     4  2005    49554.600000
    17     4  2005    49807.900000
    18     4  2005    50061.700000
    19     4  2005    50315.900000
    20     4  2005    50528.000000
    21     4  2005    50740.500000
    22     4  2005    50969.800000
    23     4  2005    51156.100000
    24     4  2005    51436.000000
    25     4  2005    51763.400000
    26     4  2005    51997.800000
    27     4  2005    52279.600000
    28     4  2005    52420.800000
    29     4  2005    52515.000000
    30     4  2005    52609.200000
     1     5  2005    52609.200000
     2     5  2005    52798.000000
     3     5  2005    52703.600000
     4     5  2005    52609.200000
     5     5  2005    52515.000000
     6     5  2005    52420.800000
     7     5  2005    52326.700000
     8     5  2005    52232.600000
     9     5  2005    52138.600000
    10     5  2005    52138.600000
    11     5  2005    52091.700000
    12     5  2005    52091.700000
    13     5  2005    52044.700000
    14     5  2005    51857.100000
    15     5  2005    51716.600000
    16     5  2005    51623.000000
    17     5  2005    51389.300000
    18     5  2005    51156.100000
    19     5  2005    50969.800000
    20     5  2005    50740.500000
    21     5  2005    50315.900000
    22     5  2005    50061.700000
    23     5  2005    49639.000000
    24     5  2005    49175.400000
    25     5  2005    48629.400000
    26     5  2005    47918.400000
    27     5  2005    47128.000000
    28     5  2005    46094.700000
    29     5  2005    45355.400000
    30     5  2005    44498.000000
    31     5  2005    43524.800000
     1     6  2005    42598.900000
     2     6  2005    41679.700000
     3     6  2005    40727.600000
     4     6  2005    39900.600000
     5     6  2005    39391.500000
     6     6  2005    38845.700000
     7     6  2005    38534.900000
     8     6  2005    38379.800000
     9     6  2005    38186.300000
    10     6  2005    38302.400000
    11     6  2005    38418.600000
    12     6  2005    38651.300000
    13     6  2005    38806.800000
    14     6  2005    39001.400000
    15     6  2005    39079.300000
    16     6  2005    39157.300000
    17     6  2005    39040.300000
    18     6  2005    38845.700000
    19     6  2005    38690.200000
    20     6  2005    38534.900000
    21     6  2005    38225.000000
    22     6  2005    37993.100000
    23     6  2005    37800.200000
    24     6  2005    37800.200000
    25     6  2005    37607.600000
    26     6  2005    37300.200000
    27     6  2005    36840.600000
    28     6  2005    36306.900000
    29     6  2005    36192.900000
    30     6  2005    35965.200000
     1     7  2005    35700.100000
     2     7  2005    35700.100000
     3     7  2005    35813.600000
     4     7  2005    35586.700000
     5     7  2005    35284.900000
     6     7  2005    34871.400000
     7     7  2005    34347.400000
     8     7  2005    33974.700000
     9     7  2005    33677.600000
    10     7  2005    33381.300000
    11     7  2005    33085.900000
    12     7  2005    32351.200000
    13     7  2005    31694.700000
    14     7  2005    31042.700000
    15     7  2005    30610.600000
    16     7  2005    30287.800000
    17     7  2005    29859.200000
    18     7  2005    29220.100000
    19     7  2005    28691.100000
    20     7  2005    27921.000000
    21     7  2005    27020.000000
    22     7  2005    25924.700000
    23     7  2005    24911.700000
    24     7  2005    24044.600000
    25     7  2005    23384.700000
    26     7  2005    23253.400000
    27     7  2005    23516.200000
    28     7  2005    23912.200000
    29     7  2005    24310.300000
    30     7  2005    24844.600000
    31     7  2005    24844.600000
     1     8  2005    24410.200000
     2     8  2005    24044.600000
     3     8  2005    23713.900000
     4     8  2005    23351.900000
     5     8  2005    23057.000000
     6     8  2005    22796.000000
     7     8  2005    22406.300000
     8     8  2005    21954.600000
     9     8  2005    21282.700000
    10     8  2005    20586.300000
    11     8  2005    20053.500000
    12     8  2005    19247.700000
    13     8  2005    18757.300000
    14     8  2005    18331.700000
    15     8  2005    17789.300000
    16     8  2005    17401.000000
    17     8  2005    17252.400000
    18     8  2005    17193.100000
    19     8  2005    17252.400000
    20     8  2005    16779.800000
    21     8  2005    16224.200000
    22     8  2005    15790.000000
    23     8  2005    15388.300000
    24     8  2005    15046.800000
    25     8  2005    14651.600000
    26     8  2005    14148.600000
    27     8  2005    13487.200000
    28     8  2005    12809.500000
    29     8  2005    12355.400000
    30     8  2005    12064.500000
    31     8  2005    11880.600000
     1     9  2005    11463.800000
     2     9  2005    11180.100000
     3     9  2005    11026.300000
     4     9  2005    10898.800000
     5     9  2005    10797.100000
     6     9  2005    10645.100000
     7     9  2005    10443.600000
     8     9  2005    10168.700000
     9     9  2005    10143.800000
    10     9  2005    10318.400000
    11     9  2005    10594.600000
    12     9  2005    11154.400000
    13     9  2005    11723.700000
    14     9  2005    12117.200000
    15     9  2005    12568.500000
    16     9  2005    12836.400000
    17     9  2005    12971.100000
    18     9  2005    13079.200000
    19     9  2005    13269.100000
    20     9  2005    13106.300000
    21     9  2005    13025.100000
    22     9  2005    12863.300000
    23     9  2005    12782.700000
    24     9  2005    12890.300000
    25     9  2005    12755.800000
    26     9  2005    12621.900000
    27     9  2005    12196.500000
    28     9  2005    12011.900000
    29     9  2005    11619.500000
    30     9  2005    11593.500000
     1    10  2005    11360.300000
     2    10  2005    11154.400000
