PRINCIPEDABEIRA	-64.425	-12.427
    29     4  1983     5416.560000
    30     4  1983     5408.510000
     1     5  1983     5400.460000
     2     5  1983     5392.420000
     3     5  1983     5384.380000
     4     5  1983     5376.350000
     5     5  1983     5368.320000
     6     5  1983     5360.290000
     7     5  1983     5344.250000
     8     5  1983     5336.230000
     9     5  1983     5320.220000
    10     5  1983     5304.220000
    11     5  1983     5288.230000
    12     5  1983     5280.250000
    13     5  1983     5264.290000
    14     5  1983     5248.340000
    15     5  1983     5232.410000
    16     5  1983     5216.500000
    17     5  1983     5192.660000
    18     5  1983     5176.790000
    19     5  1983     5153.020000
    20     5  1983     5137.180000
    21     5  1983     5121.370000
    22     5  1983     5105.570000
    23     5  1983     5089.790000
    24     5  1983     5081.900000
    25     5  1983     5074.020000
    26     5  1983     5058.270000
    27     5  1983     5034.680000
    28     5  1983     5018.970000
    29     5  1983     5003.280000
    30     5  1983     4979.770000
    31     5  1983     4964.120000
     1     6  1983     4948.480000
     2     6  1983     4917.260000
     3     6  1983     4886.110000
     4     6  1983     4855.020000
     5     6  1983     4839.500000
     6     6  1983     4824.000000
     7     6  1983     4808.510000
     8     6  1983     4777.590000
     9     6  1983     4754.440000
    10     6  1983     4739.030000
    11     6  1983     4708.250000
    12     6  1983     4685.220000
    13     6  1983     4662.220000
    14     6  1983     4639.260000
    15     6  1983     4623.980000
    16     6  1983     4601.080000
    17     6  1983     4578.220000
    18     6  1983     4547.800000
    19     6  1983     4525.030000
    20     6  1983     4502.300000
    21     6  1983     4472.040000
    22     6  1983     4456.950000
    23     6  1983     4426.800000
    24     6  1983     4396.720000
    25     6  1983     4366.710000
    26     6  1983     4336.760000
    27     6  1983     4306.890000
    28     6  1983     4277.080000
    29     6  1983     4247.350000
    30     6  1983     4217.680000
     1     7  1983     4188.080000
     2     7  1983     4158.550000
     3     7  1983     4129.090000
     4     7  1983     4099.710000
     5     7  1983     4063.070000
     6     7  1983     4026.540000
     7     7  1983     3997.400000
     8     7  1983     3968.330000
     9     7  1983     3939.330000
    10     7  1983     3910.400000
    11     7  1983     3895.960000
    12     7  1983     3859.940000
    13     7  1983     3816.870000
    14     7  1983     3781.090000
    15     7  1983     3745.430000
    16     7  1983     3695.700000
    17     7  1983     3646.190000
    18     7  1983     3603.930000
    19     7  1983     3554.830000
    20     7  1983     3512.930000
    21     7  1983     3478.140000
    22     7  1983     3429.620000
    23     7  1983     3395.110000
    24     7  1983     3340.130000
    25     7  1983     3299.090000
    26     7  1983     3258.220000
    27     7  1983     3203.990000
    28     7  1983     3163.520000
    29     7  1983     3116.520000
    30     7  1983     3076.420000
    31     7  1983     3029.860000
     1     8  1983     2917.770000
     2     8  1983     2839.500000
     3     8  1983     2761.950000
     4     8  1983     2672.380000
     5     8  1983     2577.500000
     6     8  1983     2489.990000
     7     8  1983     2397.360000
     8     8  1983     2305.900000
     9     8  1983     2197.730000
    10     8  1983     2108.920000
    11     8  1983     2009.760000
    12     8  1983     1900.830000
    13     8  1983     1805.090000
    14     8  1983     1700.070000
    15     8  1983     1591.800000
    16     8  1983     1491.170000
    17     8  1983     1392.760000
    18     8  1983     1311.640000
    19     8  1983     1242.010000
    20     8  1983     1168.820000
    21     8  1983     1111.340000
    22     8  1983     1064.190000
    23     8  1983     1017.720000
    24     8  1983      981.049000
    25     8  1983      949.330000
    26     8  1983      913.509000
    27     8  1983      878.150000
    28     8  1983      843.259000
    29     8  1983      817.402000
    30     8  1983      787.577000
    31     8  1983      758.124000
     1     9  1983      729.047000
     2     9  1983      704.428000
     3     9  1983      676.063000
     4     9  1983      656.043000
     5     9  1983      636.224000
     6     9  1983      620.515000
     7     9  1983      604.938000
     8     9  1983      589.493000
     9     9  1983      574.182000
    10     9  1983      559.006000
    11     9  1983      547.713000
    12     9  1983      536.497000
    13     9  1983      525.359000
    14     9  1983      517.977000
    15     9  1983      510.630000
    16     9  1983      503.318000
    17     9  1983      496.041000
    18     9  1983      485.192000
    19     9  1983      478.004000
    20     9  1983      470.852000
    21     9  1983      463.736000
    22     9  1983      453.130000
    23     9  1983      446.105000
    24     9  1983      442.606000
    25     9  1983      435.636000
    26     9  1983      428.703000
    27     9  1983      421.807000
    28     9  1983      418.373000
    29     9  1983      418.373000
    30     9  1983      411.533000
     1    10  1983      408.127000
     2    10  1983      401.344000
     3    10  1983      401.344000
     4    10  1983      397.967000
     5    10  1983      394.599000
     6    10  1983      394.599000
     7    10  1983      391.241000
     8    10  1983      387.892000
     9    10  1983      387.892000
    10    10  1983      387.892000
    11    10  1983      387.892000
    12    10  1983      387.892000
    13    10  1983      387.892000
    14    10  1983      387.892000
    15    10  1983      391.241000
    16    10  1983      391.241000
    17    10  1983      391.241000
    18    10  1983      384.553000
    19    10  1983      384.553000
    20    10  1983      381.223000
    21    10  1983      377.904000
    22    10  1983      377.904000
    23    10  1983      374.593000
    24    10  1983      371.293000
    25    10  1983      371.293000
    26    10  1983      371.293000
    27    10  1983      368.002000
    28    10  1983      368.002000
    29    10  1983      368.002000
    30    10  1983      371.293000
    31    10  1983      377.904000
     1    11  1983      374.593000
     2    11  1983      381.223000
     3    11  1983      384.553000
     4    11  1983      384.553000
     5    11  1983      391.241000
     6    11  1983      391.241000
     7    11  1983      394.599000
     8    11  1983      394.599000
     9    11  1983      397.967000
    10    11  1983      401.344000
    11    11  1983      418.373000
    12    11  1983      425.250000
    13    11  1983      435.636000
    14    11  1983      442.606000
    15    11  1983      449.613000
    16    11  1983      453.130000
    17    11  1983      456.656000
    18    11  1983      460.191000
    19    11  1983      470.852000
    20    11  1983      478.004000
    21    11  1983      485.192000
    22    11  1983      492.416000
    23    11  1983      499.675000
    24    11  1983      510.630000
    25    11  1983      517.977000
    26    11  1983      532.776000
    27    11  1983      551.469000
    28    11  1983      574.182000
    29    11  1983      585.652000
    30    11  1983      612.710000
     1    12  1983      644.127000
     2    12  1983      668.031000
     3    12  1983      688.172000
     4    12  1983      708.511000
     5    12  1983      733.178000
     6    12  1983      753.947000
     7    12  1983      779.124000
     8    12  1983      787.577000
     9    12  1983      808.843000
    10    12  1983      834.610000
    11    12  1983      869.383000
    12    12  1983      904.625000
    13    12  1983      926.888000
    14    12  1983      949.330000
    15    12  1983      958.357000
    16    12  1983      962.881000
    17    12  1983      962.881000
    18    12  1983      962.881000
    19    12  1983      962.881000
    20    12  1983      958.357000
    21    12  1983      953.840000
    22    12  1983      949.330000
    23    12  1983      949.330000
    24    12  1983      949.330000
    25    12  1983      949.330000
    26    12  1983      953.840000
    27    12  1983      953.840000
    28    12  1983      962.881000
    29    12  1983      981.049000
    30    12  1983     1013.110000
    31    12  1983     1050.180000
     1     1  1984     1139.960000
     2     1  1984     1242.010000
     3     1  1984     1341.870000
     4     1  1984     1465.060000
     5     1  1984     1565.110000
     6     1  1984     1672.780000
     7     1  1984     1760.610000
     8     1  1984     1844.310000
     9     1  1984     1952.170000
    10     1  1984     2067.900000
    11     1  1984     2167.990000
    12     1  1984     2263.630000
    13     1  1984     2318.030000
    14     1  1984     2372.850000
    15     1  1984     2428.110000
    16     1  1984     2483.780000
    17     1  1984     2552.400000
    18     1  1984     2609.000000
    19     1  1984     2666.020000
    20     1  1984     2717.040000
    21     1  1984     2761.950000
    22     1  1984     2807.100000
    23     1  1984     2852.500000
    24     1  1984     2911.220000
    25     1  1984     2924.330000
    26     1  1984     2990.140000
    27     1  1984     3036.500000
    28     1  1984     3069.760000
    29     1  1984     3129.920000
    30     1  1984     3170.250000
    31     1  1984     3197.230000
     1     2  1984     3231.070000
     2     2  1984     3258.220000
     3     2  1984     3292.260000
     4     2  1984     3326.430000
     5     2  1984     3353.840000
     6     2  1984     3395.110000
     7     2  1984     3436.540000
     8     2  1984     3492.040000
     9     2  1984     3561.830000
    10     2  1984     3610.960000
    11     2  1984     3660.310000
    12     2  1984     3716.990000
    13     2  1984     3759.680000
    14     2  1984     3802.540000
    15     2  1984     3859.940000
    16     2  1984     3903.170000
    17     2  1984     3968.330000
    18     2  1984     4019.250000
    19     2  1984     4077.710000
    20     2  1984     4121.740000
    21     2  1984     4180.690000
    22     2  1984     4254.770000
    23     2  1984     4329.290000
    24     2  1984     4389.210000
    25     2  1984     4434.330000
    26     2  1984     4479.600000
    27     2  1984     4525.030000
    28     2  1984     4570.610000
    29     2  1984     4601.080000
     1     3  1984     4639.260000
     2     3  1984     4669.880000
     3     3  1984     4708.250000
     4     3  1984     4746.730000
     5     3  1984     4793.040000
     6     3  1984     4824.000000
     7     3  1984     4855.020000
     8     3  1984     4893.890000
     9     3  1984     4932.860000
    10     3  1984     4987.600000
    11     3  1984     5034.680000
    12     3  1984     5074.020000
    13     3  1984     5113.470000
    14     3  1984     5176.790000
    15     3  1984     5216.500000
    16     3  1984     5256.310000
    17     3  1984     5304.220000
    18     3  1984     5352.270000
    19     3  1984     5392.420000
    20     3  1984     5424.610000
    21     3  1984     5456.870000
    22     3  1984     5497.280000
    23     3  1984     5537.790000
    24     3  1984     5570.270000
    25     3  1984     5610.960000
    26     3  1984     5635.420000
    27     3  1984     5659.920000
    28     3  1984     5700.820000
    29     3  1984     5725.410000
    30     3  1984     5758.250000
    31     3  1984     5782.930000
     1     4  1984     5807.630000
     2     4  1984     5848.890000
     3     4  1984     5881.970000
     4     4  1984     5923.400000
     5     4  1984     5964.930000
     6     4  1984     6006.550000
     7     4  1984     6064.990000
     8     4  1984     6106.850000
     9     4  1984     6148.800000
    10     4  1984     6190.850000
    11     4  1984     6241.430000
    12     4  1984     6283.690000
    13     4  1984     6326.040000
    14     4  1984     6359.990000
    15     4  1984     6402.510000
    16     4  1984     6428.070000
    17     4  1984     6462.200000
    18     4  1984     6479.290000
    19     4  1984     6513.510000
    20     4  1984     6547.790000
    21     4  1984     6564.960000
    22     4  1984     6599.330000
    23     4  1984     6633.760000
    24     4  1984     6668.250000
    25     4  1984     6685.520000
    26     4  1984     6702.800000
    27     4  1984     6720.100000
    28     4  1984     6737.410000
    29     4  1984     6772.080000
    30     4  1984     6789.440000
     1     5  1984     6798.120000
     2     5  1984     6806.810000
     3     5  1984     6806.810000
     4     5  1984     6806.810000
     5     5  1984     6806.810000
     6     5  1984     6806.810000
     7     5  1984     6798.120000
     8     5  1984     6789.440000
     9     5  1984     6780.760000
    10     5  1984     6789.440000
    11     5  1984     6772.080000
    12     5  1984     6763.410000
    13     5  1984     6754.740000
    14     5  1984     6737.410000
    15     5  1984     6720.100000
    16     5  1984     6702.800000
    17     5  1984     6685.520000
    18     5  1984     6668.250000
    19     5  1984     6651.000000
    20     5  1984     6633.760000
    21     5  1984     6599.330000
    22     5  1984     6582.130000
    23     5  1984     6547.790000
    24     5  1984     6522.080000
    25     5  1984     6487.840000
    26     5  1984     6462.200000
    27     5  1984     6428.070000
    28     5  1984     6402.510000
    29     5  1984     6359.990000
    30     5  1984     6317.560000
    31     5  1984     6283.690000
     1     6  1984     6249.870000
     2     6  1984     6216.120000
     3     6  1984     6190.850000
     4     6  1984     6140.400000
     5     6  1984     6098.470000
     6     6  1984     6064.990000
     7     6  1984     6023.230000
     8     6  1984     5956.610000
     9     6  1984     5906.810000
    10     6  1984     5873.690000
    11     6  1984     5832.380000
    12     6  1984     5799.390000
    13     6  1984     5758.250000
    14     6  1984     5709.010000
    15     6  1984     5659.920000
    16     6  1984     5578.400000
    17     6  1984     5562.150000
    18     6  1984     5513.470000
    19     6  1984     5464.940000
    20     6  1984     5416.560000
    21     6  1984     5352.270000
    22     6  1984     5288.230000
    23     6  1984     5240.380000
    24     6  1984     5176.790000
    25     6  1984     5121.370000
    26     6  1984     5050.400000
    27     6  1984     4987.600000
    28     6  1984     4909.470000
    29     6  1984     4831.750000
    30     6  1984     4754.440000
     1     7  1984     4677.550000
     2     7  1984     4601.080000
     3     7  1984     4525.030000
     4     7  1984     4449.400000
     5     7  1984     4351.730000
     6     7  1984     4269.640000
     7     7  1984     4180.690000
     8     7  1984     4092.370000
     9     7  1984     3997.400000
    10     7  1984     3903.170000
    11     7  1984     3802.540000
    12     7  1984     3702.790000
    13     7  1984     3603.930000
    14     7  1984     3492.040000
    15     7  1984     3381.330000
    16     7  1984     3258.220000
    17     7  1984     3143.350000
    18     7  1984     3023.230000
    19     7  1984     2898.140000
    20     7  1984     2781.270000
    21     7  1984     2666.020000
    22     7  1984     2552.400000
    23     7  1984     2440.440000
    24     7  1984     2324.100000
    25     7  1984     2209.660000
    26     7  1984     2114.800000
    27     7  1984     2021.340000
    28     7  1984     1923.590000
    29     7  1984     1833.080000
    30     7  1984     1749.550000
    31     7  1984     1672.780000
     1     8  1984     1591.800000
     2     8  1984     1512.180000
     3     8  1984     1428.760000
     4     8  1984     1362.150000
     5     8  1984     1286.630000
     6     8  1984     1217.450000
     7     8  1984     1154.360000
     8     8  1984     1092.400000
     9     8  1984     1040.870000
    10     8  1984      990.174000
    11     8  1984      940.332000
    12     8  1984      900.195000
    13     8  1984      856.288000
    14     8  1984      813.119000
    15     8  1984      779.124000
    16     8  1984      745.616000
    17     8  1984      720.809000
    18     8  1984      696.284000
    19     8  1984      680.092000
    20     8  1984      664.027000
    21     8  1984      648.091000
    22     8  1984      632.284000
    23     8  1984      616.608000
    24     8  1984      597.198000
    25     8  1984      585.652000
    26     8  1984      577.997000
    27     8  1984      570.375000
    28     8  1984      562.787000
    29     8  1984      555.233000
    30     8  1984      547.713000
    31     8  1984      540.227000
     1     9  1984      532.776000
     2     9  1984      525.359000
     3     9  1984      517.977000
     4     9  1984      510.630000
     5     9  1984      503.318000
     6     9  1984      496.041000
     7     9  1984      488.799000
     8     9  1984      488.799000
     9     9  1984      481.594000
    10     9  1984      474.424000
    11     9  1984      467.289000
    12     9  1984      460.191000
    13     9  1984      453.130000
    14     9  1984      446.105000
    15     9  1984      439.116000
    16     9  1984      432.164000
    17     9  1984      425.250000
    18     9  1984      418.373000
    19     9  1984      414.948000
    20     9  1984      411.533000
    21     9  1984      408.127000
    22     9  1984      404.731000
    23     9  1984      401.344000
    24     9  1984      401.344000
    25     9  1984      397.967000
    26     9  1984      397.967000
    27     9  1984      401.344000
    28     9  1984      397.967000
    29     9  1984      397.967000
    30     9  1984      394.599000
     1    10  1984      391.241000
     2    10  1984      387.892000
     3    10  1984      384.553000
     4    10  1984      384.553000
     5    10  1984      381.223000
     6    10  1984      377.904000
     7    10  1984      377.904000
     8    10  1984      374.593000
     9    10  1984      371.293000
    10    10  1984      368.002000
    11    10  1984      364.721000
    12    10  1984      361.451000
    13    10  1984      358.189000
    14    10  1984      354.938000
    15    10  1984      351.697000
    16    10  1984      348.465000
    17    10  1984      345.243000
    18    10  1984      374.593000
    19    10  1984      351.697000
    20    10  1984      351.697000
    21    10  1984      351.697000
    22    10  1984      354.938000
    23    10  1984      358.189000
    24    10  1984      358.189000
    25    10  1984      358.189000
    26    10  1984      358.189000
    27    10  1984      358.189000
    28    10  1984      364.721000
    29    10  1984      368.002000
    30    10  1984      377.904000
    31    10  1984      394.599000
     1    11  1984      418.373000
     2    11  1984      425.250000
     3    11  1984      432.164000
     4    11  1984      446.105000
     5    11  1984      474.424000
     6    11  1984      499.675000
     7    11  1984      525.359000
     8    11  1984      551.469000
     9    11  1984      577.997000
    10    11  1984      597.198000
    11    11  1984      608.819000
    12    11  1984      624.430000
    13    11  1984      648.091000
    14    11  1984      684.128000
    15    11  1984      729.047000
    16    11  1984      774.908000
    17    11  1984      821.693000
    18    11  1984      860.645000
    19    11  1984      900.195000
    20    11  1984      944.828000
    21    11  1984      981.049000
    22    11  1984     1017.720000
    23    11  1984     1059.510000
    24    11  1984     1087.680000
    25    11  1984     1111.340000
    26    11  1984     1130.390000
    27    11  1984     1144.750000
    28    11  1984     1168.820000
    29    11  1984     1197.920000
    30    11  1984     1217.450000
     1    12  1984     1246.940000
     2    12  1984     1266.730000
     3    12  1984     1276.670000
     4    12  1984     1296.620000
     5    12  1984     1316.670000
     6    12  1984     1336.820000
     7    12  1984     1357.070000
     8    12  1984     1397.890000
     9    12  1984     1428.760000
    10    12  1984     1459.860000
    11    12  1984     1501.660000
    12    12  1984     1549.170000
    13    12  1984     1591.800000
    14    12  1984     1629.420000
    15    12  1984     1667.340000
    16    12  1984     1694.600000
    17    12  1984     1727.500000
    18    12  1984     1749.550000
    19    12  1984     1766.150000
    20    12  1984     1788.370000
    21    12  1984     1810.680000
    22    12  1984     1838.690000
    23    12  1984     1855.570000
    24    12  1984     1883.810000
    25    12  1984     1906.510000
    26    12  1984     1923.590000
    27    12  1984     1946.440000
    28    12  1984     1975.140000
    29    12  1984     2003.970000
    30    12  1984     2038.760000
    31    12  1984     2067.900000
     1     1  1985     2103.040000
     2     1  1985     2138.390000
     3     1  1985     2167.990000
     4     1  1985     2197.730000
     5     1  1985     2233.590000
     6     1  1985     2269.650000
     7     1  1985     2324.100000
     8     1  1985     2366.740000
     9     1  1985     2415.790000
    10     1  1985     2477.580000
    11     1  1985     2521.130000
    12     1  1985     2577.500000
    13     1  1985     2627.960000
    14     1  1985     2678.740000
    15     1  1985     2729.840000
    16     1  1985     2781.270000
    17     1  1985     2865.510000
    18     1  1985     2937.450000
    19     1  1985     3003.360000
    20     1  1985     3063.090000
    21     1  1985     3123.220000
    22     1  1985     3176.990000
    23     1  1985     3258.220000
    24     1  1985     3305.910000
    25     1  1985     3340.130000
    26     1  1985     3367.580000
    27     1  1985     3408.900000
    28     1  1985     3478.140000
    29     1  1985     3512.930000
    30     1  1985     3533.860000
    31     1  1985     3589.880000
     1     2  1985     3632.080000
     2     2  1985     3716.990000
     3     2  1985     3766.820000
     4     2  1985     3802.540000
     5     2  1985     3831.210000
     6     2  1985     3888.750000
     7     2  1985     3939.330000
     8     2  1985     3982.850000
     9     2  1985     4048.450000
    10     2  1985     4092.370000
    11     2  1985     4129.090000
    12     2  1985     4195.470000
    13     2  1985     4239.920000
    14     2  1985     4284.530000
    15     2  1985     4329.290000
    16     2  1985     4366.710000
    17     2  1985     4419.270000
    18     2  1985     4464.490000
    19     2  1985     4509.870000
    20     2  1985     4547.800000
    21     2  1985     4601.080000
    22     2  1985     4639.260000
    23     2  1985     4685.220000
    24     2  1985     4731.330000
    25     2  1985     4769.870000
    26     2  1985     4816.250000
    27     2  1985     4847.260000
    28     2  1985     4893.890000
     1     3  1985     4925.060000
     2     3  1985     4956.300000
     3     3  1985     4987.600000
     4     3  1985     5058.270000
     5     3  1985     5097.680000
     6     3  1985     5145.100000
     7     3  1985     5184.730000
     8     3  1985     5224.460000
     9     3  1985     5288.230000
    10     3  1985     5336.230000
    11     3  1985     5376.350000
    12     3  1985     5408.510000
    13     3  1985     5448.800000
    14     3  1985     5481.100000
    15     3  1985     5513.470000
    16     3  1985     5545.910000
    17     3  1985     5578.400000
    18     3  1985     5602.810000
    19     3  1985     5643.580000
    20     3  1985     5676.270000
    21     3  1985     5709.010000
    22     3  1985     5741.820000
    23     3  1985     5758.250000
    24     3  1985     5799.390000
    25     3  1985     5857.150000
    26     3  1985     5881.970000
    27     3  1985     5915.100000
    28     3  1985     5956.610000
    29     3  1985     5973.240000
    30     3  1985     5989.890000
    31     3  1985     6023.230000
     1     4  1985     6056.630000
     2     4  1985     6073.350000
     3     4  1985     6106.850000
     4     4  1985     6123.620000
     5     4  1985     6140.400000
     6     4  1985     6157.200000
     7     4  1985     6174.020000
     8     4  1985     6190.850000
     9     4  1985     6224.550000
    10     4  1985     6241.430000
    11     4  1985     6258.320000
    12     4  1985     6266.770000
    13     4  1985     6275.230000
    14     4  1985     6292.150000
    15     4  1985     6309.090000
    16     4  1985     6317.560000
    17     4  1985     6326.040000
    18     4  1985     6343.010000
    19     4  1985     6394.000000
    20     4  1985     6411.030000
    21     4  1985     6436.600000
    22     4  1985     6445.130000
    23     4  1985     6462.200000
    24     4  1985     6479.290000
    25     4  1985     6504.950000
    26     4  1985     6530.640000
    27     4  1985     6547.790000
    28     4  1985     6556.370000
    29     4  1985     6564.960000
    30     4  1985     6582.130000
     1     5  1985     6599.330000
     2     5  1985     6607.930000
     3     5  1985     6616.540000
     4     5  1985     6616.540000
     5     5  1985     6616.540000
     6     5  1985     6616.540000
     7     5  1985     6616.540000
     8     5  1985     6616.540000
     9     5  1985     6616.540000
    10     5  1985     6607.930000
    11     5  1985     6599.330000
    12     5  1985     6582.130000
    13     5  1985     6582.130000
    14     5  1985     6582.130000
    15     5  1985     6573.540000
    16     5  1985     6564.960000
    17     5  1985     6556.370000
    18     5  1985     6547.790000
    19     5  1985     6539.220000
    20     5  1985     6530.640000
    21     5  1985     6522.080000
    22     5  1985     6513.510000
    23     5  1985     6504.950000
    24     5  1985     6496.390000
    25     5  1985     6479.290000
    26     5  1985     6462.200000
    27     5  1985     6445.130000
    28     5  1985     6428.070000
    29     5  1985     6411.030000
    30     5  1985     6394.000000
    31     5  1985     6376.990000
     1     6  1985     6359.990000
     2     6  1985     6326.040000
     3     6  1985     6300.620000
     4     6  1985     6266.770000
     5     6  1985     6241.430000
     6     6  1985     6207.690000
     7     6  1985     6182.430000
     8     6  1985     6148.800000
     9     6  1985     6115.230000
    10     6  1985     6073.350000
    11     6  1985     6031.570000
    12     6  1985     5998.220000
    13     6  1985     5964.930000
    14     6  1985     5931.700000
    15     6  1985     5890.240000
    16     6  1985     5848.890000
    17     6  1985     5815.880000
    18     6  1985     5774.700000
    19     6  1985     5733.620000
    20     6  1985     5692.630000
    21     6  1985     5651.750000
    22     6  1985     5610.960000
    23     6  1985     5562.150000
    24     6  1985     5513.470000
    25     6  1985     5464.940000
    26     6  1985     5416.560000
    27     6  1985     5352.270000
    28     6  1985     5304.220000
    29     6  1985     5240.380000
    30     6  1985     5192.660000
     1     7  1985     5121.370000
     2     7  1985     5058.270000
     3     7  1985     4995.440000
     4     7  1985     4940.670000
     5     7  1985     4862.790000
     6     7  1985     4816.250000
     7     7  1985     4723.630000
     8     7  1985     4654.560000
     9     7  1985     4578.220000
    10     7  1985     4509.870000
    11     7  1985     4434.330000
    12     7  1985     4329.290000
    13     7  1985     4247.350000
    14     7  1985     4165.930000
    15     7  1985     4077.710000
    16     7  1985     3946.570000
    17     7  1985     3881.540000
    18     7  1985     3788.240000
    19     7  1985     3674.450000
    20     7  1985     3561.830000
    21     7  1985     3450.390000
    22     7  1985     3353.840000
    23     7  1985     3237.850000
    24     7  1985     3129.920000
    25     7  1985     3023.230000
    26     7  1985     2911.220000
    27     7  1985     2807.100000
    28     7  1985     2704.250000
    29     7  1985     2596.390000
    30     7  1985     2489.990000
    31     7  1985     2378.970000
     1     8  1985     2281.710000
     2     8  1985     2197.730000
     3     8  1985     2114.800000
     4     8  1985     2038.760000
     5     8  1985     1963.640000
     6     8  1985     1900.830000
     7     8  1985     1838.690000
     8     8  1985     1782.810000
     9     8  1985     1733.000000
    10     8  1985     1683.670000
    11     8  1985     1640.230000
    12     8  1985     1586.450000
    13     8  1985     1522.710000
    14     8  1985     1470.270000
    15     8  1985     1423.600000
    16     8  1985     1367.240000
    17     8  1985     1326.730000
    18     8  1985     1286.630000
    19     8  1985     1237.080000
    20     8  1985     1197.920000
    21     8  1985     1149.550000
    22     8  1985     1111.340000
    23     8  1985     1078.260000
    24     8  1985     1045.520000
    25     8  1985      999.329000
    26     8  1985      981.049000
    27     8  1985      953.840000
    28     8  1985      917.961000
    29     8  1985      891.355000
    30     8  1985      865.010000
    31     8  1985      843.259000
     1     9  1985      813.119000
     2     9  1985      796.061000
     3     9  1985      779.124000
     4     9  1985      753.947000
     5     9  1985      733.178000
     6     9  1985      712.603000
     7     9  1985      700.352000
     8     9  1985      684.128000
     9     9  1985      664.027000
    10     9  1985      652.063000
    11     9  1985      640.171000
    12     9  1985      624.430000
    13     9  1985      616.608000
    14     9  1985      601.064000
    15     9  1985      593.341000
    16     9  1985      585.652000
    17     9  1985      577.997000
    18     9  1985      577.997000
    19     9  1985      570.375000
    20     9  1985      562.787000
    21     9  1985      555.233000
    22     9  1985      547.713000
    23     9  1985      540.227000
    24     9  1985      532.776000
    25     9  1985      529.063000
    26     9  1985      525.359000
    27     9  1985      517.977000
    28     9  1985      510.630000
    29     9  1985      506.969000
    30     9  1985      510.630000
     1    10  1985      506.969000
     2    10  1985      503.318000
     3    10  1985      499.675000
     4    10  1985      496.041000
     5    10  1985      492.416000
     6    10  1985      488.799000
     7    10  1985      481.594000
     8    10  1985      474.424000
     9    10  1985      470.852000
    10    10  1985      474.424000
    11    10  1985      481.594000
    12    10  1985      481.594000
