MARAÃ	-65.583	-1.867
    19    12  1999      719.000000
    20    12  1999      730.000000
    21    12  1999      745.000000
    22    12  1999      748.000000
    23    12  1999      753.000000
    24    12  1999      765.000000
    25    12  1999      785.000000
    26    12  1999      806.000000
    27    12  1999      826.000000
    28    12  1999      847.000000
    29    12  1999      851.000000
    30    12  1999      847.000000
    31    12  1999      847.000000
     1     1  2000      846.000000
     2     1  2000      844.000000
     3     1  2000      839.000000
     4     1  2000      836.000000
     5     1  2000      830.000000
     6     1  2000      824.000000
     7     1  2000      819.000000
     8     1  2000      811.000000
     9     1  2000      802.000000
    10     1  2000      791.000000
    11     1  2000      776.000000
    12     1  2000      761.000000
    13     1  2000      743.000000
    14     1  2000      724.000000
    15     1  2000      706.000000
    16     1  2000      690.000000
    17     1  2000      675.000000
    18     1  2000      662.000000
    19     1  2000      650.000000
    20     1  2000      644.000000
    21     1  2000      637.000000
    22     1  2000      631.000000
    23     1  2000      626.000000
    24     1  2000      621.000000
    25     1  2000      616.000000
    26     1  2000      613.000000
    27     1  2000      611.000000
    28     1  2000      609.000000
    29     1  2000      608.000000
    30     1  2000      609.000000
    31     1  2000      611.000000
     1     2  2000      615.000000
     2     2  2000      620.000000
     3     2  2000      622.000000
     4     2  2000      624.000000
     5     2  2000      626.000000
     6     2  2000      628.000000
     7     2  2000      634.000000
     8     2  2000      643.000000
     9     2  2000      654.000000
    10     2  2000      665.000000
    11     2  2000      672.000000
    12     2  2000      680.000000
    13     2  2000      689.000000
    14     2  2000      696.000000
    15     2  2000      703.000000
    16     2  2000      711.000000
    17     2  2000      718.000000
    18     2  2000      726.000000
    19     2  2000      734.000000
    20     2  2000      742.000000
    21     2  2000      749.000000
    22     2  2000      756.000000
    23     2  2000      763.000000
    24     2  2000      770.000000
    25     2  2000      776.000000
    26     2  2000      783.000000
    27     2  2000      790.000000
    28     2  2000      795.000000
    29     2  2000      799.000000
     1     3  2000      805.000000
     2     3  2000      809.000000
     3     3  2000      814.000000
     4     3  2000      821.000000
     5     3  2000      833.000000
     6     3  2000      844.000000
     7     3  2000      854.000000
     8     3  2000      863.000000
     9     3  2000      873.000000
    10     3  2000      880.000000
    11     3  2000      885.000000
    12     3  2000      889.000000
    13     3  2000      892.000000
    14     3  2000      892.000000
    15     3  2000      893.000000
    16     3  2000      896.000000
    17     3  2000      902.000000
    18     3  2000      909.000000
    19     3  2000      917.000000
    20     3  2000      922.000000
    21     3  2000      926.000000
    22     3  2000      928.000000
    23     3  2000      929.000000
    24     3  2000      932.000000
    25     3  2000      935.000000
    26     3  2000      938.000000
    27     3  2000      941.000000
    28     3  2000      945.000000
    29     3  2000      948.000000
    30     3  2000      952.000000
    31     3  2000      956.000000
     1     4  2000      961.000000
     2     4  2000      971.000000
     3     4  2000      981.000000
     4     4  2000      987.000000
     5     4  2000      993.000000
     6     4  2000     1000.000000
     7     4  2000     1009.000000
     8     4  2000     1021.000000
     9     4  2000     1031.000000
    10     4  2000     1043.000000
    11     4  2000     1059.000000
    12     4  2000     1071.000000
    13     4  2000     1085.000000
    14     4  2000     1100.000000
    15     4  2000     1117.000000
    16     4  2000     1132.000000
    17     4  2000     1145.000000
    18     4  2000     1158.000000
    19     4  2000     1170.000000
    20     4  2000     1184.000000
    21     4  2000     1197.000000
    22     4  2000     1211.000000
    23     4  2000     1220.000000
    24     4  2000     1236.000000
    25     4  2000     1252.000000
    26     4  2000     1266.000000
    27     4  2000     1277.000000
    28     4  2000     1286.000000
    29     4  2000     1298.000000
    30     4  2000     1306.000000
     1     5  2000     1311.000000
     2     5  2000     1315.000000
     3     5  2000     1321.000000
     4     5  2000     1326.000000
     5     5  2000     1331.000000
     6     5  2000     1334.000000
     7     5  2000     1339.000000
     8     5  2000     1343.000000
     9     5  2000     1347.000000
    10     5  2000     1354.000000
    11     5  2000     1360.000000
    12     5  2000     1365.000000
    13     5  2000     1372.000000
    14     5  2000     1378.000000
    15     5  2000     1383.000000
    16     5  2000     1386.000000
    17     5  2000     1389.000000
    18     5  2000     1391.000000
    19     5  2000     1392.000000
    20     5  2000     1393.000000
    21     5  2000     1396.000000
    22     5  2000     1399.000000
    23     5  2000     1403.000000
    24     5  2000     1412.000000
    25     5  2000     1419.000000
    26     5  2000     1426.000000
    27     5  2000     1432.000000
    28     5  2000     1435.000000
    29     5  2000     1437.000000
    30     5  2000     1445.000000
    31     5  2000     1452.000000
     1     6  2000     1460.000000
     2     6  2000     1467.000000
     3     6  2000     1473.000000
     4     6  2000     1476.000000
     5     6  2000     1479.000000
     6     6  2000     1486.000000
     7     6  2000     1489.000000
     8     6  2000     1491.000000
     9     6  2000     1496.000000
    10     6  2000     1499.000000
    11     6  2000     1501.000000
    12     6  2000     1503.000000
    13     6  2000     1504.000000
    14     6  2000     1506.000000
    15     6  2000     1507.000000
    16     6  2000     1507.000000
    17     6  2000     1508.000000
    18     6  2000     1508.000000
    19     6  2000     1509.000000
    20     6  2000     1509.000000
    21     6  2000     1508.000000
    22     6  2000     1508.000000
    23     6  2000     1506.000000
    24     6  2000     1505.000000
    25     6  2000     1505.000000
    26     6  2000     1505.000000
    27     6  2000     1504.000000
    28     6  2000     1504.000000
    29     6  2000     1504.000000
    30     6  2000     1503.000000
     1     7  2000     1503.000000
     2     7  2000     1505.000000
     3     7  2000     1508.000000
     4     7  2000     1509.000000
     5     7  2000     1509.000000
     6     7  2000     1508.000000
     7     7  2000     1506.000000
     8     7  2000     1504.000000
     9     7  2000     1501.000000
    10     7  2000     1498.000000
    11     7  2000     1496.000000
    12     7  2000     1496.000000
    13     7  2000     1493.000000
    14     7  2000     1490.000000
    15     7  2000     1488.000000
    16     7  2000     1486.000000
    17     7  2000     1479.000000
    18     7  2000     1475.000000
    19     7  2000     1474.000000
    20     7  2000     1469.000000
    21     7  2000     1465.000000
    22     7  2000     1460.000000
    23     7  2000     1456.000000
    24     7  2000     1453.000000
    25     7  2000     1450.000000
    26     7  2000     1446.000000
    27     7  2000     1440.000000
    28     7  2000     1439.000000
    29     7  2000     1438.000000
    30     7  2000     1434.000000
    31     7  2000     1429.000000
     1     8  2000     1428.000000
     2     8  2000     1421.000000
     3     8  2000     1421.000000
     4     8  2000     1411.000000
     5     8  2000     1409.000000
     6     8  2000     1407.000000
     7     8  2000     1406.000000
     8     8  2000     1404.000000
     9     8  2000     1399.000000
    10     8  2000     1396.000000
    11     8  2000     1392.000000
    12     8  2000     1385.000000
    13     8  2000     1377.000000
    14     8  2000     1370.000000
    15     8  2000     1367.000000
    16     8  2000     1362.000000
    17     8  2000     1359.000000
    18     8  2000     1352.000000
    19     8  2000     1341.000000
    20     8  2000     1333.000000
    21     8  2000     1325.000000
    22     8  2000     1317.000000
    23     8  2000     1310.000000
    24     8  2000     1301.000000
    25     8  2000     1292.000000
    26     8  2000     1282.000000
    27     8  2000     1280.000000
    28     8  2000     1273.000000
    29     8  2000     1266.000000
    30     8  2000     1259.000000
    31     8  2000     1250.000000
     1     9  2000     1235.000000
     2     9  2000     1219.000000
     3     9  2000     1207.000000
     4     9  2000     1194.000000
     5     9  2000     1175.000000
     6     9  2000     1160.000000
     7     9  2000     1145.000000
     8     9  2000     1128.000000
     9     9  2000     1119.000000
    10     9  2000     1113.000000
    11     9  2000     1107.000000
    12     9  2000     1099.000000
    13     9  2000     1090.000000
    14     9  2000     1066.000000
    15     9  2000     1053.000000
    16     9  2000     1045.000000
    17     9  2000     1034.000000
    18     9  2000     1027.000000
    19     9  2000     1023.000000
    20     9  2000     1016.000000
    21     9  2000     1010.000000
    22     9  2000     1002.000000
    23     9  2000     1001.000000
    24     9  2000     1000.000000
    25     9  2000      997.000000
    26     9  2000      993.000000
    27     9  2000      992.000000
    28     9  2000      992.000000
    29     9  2000      992.000000
    30     9  2000      988.000000
     1    10  2000      986.000000
     2    10  2000      984.000000
     3    10  2000      982.000000
     4    10  2000      989.000000
     5    10  2000     1006.000000
     6    10  2000     1012.000000
     7    10  2000     1017.000000
     8    10  2000     1022.000000
     9    10  2000     1026.000000
    10    10  2000     1026.000000
    11    10  2000     1030.000000
    12    10  2000     1033.000000
    13    10  2000     1037.000000
    14    10  2000     1041.000000
    15    10  2000     1043.000000
    16    10  2000     1047.000000
    17    10  2000     1048.000000
    18    10  2000     1046.000000
    19    10  2000     1042.000000
    20    10  2000     1033.000000
    21    10  2000     1030.000000
    22    10  2000     1026.000000
    23    10  2000     1021.000000
    24    10  2000     1016.000000
    25    10  2000     1009.000000
    26    10  2000     1001.000000
    27    10  2000      992.000000
    28    10  2000      988.000000
    29    10  2000      981.000000
    30    10  2000      974.000000
    31    10  2000      969.000000
     1    11  2000      963.000000
     2    11  2000      951.000000
     3    11  2000      939.000000
     4    11  2000      928.000000
     5    11  2000      919.000000
     6    11  2000      908.000000
     7    11  2000      900.000000
     8    11  2000      890.000000
     9    11  2000      880.000000
    10    11  2000      870.000000
    11    11  2000      861.000000
    12    11  2000      842.000000
    13    11  2000      833.000000
    14    11  2000      824.000000
    15    11  2000      814.000000
    16    11  2000      800.000000
    17    11  2000      792.000000
    18    11  2000      780.000000
    19    11  2000      765.000000
    20    11  2000      750.000000
    21    11  2000      740.000000
    22    11  2000      733.000000
    23    11  2000      721.000000
    24    11  2000      712.000000
    25    11  2000      702.000000
    26    11  2000      698.000000
    27    11  2000      694.000000
    28    11  2000      692.000000
    29    11  2000      692.000000
    30    11  2000      707.000000
     1    12  2000      711.000000
     2    12  2000      714.000000
     3    12  2000      719.000000
     4    12  2000      723.000000
     5    12  2000      726.000000
     6    12  2000      730.000000
     7    12  2000      736.000000
     8    12  2000      741.000000
     9    12  2000      745.000000
    10    12  2000      750.000000
    11    12  2000      754.000000
    12    12  2000      759.000000
    13    12  2000      764.000000
    14    12  2000      769.000000
    15    12  2000      773.000000
    16    12  2000      778.000000
    17    12  2000      783.000000
    18    12  2000      785.000000
    19    12  2000      785.000000
    20    12  2000      785.000000
    21    12  2000      785.000000
    22    12  2000      782.000000
    23    12  2000      778.000000
    24    12  2000      774.000000
    25    12  2000      771.000000
    26    12  2000      768.000000
    27    12  2000      766.000000
    28    12  2000      763.000000
    29    12  2000      760.000000
    30    12  2000      755.000000
    31    12  2000      748.000000
     1     1  2001      755.000000
     2     1  2001      763.000000
     3     1  2001      774.000000
     4     1  2001      787.000000
     5     1  2001      798.000000
     6     1  2001      807.000000
     7     1  2001      816.000000
     8     1  2001      825.000000
     9     1  2001      833.000000
    10     1  2001      843.000000
    11     1  2001      853.000000
    12     1  2001      864.000000
    13     1  2001      875.000000
    14     1  2001      886.000000
    15     1  2001      897.000000
    16     1  2001    -9999.000000
    17     1  2001    -9999.000000
    18     1  2001    -9999.000000
    19     1  2001    -9999.000000
    20     1  2001    -9999.000000
    21     1  2001    -9999.000000
    22     1  2001    -9999.000000
    23     1  2001    -9999.000000
    24     1  2001    -9999.000000
    25     1  2001    -9999.000000
    26     1  2001    -9999.000000
    27     1  2001    -9999.000000
    28     1  2001    -9999.000000
    29     1  2001    -9999.000000
    30     1  2001    -9999.000000
    31     1  2001    -9999.000000
     1     2  2001    -9999.000000
     2     2  2001    -9999.000000
     3     2  2001    -9999.000000
     4     2  2001    -9999.000000
     5     2  2001    -9999.000000
     6     2  2001    -9999.000000
     7     2  2001    -9999.000000
     8     2  2001    -9999.000000
     9     2  2001    -9999.000000
    10     2  2001    -9999.000000
    11     2  2001    -9999.000000
    12     2  2001    -9999.000000
    13     2  2001    -9999.000000
    14     2  2001    -9999.000000
    15     2  2001    -9999.000000
    16     2  2001    -9999.000000
    17     2  2001    -9999.000000
    18     2  2001    -9999.000000
    19     2  2001    -9999.000000
    20     2  2001    -9999.000000
    21     2  2001    -9999.000000
    22     2  2001    -9999.000000
    23     2  2001    -9999.000000
    24     2  2001    -9999.000000
    25     2  2001    -9999.000000
    26     2  2001    -9999.000000
    27     2  2001    -9999.000000
    28     2  2001    -9999.000000
     1     3  2001    -9999.000000
     2     3  2001    -9999.000000
     3     3  2001    -9999.000000
     4     3  2001    -9999.000000
     5     3  2001    -9999.000000
     6     3  2001    -9999.000000
     7     3  2001    -9999.000000
     8     3  2001    -9999.000000
     9     3  2001    -9999.000000
    10     3  2001    -9999.000000
    11     3  2001    -9999.000000
    12     3  2001    -9999.000000
    13     3  2001    -9999.000000
    14     3  2001    -9999.000000
    15     3  2001    -9999.000000
    16     3  2001    -9999.000000
    17     3  2001    -9999.000000
    18     3  2001    -9999.000000
    19     3  2001    -9999.000000
    20     3  2001    -9999.000000
    21     3  2001    -9999.000000
    22     3  2001    -9999.000000
    23     3  2001    -9999.000000
    24     3  2001    -9999.000000
    25     3  2001    -9999.000000
    26     3  2001    -9999.000000
    27     3  2001    -9999.000000
    28     3  2001    -9999.000000
    29     3  2001    -9999.000000
    30     3  2001    -9999.000000
    31     3  2001    -9999.000000
     1     4  2001    -9999.000000
     2     4  2001    -9999.000000
     3     4  2001    -9999.000000
     4     4  2001    -9999.000000
     5     4  2001    -9999.000000
     6     4  2001    -9999.000000
     7     4  2001    -9999.000000
     8     4  2001    -9999.000000
     9     4  2001    -9999.000000
    10     4  2001    -9999.000000
    11     4  2001    -9999.000000
    12     4  2001    -9999.000000
    13     4  2001    -9999.000000
    14     4  2001    -9999.000000
    15     4  2001    -9999.000000
    16     4  2001    -9999.000000
    17     4  2001    -9999.000000
    18     4  2001    -9999.000000
    19     4  2001    -9999.000000
    20     4  2001     1285.000000
    21     4  2001     1289.000000
    22     4  2001     1293.000000
    23     4  2001     1297.000000
    24     4  2001     1301.000000
    25     4  2001     1305.000000
    26     4  2001     1307.000000
    27     4  2001     1309.000000
    28     4  2001     1311.000000
    29     4  2001     1313.000000
    30     4  2001     1315.000000
     1     5  2001     1317.000000
     2     5  2001     1319.000000
     3     5  2001     1321.000000
     4     5  2001     1323.000000
     5     5  2001     1325.000000
     6     5  2001     1327.000000
     7     5  2001     1329.000000
     8     5  2001     1331.000000
     9     5  2001     1333.000000
    10     5  2001     1335.000000
    11     5  2001     1337.000000
    12     5  2001     1339.000000
    13     5  2001     1341.000000
    14     5  2001     1343.000000
    15     5  2001     1346.000000
    16     5  2001     1349.000000
    17     5  2001     1352.000000
    18     5  2001     1355.000000
    19     5  2001     1358.000000
    20     5  2001     1362.000000
    21     5  2001     1364.000000
    22     5  2001     1367.000000
    23     5  2001     1370.000000
    24     5  2001     1374.000000
    25     5  2001     1378.000000
    26     5  2001     1382.000000
    27     5  2001     1385.000000
    28     5  2001     1388.000000
    29     5  2001     1390.000000
    30     5  2001     1394.000000
    31     5  2001     1396.000000
     1     6  2001     1400.000000
     2     6  2001     1404.000000
     3     6  2001     1408.000000
     4     6  2001     1411.000000
     5     6  2001     1414.000000
     6     6  2001     1419.000000
     7     6  2001     1423.000000
     8     6  2001     1427.000000
     9     6  2001     1431.000000
    10     6  2001     1435.000000
    11     6  2001     1439.000000
    12     6  2001     1443.000000
    13     6  2001     1445.000000
    14     6  2001     1447.000000
    15     6  2001     1449.000000
    16     6  2001     1451.000000
    17     6  2001     1453.000000
    18     6  2001     1455.000000
    19     6  2001     1457.000000
    20     6  2001     1459.000000
    21     6  2001     1461.000000
    22     6  2001     1463.000000
    23     6  2001     1464.000000
    24     6  2001     1464.000000
    25     6  2001     1464.000000
    26     6  2001     1464.000000
    27     6  2001     1462.000000
    28     6  2001     1460.000000
    29     6  2001     1458.000000
    30     6  2001     1456.000000
     1     7  2001     1449.000000
     2     7  2001     1442.000000
     3     7  2001     1436.000000
     4     7  2001     1427.000000
     5     7  2001     1419.000000
     6     7  2001     1412.000000
     7     7  2001     1406.000000
     8     7  2001     1396.000000
     9     7  2001     1394.000000
    10     7  2001     1392.000000
    11     7  2001     1390.000000
    12     7  2001     1389.000000
    13     7  2001     1387.000000
    14     7  2001     1385.000000
    15     7  2001     1383.000000
    16     7  2001     1382.000000
    17     7  2001     1380.000000
    18     7  2001     1378.000000
    19     7  2001     1377.000000
    20     7  2001     1375.000000
    21     7  2001     1374.000000
    22     7  2001     1372.000000
    23     7  2001     1370.000000
    24     7  2001     1370.000000
    25     7  2001     1368.000000
    26     7  2001     1366.000000
    27     7  2001     1363.000000
    28     7  2001     1361.000000
    29     7  2001     1360.000000
    30     7  2001     1358.000000
    31     7  2001     1354.000000
     1     8  2001     1351.000000
     2     8  2001     1349.000000
     3     8  2001     1346.000000
     4     8  2001     1343.000000
     5     8  2001     1338.000000
     6     8  2001     1334.000000
     7     8  2001     1329.000000
     8     8  2001     1324.000000
     9     8  2001     1317.000000
    10     8  2001     1312.000000
    11     8  2001     1305.000000
    12     8  2001     1298.000000
    13     8  2001     1292.000000
    14     8  2001     1283.000000
    15     8  2001     1276.000000
    16     8  2001     1270.000000
    17     8  2001     1260.000000
    18     8  2001     1251.000000
    19     8  2001     1240.000000
    20     8  2001     1232.000000
    21     8  2001     1224.000000
    22     8  2001     1216.000000
    23     8  2001     1207.000000
    24     8  2001     1193.000000
    25     8  2001     1181.000000
    26     8  2001     1166.000000
    27     8  2001     1150.000000
    28     8  2001     1133.000000
    29     8  2001     1113.000000
    30     8  2001    -9999.000000
    31     8  2001    -9999.000000
     1     9  2001    -9999.000000
     2     9  2001    -9999.000000
     3     9  2001    -9999.000000
     4     9  2001    -9999.000000
     5     9  2001    -9999.000000
     6     9  2001    -9999.000000
     7     9  2001    -9999.000000
     8     9  2001    -9999.000000
     9     9  2001    -9999.000000
    10     9  2001    -9999.000000
    11     9  2001    -9999.000000
    12     9  2001    -9999.000000
    13     9  2001    -9999.000000
    14     9  2001    -9999.000000
    15     9  2001    -9999.000000
    16     9  2001    -9999.000000
    17     9  2001    -9999.000000
    18     9  2001    -9999.000000
    19     9  2001    -9999.000000
    20     9  2001    -9999.000000
    21     9  2001    -9999.000000
    22     9  2001    -9999.000000
    23     9  2001    -9999.000000
    24     9  2001    -9999.000000
    25     9  2001    -9999.000000
    26     9  2001    -9999.000000
    27     9  2001    -9999.000000
    28     9  2001    -9999.000000
    29     9  2001    -9999.000000
    30     9  2001    -9999.000000
     1    10  2001    -9999.000000
     2    10  2001    -9999.000000
     3    10  2001    -9999.000000
     4    10  2001    -9999.000000
     5    10  2001    -9999.000000
     6    10  2001    -9999.000000
     7    10  2001    -9999.000000
     8    10  2001    -9999.000000
     9    10  2001    -9999.000000
    10    10  2001    -9999.000000
    11    10  2001    -9999.000000
    12    10  2001    -9999.000000
    13    10  2001    -9999.000000
    14    10  2001    -9999.000000
    15    10  2001    -9999.000000
    16    10  2001    -9999.000000
    17    10  2001    -9999.000000
    18    10  2001    -9999.000000
    19    10  2001    -9999.000000
    20    10  2001    -9999.000000
    21    10  2001    -9999.000000
    22    10  2001    -9999.000000
    23    10  2001      738.000000
    24    10  2001      747.000000
    25    10  2001      755.000000
    26    10  2001      762.000000
    27    10  2001      769.000000
    28    10  2001      775.000000
    29    10  2001      783.000000
    30    10  2001      793.000000
    31    10  2001      801.000000
     1    11  2001      812.000000
     2    11  2001      822.000000
     3    11  2001      829.000000
     4    11  2001      837.000000
     5    11  2001      845.000000
     6    11  2001      849.000000
     7    11  2001      852.000000
     8    11  2001      854.000000
     9    11  2001      853.000000
    10    11  2001      852.000000
    11    11  2001      851.000000
    12    11  2001      850.000000
    13    11  2001      849.000000
    14    11  2001      847.000000
    15    11  2001      842.000000
    16    11  2001      838.000000
    17    11  2001      831.000000
    18    11  2001      824.000000
    19    11  2001      815.000000
    20    11  2001      808.000000
    21    11  2001      796.000000
    22    11  2001      787.000000
    23    11  2001      776.000000
    24    11  2001      764.000000
    25    11  2001      753.000000
    26    11  2001      744.000000
    27    11  2001      734.000000
    28    11  2001      728.000000
    29    11  2001      723.000000
    30    11  2001      721.000000
     1    12  2001      723.000000
     2    12  2001      731.000000
     3    12  2001      739.000000
     4    12  2001      747.000000
     5    12  2001      756.000000
     6    12  2001      766.000000
     7    12  2001      777.000000
     8    12  2001      786.000000
     9    12  2001      791.000000
    10    12  2001      796.000000
    11    12  2001      800.000000
    12    12  2001      803.000000
    13    12  2001      808.000000
    14    12  2001      817.000000
    15    12  2001      824.000000
    16    12  2001      835.000000
    17    12  2001      848.000000
    18    12  2001      862.000000
    19    12  2001      880.000000
    20    12  2001      901.000000
    21    12  2001      924.000000
    22    12  2001      946.000000
    23    12  2001      968.000000
    24    12  2001      990.000000
    25    12  2001     1010.000000
    26    12  2001     1031.000000
    27    12  2001     1049.000000
    28    12  2001     1064.000000
    29    12  2001     1076.000000
    30    12  2001     1089.000000
    31    12  2001     1101.000000
     1     1  2002     1110.000000
     2     1  2002     1119.000000
     3     1  2002     1127.000000
     4     1  2002     1136.000000
     5     1  2002     1144.000000
     6     1  2002     1151.000000
     7     1  2002     1157.000000
     8     1  2002     1163.000000
     9     1  2002     1167.000000
    10     1  2002     1170.000000
    11     1  2002     1170.000000
    12     1  2002     1161.000000
    13     1  2002     1156.000000
    14     1  2002     1147.000000
    15     1  2002     1133.000000
    16     1  2002     1113.000000
    17     1  2002     1091.000000
    18     1  2002     1065.000000
    19     1  2002     1037.000000
    20     1  2002     1007.000000
    21     1  2002      977.000000
    22     1  2002      962.000000
    23     1  2002      949.000000
    24     1  2002      937.000000
    25     1  2002      926.000000
    26     1  2002      917.000000
    27     1  2002      906.000000
    28     1  2002      897.000000
    29     1  2002      888.000000
    30     1  2002      887.000000
    31     1  2002      891.000000
     1     2  2002      900.000000
     2     2  2002      913.000000
     3     2  2002      929.000000
     4     2  2002      942.000000
     5     2  2002      950.000000
     6     2  2002      956.000000
     7     2  2002      958.000000
     8     2  2002      958.000000
     9     2  2002      964.000000
    10     2  2002      971.000000
    11     2  2002      978.000000
    12     2  2002      985.000000
    13     2  2002      993.000000
    14     2  2002     1002.000000
    15     2  2002     1008.000000
    16     2  2002     1014.000000
    17     2  2002     1019.000000
    18     2  2002     1024.000000
    19     2  2002     1028.000000
    20     2  2002     1030.000000
    21     2  2002     1032.000000
    22     2  2002     1033.000000
    23     2  2002     1034.000000
    24     2  2002     1037.000000
    25     2  2002     1041.000000
    26     2  2002     1044.000000
    27     2  2002     1050.000000
    28     2  2002     1059.000000
     1     3  2002     1084.000000
     2     3  2002     1098.000000
     3     3  2002     1105.000000
     4     3  2002     1110.000000
     5     3  2002     1115.000000
     6     3  2002     1123.000000
     7     3  2002     1129.000000
     8     3  2002     1134.000000
     9     3  2002     1137.000000
    10     3  2002     1134.000000
    11     3  2002     1130.000000
    12     3  2002     1138.000000
    13     3  2002     1152.000000
    14     3  2002     1168.000000
    15     3  2002     1177.000000
    16     3  2002     1182.000000
    17     3  2002     1185.000000
    18     3  2002     1188.000000
    19     3  2002     1189.000000
    20     3  2002     1191.000000
    21     3  2002     1195.000000
    22     3  2002     1200.000000
    23     3  2002     1202.000000
    24     3  2002     1204.000000
    25     3  2002     1208.000000
    26     3  2002     1213.000000
    27     3  2002     1219.000000
    28     3  2002     1226.000000
    29     3  2002     1233.000000
    30     3  2002     1238.000000
    31     3  2002     1243.000000
     1     4  2002     1244.000000
     2     4  2002     1244.000000
     3     4  2002     1247.000000
     4     4  2002     1252.000000
     5     4  2002     1257.000000
     6     4  2002     1263.000000
     7     4  2002     1270.000000
     8     4  2002     1277.000000
     9     4  2002     1282.000000
    10     4  2002     1282.000000
    11     4  2002     1283.000000
    12     4  2002     1288.000000
    13     4  2002     1294.000000
    14     4  2002     1301.000000
    15     4  2002     1305.000000
    16     4  2002     1311.000000
    17     4  2002     1317.000000
    18     4  2002     1323.000000
    19     4  2002     1328.000000
    20     4  2002     1335.000000
    21     4  2002     1340.000000
    22     4  2002     1345.000000
    23     4  2002     1351.000000
    24     4  2002     1357.000000
    25     4  2002     1360.000000
    26     4  2002     1367.000000
    27     4  2002     1373.000000
    28     4  2002     1378.000000
    29     4  2002     1382.000000
    30     4  2002     1386.000000
     1     5  2002     1391.000000
     2     5  2002     1396.000000
     3     5  2002     1403.000000
     4     5  2002     1409.000000
     5     5  2002     1415.000000
     6     5  2002     1421.000000
     7     5  2002     1425.000000
     8     5  2002     1430.000000
     9     5  2002     1434.000000
    10     5  2002     1439.000000
    11     5  2002     1442.000000
    12     5  2002     1448.000000
    13     5  2002     1452.000000
    14     5  2002     1455.000000
    15     5  2002     1457.000000
    16     5  2002     1461.000000
    17     5  2002     1464.000000
    18     5  2002     1467.000000
    19     5  2002     1470.000000
    20     5  2002     1474.000000
    21     5  2002     1480.000000
    22     5  2002     1488.000000
    23     5  2002     1497.000000
    24     5  2002     1503.000000
    25     5  2002     1508.000000
    26     5  2002     1513.000000
    27     5  2002     1517.000000
    28     5  2002     1521.000000
    29     5  2002     1526.000000
    30     5  2002     1531.000000
    31     5  2002     1535.000000
     1     6  2002     1538.000000
     2     6  2002     1541.000000
     3     6  2002     1544.000000
     4     6  2002     1547.000000
     5     6  2002     1550.000000
     6     6  2002     1553.000000
     7     6  2002     1556.000000
     8     6  2002     1559.000000
     9     6  2002     1559.000000
    10     6  2002     1561.000000
    11     6  2002     1563.000000
    12     6  2002     1565.000000
    13     6  2002     1567.000000
    14     6  2002     1569.000000
    15     6  2002     1569.000000
    16     6  2002     1567.000000
    17     6  2002     1567.000000
    18     6  2002     1565.000000
    19     6  2002     1560.000000
    20     6  2002     1557.000000
    21     6  2002     1552.000000
    22     6  2002     1548.000000
    23     6  2002     1543.000000
    24     6  2002     1538.000000
    25     6  2002     1534.000000
    26     6  2002     1527.000000
    27     6  2002     1520.000000
    28     6  2002     1513.000000
    29     6  2002     1508.000000
    30     6  2002     1503.000000
     1     7  2002     1498.000000
     2     7  2002     1496.000000
     3     7  2002     1493.000000
     4     7  2002     1490.000000
     5     7  2002     1487.000000
     6     7  2002     1484.000000
     7     7  2002     1481.000000
     8     7  2002     1478.000000
     9     7  2002     1475.000000
    10     7  2002     1472.000000
    11     7  2002     1469.000000
    12     7  2002     1469.000000
    13     7  2002     1466.000000
    14     7  2002     1463.000000
    15     7  2002     1462.000000
    16     7  2002     1459.000000
    17     7  2002     1457.000000
    18     7  2002     1455.000000
    19     7  2002     1452.000000
    20     7  2002     1449.000000
    21     7  2002     1445.000000
    22     7  2002     1441.000000
    23     7  2002     1439.000000
    24     7  2002     1435.000000
    25     7  2002     1432.000000
    26     7  2002     1431.000000
    27     7  2002     1428.000000
    28     7  2002     1424.000000
    29     7  2002     1422.000000
    30     7  2002     1420.000000
    31     7  2002     1418.000000
     1     8  2002     1414.000000
     2     8  2002     1412.000000
     3     8  2002     1410.000000
     4     8  2002     1406.000000
     5     8  2002     1404.000000
     6     8  2002     1400.000000
     7     8  2002     1397.000000
     8     8  2002     1392.000000
     9     8  2002     1390.000000
    10     8  2002     1386.000000
    11     8  2002     1384.000000
    12     8  2002     1380.000000
    13     8  2002     1376.000000
    14     8  2002     1372.000000
    15     8  2002     1370.000000
    16     8  2002     1366.000000
    17     8  2002     1362.000000
    18     8  2002     1360.000000
    19     8  2002     1356.000000
    20     8  2002     1352.000000
    21     8  2002     1348.000000
    22     8  2002     1344.000000
    23     8  2002     1339.000000
    24     8  2002     1334.000000
    25     8  2002     1328.000000
    26     8  2002     1322.000000
    27     8  2002     1318.000000
    28     8  2002     1313.000000
    29     8  2002     1307.000000
    30     8  2002     1300.000000
    31     8  2002     1295.000000
     1     9  2002     1290.000000
     2     9  2002     1284.000000
     3     9  2002     1277.000000
     4     9  2002     1272.000000
     5     9  2002     1264.000000
     6     9  2002     1252.000000
     7     9  2002     1249.000000
     8     9  2002     1244.000000
     9     9  2002     1238.000000
    10     9  2002     1235.000000
    11     9  2002     1229.000000
    12     9  2002     1220.000000
    13     9  2002     1212.000000
    14     9  2002     1202.000000
    15     9  2002     1195.000000
    16     9  2002     1185.000000
    17     9  2002     1178.000000
    18     9  2002     1170.000000
    19     9  2002     1162.000000
    20     9  2002     1153.000000
    21     9  2002     1143.000000
