CODAJÁS	-62.061	-3.845
    16     7  2007     1549.000000
    17     7  2007     1546.000000
    18     7  2007     1542.000000
    19     7  2007     1537.000000
    20     7  2007     1534.000000
    21     7  2007     1529.000000
    22     7  2007     1525.000000
    23     7  2007     1520.000000
    24     7  2007     1513.000000
    25     7  2007     1507.000000
    26     7  2007     1499.000000
    27     7  2007     1492.000000
    28     7  2007     1485.000000
    29     7  2007     1479.000000
    30     7  2007     1474.000000
    31     7  2007     1469.000000
     1     8  2007     1461.000000
     2     8  2007     1454.000000
     3     8  2007     1446.000000
     4     8  2007     1437.000000
     5     8  2007     1428.000000
     6     8  2007     1418.000000
     7     8  2007     1409.000000
     8     8  2007     1400.000000
     9     8  2007     1391.000000
    10     8  2007     1381.000000
    11     8  2007     1371.000000
    12     8  2007     1368.000000
    13     8  2007     1347.000000
    14     8  2007     1335.000000
    15     8  2007     1322.000000
    16     8  2007     1309.000000
    17     8  2007     1293.000000
    18     8  2007     1277.000000
    19     8  2007     1257.000000
    20     8  2007     1237.000000
    21     8  2007     1216.000000
    22     8  2007     1196.000000
    23     8  2007     1172.000000
    24     8  2007     1148.000000
    25     8  2007     1125.000000
    26     8  2007     1101.000000
    27     8  2007     1073.000000
    28     8  2007     1051.000000
    29     8  2007     1025.000000
    30     8  2007     1003.000000
    31     8  2007      979.000000
     1     9  2007      956.000000
     2     9  2007      932.000000
     3     9  2007      909.000000
     4     9  2007      888.000000
     5     9  2007      865.000000
     6     9  2007      842.000000
     7     9  2007      821.000000
     8     9  2007      802.000000
     9     9  2007      781.000000
    10     9  2007      762.000000
    11     9  2007      744.000000
    12     9  2007      727.000000
    13     9  2007      713.000000
    14     9  2007      701.000000
    15     9  2007      688.000000
    16     9  2007      678.000000
    17     9  2007      671.000000
    18     9  2007      661.000000
    19     9  2007      651.000000
    20     9  2007      643.000000
    21     9  2007      633.000000
    22     9  2007      624.000000
    23     9  2007      613.000000
    24     9  2007      603.000000
    25     9  2007      595.000000
    26     9  2007      582.000000
    27     9  2007      571.000000
    28     9  2007      560.000000
    29     9  2007      548.000000
    30     9  2007      540.000000
     1    10  2007      531.000000
     2    10  2007      520.000000
     3    10  2007      512.000000
     4    10  2007      506.000000
     5    10  2007      499.000000
     6    10  2007      495.000000
     7    10  2007      490.000000
     8    10  2007      486.000000
     9    10  2007      488.000000
    10    10  2007      487.000000
    11    10  2007      489.000000
    12    10  2007      492.000000
    13    10  2007      495.000000
    14    10  2007      499.000000
    15    10  2007      503.000000
    16    10  2007      505.000000
    17    10  2007      507.000000
    18    10  2007      509.000000
    19    10  2007      510.000000
    20    10  2007      511.000000
    21    10  2007      512.000000
    22    10  2007      512.000000
    23    10  2007      513.000000
    24    10  2007      515.000000
    25    10  2007      517.000000
    26    10  2007      520.000000
    27    10  2007      522.000000
    28    10  2007      530.000000
    29    10  2007      539.000000
    30    10  2007      548.000000
    31    10  2007      558.000000
     1    11  2007      571.000000
     2    11  2007      583.000000
     3    11  2007      596.000000
     4    11  2007      610.000000
     5    11  2007      625.000000
     6    11  2007      637.000000
     7    11  2007      654.000000
     8    11  2007      666.000000
     9    11  2007      678.000000
    10    11  2007      689.000000
    11    11  2007      699.000000
    12    11  2007      706.000000
    13    11  2007      713.000000
    14    11  2007      723.000000
    15    11  2007      724.000000
    16    11  2007      728.000000
    17    11  2007      733.000000
    18    11  2007      737.000000
    19    11  2007      741.000000
    20    11  2007      746.000000
    21    11  2007      752.000000
    22    11  2007      759.000000
    23    11  2007      765.000000
    24    11  2007      772.000000
    25    11  2007      779.000000
    26    11  2007      787.000000
    27    11  2007      794.000000
    28    11  2007      802.000000
    29    11  2007      814.000000
    30    11  2007      827.000000
     1    12  2007      838.000000
     2    12  2007      850.000000
     3    12  2007      865.000000
     4    12  2007      877.000000
     5    12  2007      891.000000
     6    12  2007      905.000000
     7    12  2007      919.000000
     8    12  2007      929.000000
     9    12  2007      940.000000
    10    12  2007      948.000000
    11    12  2007      954.000000
    12    12  2007      961.000000
    13    12  2007      974.000000
    14    12  2007      984.000000
    15    12  2007      990.000000
    16    12  2007      992.000000
    17    12  2007      994.000000
    18    12  2007      996.000000
    19    12  2007      998.000000
    20    12  2007     1000.000000
    21    12  2007      998.000000
    22    12  2007      996.000000
    23    12  2007      999.000000
    24    12  2007      997.000000
    25    12  2007      995.000000
    26    12  2007      992.000000
    27    12  2007      996.000000
    28    12  2007      996.000000
    29    12  2007      997.000000
    30    12  2007      999.000000
    31    12  2007     1001.000000
     1     1  2008     1004.000000
     2     1  2008     1008.000000
     3     1  2008     1013.000000
     4     1  2008     1021.000000
     5     1  2008     1030.000000
     6     1  2008     1039.000000
     7     1  2008     1047.000000
     8     1  2008     1063.000000
     9     1  2008     1072.000000
    10     1  2008     1084.000000
    11     1  2008     1095.000000
    12     1  2008     1104.000000
    13     1  2008     1115.000000
    14     1  2008     1126.000000
    15     1  2008     1138.000000
    16     1  2008     1148.000000
    17     1  2008     1159.000000
    18     1  2008     1169.000000
    19     1  2008     1178.000000
    20     1  2008     1186.000000
    21     1  2008     1192.000000
    22     1  2008     1201.000000
    23     1  2008     1211.000000
    24     1  2008     1215.000000
    25     1  2008     1221.000000
    26     1  2008     1225.000000
    27     1  2008     1229.000000
    28     1  2008     1235.000000
    29     1  2008     1238.000000
    30     1  2008     1243.000000
    31     1  2008     1245.000000
     1     2  2008     1250.000000
     2     2  2008     1254.000000
     3     2  2008     1258.000000
     4     2  2008     1263.000000
     5     2  2008     1268.000000
     6     2  2008     1274.000000
     7     2  2008     1277.000000
     8     2  2008     1280.000000
     9     2  2008     1281.000000
    10     2  2008     1284.000000
    11     2  2008     1284.000000
    12     2  2008     1287.000000
    13     2  2008     1288.000000
    14     2  2008     1290.000000
    15     2  2008     1290.000000
    16     2  2008     1292.000000
    17     2  2008     1292.000000
    18     2  2008     1293.000000
    19     2  2008     1296.000000
    20     2  2008     1298.000000
    21     2  2008     1300.000000
    22     2  2008     1303.000000
    23     2  2008     1305.000000
    24     2  2008     1308.000000
    25     2  2008     1313.000000
    26     2  2008     1317.000000
    27     2  2008     1321.000000
    28     2  2008     1324.000000
    29     2  2008     1330.000000
     1     3  2008     1335.000000
     2     3  2008     1338.000000
     3     3  2008     1342.000000
     4     3  2008     1346.000000
     5     3  2008     1351.000000
     6     3  2008     1356.000000
     7     3  2008     1360.000000
     8     3  2008     1363.000000
     9     3  2008     1365.000000
    10     3  2008     1370.000000
    11     3  2008     1377.000000
    12     3  2008     1380.000000
    13     3  2008     1383.000000
    14     3  2008     1387.000000
    15     3  2008     1391.000000
    16     3  2008     1396.000000
    17     3  2008     1399.000000
    18     3  2008     1403.000000
    19     3  2008     1407.000000
    20     3  2008     1411.000000
    21     3  2008     1413.000000
    22     3  2008     1417.000000
    23     3  2008     1422.000000
    24     3  2008     1426.000000
    25     3  2008     1429.000000
    26     3  2008     1434.000000
    27     3  2008     1438.000000
    28     3  2008     1442.000000
    29     3  2008     1445.000000
    30     3  2008     1451.000000
    31     3  2008     1457.000000
     1     4  2008     1460.000000
     2     4  2008     1463.000000
     3     4  2008     1467.000000
     4     4  2008     1472.000000
     5     4  2008     1476.000000
     6     4  2008     1479.000000
     7     4  2008     1480.000000
     8     4  2008     1482.000000
     9     4  2008     1486.000000
    10     4  2008     1491.000000
    11     4  2008     1493.000000
    12     4  2008     1496.000000
    13     4  2008     1498.000000
    14     4  2008     1499.000000
    15     4  2008     1501.000000
    16     4  2008     1502.000000
    17     4  2008     1505.000000
    18     4  2008     1507.000000
    19     4  2008     1510.000000
    20     4  2008     1512.000000
    21     4  2008     1513.000000
    22     4  2008     1515.000000
    23     4  2008     1517.000000
    24     4  2008     1518.000000
    25     4  2008     1520.000000
    26     4  2008     1521.000000
    27     4  2008     1523.000000
    28     4  2008     1525.000000
    29     4  2008     1527.000000
    30     4  2008     1528.000000
     1     5  2008     1531.000000
     2     5  2008     1536.000000
     3     5  2008     1538.000000
     4     5  2008     1539.000000
     5     5  2008     1543.000000
     6     5  2008     1546.000000
     7     5  2008     1548.000000
     8     5  2008     1553.000000
     9     5  2008     1557.000000
    10     5  2008     1560.000000
    11     5  2008     1563.000000
    12     5  2008     1566.000000
    13     5  2008     1568.000000
    14     5  2008     1571.000000
    15     5  2008     1575.000000
    16     5  2008     1577.000000
    17     5  2008     1579.000000
    18     5  2008     1583.000000
    19     5  2008     1585.000000
    20     5  2008     1588.000000
    21     5  2008     1590.000000
    22     5  2008     1592.000000
    23     5  2008     1594.000000
    24     5  2008     1596.000000
    25     5  2008     1598.000000
    26     5  2008     1598.000000
    27     5  2008     1599.000000
    28     5  2008     1600.000000
    29     5  2008     1601.000000
    30     5  2008     1603.000000
    31     5  2008     1605.000000
     1     6  2008     1606.000000
     2     6  2008     1606.000000
     3     6  2008     1606.000000
     4     6  2008     1606.000000
     5     6  2008     1607.000000
     6     6  2008     1609.000000
     7     6  2008     1611.000000
     8     6  2008     1611.000000
     9     6  2008     1611.000000
    10     6  2008     1611.000000
    11     6  2008     1612.000000
    12     6  2008     1611.000000
    13     6  2008     1610.000000
    14     6  2008     1610.000000
    15     6  2008     1610.000000
    16     6  2008     1609.000000
    17     6  2008     1610.000000
    18     6  2008     1609.000000
    19     6  2008     1608.000000
    20     6  2008     1607.000000
    21     6  2008     1606.000000
    22     6  2008     1605.000000
    23     6  2008     1604.000000
    24     6  2008     1603.000000
    25     6  2008     1602.000000
    26     6  2008     1601.000000
    27     6  2008     1599.000000
    28     6  2008     1597.000000
    29     6  2008     1594.000000
    30     6  2008     1591.000000
     1     7  2008     1588.000000
     2     7  2008     1585.000000
     3     7  2008     1582.000000
     4     7  2008     1581.000000
     5     7  2008     1577.000000
     6     7  2008     1575.000000
     7     7  2008     1573.000000
     8     7  2008     1566.000000
     9     7  2008     1565.000000
    10     7  2008     1561.000000
    11     7  2008     1557.000000
    12     7  2008     1553.000000
    13     7  2008     1549.000000
    14     7  2008     1545.000000
    15     7  2008     1539.000000
    16     7  2008     1535.000000
    17     7  2008     1531.000000
    18     7  2008     1525.000000
    19     7  2008     1518.000000
    20     7  2008     1513.000000
    21     7  2008     1508.000000
    22     7  2008     1502.000000
    23     7  2008     1497.000000
    24     7  2008     1488.000000
    25     7  2008     1479.000000
    26     7  2008     1474.000000
    27     7  2008     1466.000000
    28     7  2008     1460.000000
    29     7  2008     1451.000000
    30     7  2008     1444.000000
    31     7  2008     1431.000000
     1     8  2008     1426.000000
     2     8  2008     1418.000000
     3     8  2008     1407.000000
     4     8  2008     1396.000000
     5     8  2008     1385.000000
     6     8  2008     1378.000000
     7     8  2008     1369.000000
     8     8  2008     1359.000000
     9     8  2008     1349.000000
    10     8  2008     1341.000000
    11     8  2008     1330.000000
    12     8  2008     1320.000000
    13     8  2008     1308.000000
    14     8  2008     1296.000000
    15     8  2008     1289.000000
    16     8  2008     1285.000000
    17     8  2008     1281.000000
    18     8  2008     1277.000000
    19     8  2008     1271.000000
    20     8  2008     1268.000000
    21     8  2008     1264.000000
    22     8  2008     1259.000000
    23     8  2008     1255.000000
    24     8  2008     1251.000000
    25     8  2008     1247.000000
    26     8  2008     1245.000000
    27     8  2008     1234.000000
    28     8  2008     1219.000000
    29     8  2008     1205.000000
    30     8  2008     1189.000000
    31     8  2008     1171.000000
     1     9  2008     1155.000000
     2     9  2008     1137.000000
     3     9  2008     1117.000000
     4     9  2008     1096.000000
     5     9  2008     1071.000000
     6     9  2008     1052.000000
     7     9  2008     1029.000000
     8     9  2008     1004.000000
     9     9  2008      980.000000
    10     9  2008      960.000000
    11     9  2008      936.000000
    12     9  2008      913.000000
    13     9  2008      892.000000
    14     9  2008      870.000000
    15     9  2008      851.000000
    16     9  2008      835.000000
    17     9  2008      819.000000
    18     9  2008      808.000000
    19     9  2008      798.000000
    20     9  2008      793.000000
    21     9  2008      786.000000
    22     9  2008      778.000000
    23     9  2008      776.000000
    24     9  2008      776.000000
    25     9  2008      779.000000
    26     9  2008      783.000000
    27     9  2008      787.000000
    28     9  2008      790.000000
    29     9  2008      793.000000
    30     9  2008      796.000000
     1    10  2008      798.000000
     2    10  2008      798.000000
     3    10  2008      799.000000
     4    10  2008      800.000000
     5    10  2008      800.000000
     6    10  2008      798.000000
     7    10  2008      797.000000
     8    10  2008      794.000000
     9    10  2008      791.000000
    10    10  2008      786.000000
    11    10  2008      777.000000
    12    10  2008      770.000000
    13    10  2008      762.000000
    14    10  2008      752.000000
    15    10  2008      743.000000
    16    10  2008      734.000000
    17    10  2008      726.000000
    18    10  2008      717.000000
    19    10  2008      708.000000
    20    10  2008      690.000000
    21    10  2008      667.000000
    22    10  2008      645.000000
    23    10  2008      628.000000
    24    10  2008      611.000000
    25    10  2008      598.000000
    26    10  2008      600.000000
    27    10  2008      605.000000
    28    10  2008      613.000000
    29    10  2008      619.000000
    30    10  2008      624.000000
    31    10  2008      629.000000
     1    11  2008      634.000000
     2    11  2008      640.000000
     3    11  2008      645.000000
     4    11  2008      650.000000
     5    11  2008      656.000000
     6    11  2008      662.000000
     7    11  2008      669.000000
     8    11  2008      675.000000
     9    11  2008      679.000000
    10    11  2008      683.000000
    11    11  2008      689.000000
    12    11  2008      696.000000
    13    11  2008      702.000000
    14    11  2008      711.000000
    15    11  2008      720.000000
    16    11  2008      729.000000
    17    11  2008      738.000000
    18    11  2008      747.000000
    19    11  2008      756.000000
    20    11  2008      763.000000
    21    11  2008      772.000000
    22    11  2008      782.000000
    23    11  2008      790.000000
    24    11  2008      796.000000
    25    11  2008      801.000000
    26    11  2008      806.000000
    27    11  2008      812.000000
    28    11  2008      819.000000
    29    11  2008      824.000000
    30    11  2008      827.000000
     1    12  2008      833.000000
     2    12  2008      844.000000
     3    12  2008      852.000000
     4    12  2008      862.000000
     5    12  2008      871.000000
     6    12  2008      881.000000
     7    12  2008      892.000000
     8    12  2008      900.000000
     9    12  2008      912.000000
    10    12  2008      920.000000
    11    12  2008      929.000000
    12    12  2008      938.000000
    13    12  2008      948.000000
    14    12  2008      957.000000
    15    12  2008      965.000000
    16    12  2008      972.000000
    17    12  2008      981.000000
    18    12  2008      991.000000
    19    12  2008      997.000000
    20    12  2008     1003.000000
    21    12  2008     1009.000000
    22    12  2008     1015.000000
    23    12  2008     1019.000000
    24    12  2008     1021.000000
    25    12  2008     1024.000000
    26    12  2008     1026.000000
    27    12  2008     1030.000000
    28    12  2008     1034.000000
    29    12  2008     1038.000000
    30    12  2008     1041.000000
    31    12  2008     1044.000000
     1     1  2009     1048.000000
     2     1  2009     1051.000000
     3     1  2009     1052.000000
     4     1  2009     1052.000000
     5     1  2009     1050.000000
     6     1  2009     1049.000000
     7     1  2009     1048.000000
     8     1  2009     1046.000000
     9     1  2009     1042.000000
    10     1  2009     1038.000000
    11     1  2009     1036.000000
    12     1  2009     1035.000000
    13     1  2009     1037.000000
    14     1  2009     1043.000000
    15     1  2009     1051.000000
    16     1  2009     1059.000000
    17     1  2009     1065.000000
    18     1  2009     1075.000000
    19     1  2009     1087.000000
    20     1  2009     1101.000000
    21     1  2009     1114.000000
    22     1  2009     1128.000000
    23     1  2009     1142.000000
    24     1  2009     1155.000000
    25     1  2009     1168.000000
    26     1  2009     1177.000000
    27     1  2009     1190.000000
    28     1  2009     1205.000000
    29     1  2009     1217.000000
    30     1  2009     1228.000000
    31     1  2009     1238.000000
     1     2  2009     1248.000000
     2     2  2009     1257.000000
     3     2  2009     1264.000000
     4     2  2009     1273.000000
     5     2  2009     1281.000000
     6     2  2009     1288.000000
     7     2  2009     1297.000000
     8     2  2009     1306.000000
     9     2  2009     1318.000000
    10     2  2009     1326.000000
    11     2  2009     1333.000000
    12     2  2009     1340.000000
    13     2  2009     1346.000000
    14     2  2009     1353.000000
    15     2  2009     1359.000000
    16     2  2009     1363.000000
    17     2  2009     1367.000000
    18     2  2009     1371.000000
    19     2  2009     1377.000000
    20     2  2009     1386.000000
    21     2  2009     1392.000000
    22     2  2009     1397.000000
    23     2  2009     1399.000000
    24     2  2009     1406.000000
    25     2  2009     1412.000000
    26     2  2009     1418.000000
    27     2  2009     1421.000000
    28     2  2009     1426.000000
     1     3  2009     1430.000000
     2     3  2009     1434.000000
     3     3  2009     1438.000000
     4     3  2009     1441.000000
     5     3  2009     1444.000000
     6     3  2009     1449.000000
     7     3  2009     1453.000000
     8     3  2009     1459.000000
     9     3  2009     1462.000000
    10     3  2009     1465.000000
    11     3  2009     1469.000000
    12     3  2009     1474.000000
    13     3  2009     1480.000000
    14     3  2009     1485.000000
    15     3  2009     1491.000000
    16     3  2009     1496.000000
    17     3  2009     1502.000000
    18     3  2009     1507.000000
    19     3  2009     1511.000000
    20     3  2009     1517.000000
    21     3  2009     1524.000000
    22     3  2009     1529.000000
    23     3  2009     1533.000000
    24     3  2009     1537.000000
    25     3  2009     1542.000000
    26     3  2009     1546.000000
    27     3  2009     1550.000000
    28     3  2009     1554.000000
    29     3  2009     1559.000000
    30     3  2009     1563.000000
    31     3  2009     1568.000000
     1     4  2009     1570.000000
     2     4  2009     1574.000000
     3     4  2009     1578.000000
     4     4  2009     1581.000000
     5     4  2009     1583.000000
     6     4  2009     1586.000000
     7     4  2009     1591.000000
     8     4  2009     1595.000000
     9     4  2009     1598.000000
    10     4  2009     1602.000000
    11     4  2009     1606.000000
    12     4  2009     1609.000000
    13     4  2009     1612.000000
    14     4  2009     1616.000000
    15     4  2009     1620.000000
    16     4  2009     1623.000000
    17     4  2009     1631.000000
    18     4  2009     1635.000000
    19     4  2009     1637.000000
    20     4  2009     1641.000000
    21     4  2009     1643.000000
    22     4  2009     1647.000000
    23     4  2009     1650.000000
    24     4  2009     1653.000000
    25     4  2009     1655.000000
    26     4  2009     1659.000000
    27     4  2009     1661.000000
    28     4  2009     1664.000000
    29     4  2009     1666.000000
    30     4  2009     1672.000000
     1     5  2009     1676.000000
     2     5  2009     1679.000000
     3     5  2009     1681.000000
     4     5  2009     1685.000000
     5     5  2009     1687.000000
     6     5  2009     1689.000000
     7     5  2009     1692.000000
     8     5  2009     1695.000000
     9     5  2009     1699.000000
    10     5  2009     1701.000000
    11     5  2009     1703.000000
    12     5  2009     1705.000000
    13     5  2009     1707.000000
    14     5  2009     1709.000000
    15     5  2009     1711.000000
    16     5  2009     1713.000000
    17     5  2009     1715.000000
    18     5  2009     1717.000000
    19     5  2009     1718.000000
    20     5  2009     1720.000000
    21     5  2009     1722.000000
    22     5  2009     1723.000000
    23     5  2009     1725.000000
    24     5  2009     1726.000000
    25     5  2009     1726.000000
    26     5  2009     1728.000000
    27     5  2009     1729.000000
    28     5  2009     1731.000000
    29     5  2009     1732.000000
    30     5  2009     1733.000000
    31     5  2009     1734.000000
     1     6  2009     1736.000000
     2     6  2009     1738.000000
     3     6  2009     1740.000000
     4     6  2009     1741.000000
     5     6  2009     1743.000000
     6     6  2009     1745.000000
     7     6  2009     1748.000000
     8     6  2009     1750.000000
     9     6  2009     1752.000000
    10     6  2009     1753.000000
    11     6  2009     1754.000000
    12     6  2009     1759.000000
    13     6  2009     1762.000000
    14     6  2009     1767.000000
    15     6  2009     1768.000000
    16     6  2009     1768.000000
    17     6  2009     1768.000000
    18     6  2009     1768.000000
    19     6  2009     1769.000000
    20     6  2009     1769.000000
    21     6  2009     1769.000000
    22     6  2009     1770.000000
    23     6  2009     1770.000000
    24     6  2009     1769.000000
    25     6  2009     1769.000000
    26     6  2009     1769.000000
    27     6  2009     1769.000000
    28     6  2009     1769.000000
    29     6  2009     1768.000000
    30     6  2009     1767.000000
     1     7  2009     1766.000000
     2     7  2009     1766.000000
     3     7  2009     1765.000000
     4     7  2009     1764.000000
     5     7  2009     1763.000000
     6     7  2009     1762.000000
     7     7  2009     1760.000000
     8     7  2009     1758.000000
     9     7  2009     1757.000000
    10     7  2009     1755.000000
    11     7  2009     1753.000000
    12     7  2009     1751.000000
    13     7  2009     1749.000000
    14     7  2009     1745.000000
    15     7  2009     1743.000000
    16     7  2009     1741.000000
    17     7  2009     1738.000000
    18     7  2009     1735.000000
    19     7  2009     1733.000000
    20     7  2009     1729.000000
    21     7  2009     1725.000000
    22     7  2009     1721.000000
    23     7  2009     1717.000000
    24     7  2009     1715.000000
    25     7  2009     1712.000000
    26     7  2009     1708.000000
    27     7  2009     1703.000000
    28     7  2009     1700.000000
    29     7  2009     1696.000000
    30     7  2009     1691.000000
    31     7  2009     1688.000000
     1     8  2009     1684.000000
     2     8  2009     1679.000000
     3     8  2009     1675.000000
     4     8  2009     1669.000000
     5     8  2009     1665.000000
     6     8  2009     1661.000000
     7     8  2009     1655.000000
     8     8  2009     1651.000000
     9     8  2009     1645.000000
    10     8  2009     1639.000000
    11     8  2009     1635.000000
    12     8  2009     1630.000000
    13     8  2009     1623.000000
    14     8  2009     1616.000000
    15     8  2009     1609.000000
    16     8  2009     1602.000000
    17     8  2009     1596.000000
    18     8  2009     1585.000000
    19     8  2009     1580.000000
    20     8  2009     1572.000000
    21     8  2009     1563.000000
    22     8  2009     1553.000000
    23     8  2009     1544.000000
    24     8  2009     1534.000000
    25     8  2009     1523.000000
    26     8  2009     1512.000000
    27     8  2009     1502.000000
    28     8  2009     1491.000000
    29     8  2009     1479.000000
    30     8  2009     1467.000000
    31     8  2009     1455.000000
     1     9  2009     1441.000000
     2     9  2009     1428.000000
     3     9  2009     1415.000000
     4     9  2009     1401.000000
     5     9  2009     1387.000000
     6     9  2009     1373.000000
     7     9  2009     1358.000000
     8     9  2009     1340.000000
     9     9  2009     1324.000000
    10     9  2009     1308.000000
    11     9  2009     1291.000000
    12     9  2009     1276.000000
    13     9  2009     1258.000000
    14     9  2009     1242.000000
    15     9  2009     1225.000000
    16     9  2009     1207.000000
    17     9  2009     1190.000000
    18     9  2009     1170.000000
    19     9  2009     1148.000000
    20     9  2009     1127.000000
    21     9  2009     1105.000000
    22     9  2009     1084.000000
    23     9  2009     1059.000000
    24     9  2009     1032.000000
    25     9  2009     1005.000000
    26     9  2009      979.000000
    27     9  2009      952.000000
    28     9  2009      930.000000
    29     9  2009      897.000000
    30     9  2009      871.000000
     1    10  2009      845.000000
     2    10  2009      821.000000
     3    10  2009      795.000000
     4    10  2009      775.000000
     5    10  2009      755.000000
     6    10  2009      735.000000
     7    10  2009      715.000000
     8    10  2009      697.000000
     9    10  2009      682.000000
    10    10  2009      670.000000
    11    10  2009      663.000000
    12    10  2009      652.000000
    13    10  2009      639.000000
    14    10  2009      631.000000
    15    10  2009      628.000000
    16    10  2009      627.000000
    17    10  2009      624.000000
    18    10  2009      619.000000
    19    10  2009      618.000000
    20    10  2009      617.000000
    21    10  2009      615.000000
    22    10  2009      617.000000
    23    10  2009      621.000000
    24    10  2009      623.000000
    25    10  2009      623.000000
    26    10  2009      623.000000
    27    10  2009      622.000000
    28    10  2009      622.000000
    29    10  2009      622.000000
    30    10  2009      621.000000
    31    10  2009      620.000000
     1    11  2009      617.000000
     2    11  2009      614.000000
     3    11  2009      611.000000
     4    11  2009      607.000000
     5    11  2009      602.000000
     6    11  2009      596.000000
     7    11  2009      591.000000
     8    11  2009      586.000000
     9    11  2009      579.000000
    10    11  2009      573.000000
    11    11  2009      566.000000
    12    11  2009      557.000000
    13    11  2009      545.000000
    14    11  2009      535.000000
    15    11  2009      522.000000
    16    11  2009      509.000000
    17    11  2009      497.000000
    18    11  2009      484.000000
    19    11  2009      471.000000
    20    11  2009      457.000000
    21    11  2009      447.000000
    22    11  2009      432.000000
    23    11  2009      423.000000
    24    11  2009      413.000000
    25    11  2009      406.000000
    26    11  2009      399.000000
    27    11  2009      396.000000
    28    11  2009      396.000000
    29    11  2009      399.000000
    30    11  2009      405.000000
     1    12  2009      412.000000
     2    12  2009      422.000000
     3    12  2009      435.000000
     4    12  2009      452.000000
     5    12  2009      469.000000
     6    12  2009      487.000000
     7    12  2009      509.000000
     8    12  2009      536.000000
     9    12  2009      564.000000
    10    12  2009      593.000000
    11    12  2009      618.000000
    12    12  2009      640.000000
    13    12  2009      662.000000
    14    12  2009      687.000000
    15    12  2009      710.000000
    16    12  2009      735.000000
    17    12  2009      755.000000
    18    12  2009      774.000000
    19    12  2009      792.000000
    20    12  2009      805.000000
    21    12  2009      821.000000
    22    12  2009      840.000000
    23    12  2009      862.000000
    24    12  2009      874.000000
    25    12  2009      887.000000
    26    12  2009      898.000000
    27    12  2009      909.000000
    28    12  2009      921.000000
    29    12  2009      934.000000
    30    12  2009      947.000000
    31    12  2009      961.000000
     1     1  2010      972.000000
     2     1  2010      980.000000
     3     1  2010      988.000000
     4     1  2010      996.000000
     5     1  2010     1003.000000
     6     1  2010     1012.000000
     7     1  2010     1020.000000
     8     1  2010     1028.000000
     9     1  2010     1031.000000
    10     1  2010     1035.000000
    11     1  2010     1040.000000
    12     1  2010     1045.000000
    13     1  2010     1051.000000
    14     1  2010     1057.000000
    15     1  2010     1061.000000
    16     1  2010     1065.000000
    17     1  2010     1069.000000
    18     1  2010     1071.000000
    19     1  2010     1073.000000
    20     1  2010     1074.000000
    21     1  2010     1075.000000
    22     1  2010     1075.000000
    23     1  2010     1076.000000
    24     1  2010     1076.000000
    25     1  2010     1076.000000
    26     1  2010     1077.000000
    27     1  2010     1077.000000
    28     1  2010     1077.000000
    29     1  2010     1076.000000
    30     1  2010     1077.000000
    31     1  2010     1076.000000
     1     2  2010     1076.000000
     2     2  2010     1076.000000
     3     2  2010     1077.000000
     4     2  2010     1077.000000
     5     2  2010     1078.000000
     6     2  2010     1080.000000
     7     2  2010     1081.000000
     8     2  2010     1083.000000
     9     2  2010     1085.000000
    10     2  2010     1090.000000
    11     2  2010     1096.000000
    12     2  2010     1102.000000
    13     2  2010     1106.000000
    14     2  2010     1112.000000
    15     2  2010     1118.000000
    16     2  2010     1124.000000
    17     2  2010     1129.000000
    18     2  2010     1136.000000
    19     2  2010     1142.000000
    20     2  2010     1148.000000
    21     2  2010     1153.000000
    22     2  2010     1157.000000
    23     2  2010     1161.000000
    24     2  2010     1167.000000
    25     2  2010     1173.000000
    26     2  2010     1177.000000
    27     2  2010     1181.000000
    28     2  2010     1185.000000
     1     3  2010     1188.000000
     2     3  2010     1191.000000
     3     3  2010     1194.000000
     4     3  2010     1196.000000
     5     3  2010     1199.000000
     6     3  2010     1201.000000
     7     3  2010     1203.000000
     8     3  2010     1205.000000
     9     3  2010     1206.000000
    10     3  2010     1207.000000
    11     3  2010     1208.000000
    12     3  2010     1210.000000
    13     3  2010     1212.000000
    14     3  2010     1214.000000
    15     3  2010     1218.000000
    16     3  2010     1221.000000
    17     3  2010     1225.000000
    18     3  2010     1229.000000
    19     3  2010     1231.000000
    20     3  2010     1236.000000
    21     3  2010     1241.000000
    22     3  2010     1243.000000
    23     3  2010     1247.000000
    24     3  2010     1250.000000
    25     3  2010     1252.000000
    26     3  2010     1257.000000
    27     3  2010     1260.000000
    28     3  2010     1263.000000
    29     3  2010     1268.000000
    30     3  2010     1272.000000
    31     3  2010     1276.000000
     1     4  2010     1280.000000
     2     4  2010     1285.000000
     3     4  2010     1291.000000
     4     4  2010     1298.000000
     5     4  2010     1306.000000
     6     4  2010     1312.000000
     7     4  2010     1318.000000
     8     4  2010     1324.000000
     9     4  2010     1329.000000
    10     4  2010     1332.000000
    11     4  2010     1341.000000
    12     4  2010     1348.000000
    13     4  2010     1355.000000
    14     4  2010     1360.000000
    15     4  2010     1367.000000
    16     4  2010     1374.000000
    17     4  2010     1382.000000
    18     4  2010     1388.000000
    19     4  2010     1396.000000
    20     4  2010     1401.000000
    21     4  2010     1406.000000
    22     4  2010     1413.000000
    23     4  2010     1420.000000
    24     4  2010     1424.000000
    25     4  2010     1430.000000
    26     4  2010     1436.000000
    27     4  2010     1443.000000
    28     4  2010     1450.000000
    29     4  2010     1456.000000
    30     4  2010     1463.000000
     1     5  2010     1470.000000
