ORIXIMINÁ	-55.868	-1.770
     1     6  1994      859.000000
     2     6  1994      859.000000
     3     6  1994      858.000000
     4     6  1994      856.000000
     5     6  1994      855.000000
     6     6  1994      853.000000
     7     6  1994      851.000000
     8     6  1994      848.000000
     9     6  1994      847.000000
    10     6  1994      845.000000
    11     6  1994      845.000000
    12     6  1994      843.000000
    13     6  1994      843.000000
    14     6  1994      843.000000
    15     6  1994      841.000000
    16     6  1994      841.000000
    17     6  1994      840.000000
    18     6  1994      839.000000
    19     6  1994      837.000000
    20     6  1994      836.000000
    21     6  1994      836.000000
    22     6  1994      836.000000
    23     6  1994      834.000000
    24     6  1994      833.000000
    25     6  1994      831.000000
    26     6  1994      831.000000
    27     6  1994      829.000000
    28     6  1994      834.000000
    29     6  1994      836.000000
    30     6  1994      837.000000
     1     7  1994      839.000000
     2     7  1994      838.000000
     3     7  1994      837.000000
     4     7  1994      834.000000
     5     7  1994      833.000000
     6     7  1994      830.000000
     7     7  1994      827.000000
     8     7  1994      825.000000
     9     7  1994      824.000000
    10     7  1994      824.000000
    11     7  1994      825.000000
    12     7  1994      824.000000
    13     7  1994      824.000000
    14     7  1994      823.000000
    15     7  1994      821.000000
    16     7  1994      819.000000
    17     7  1994      816.000000
    18     7  1994      814.000000
    19     7  1994      811.000000
    20     7  1994      807.000000
    21     7  1994      804.000000
    22     7  1994      800.000000
    23     7  1994      796.000000
    24     7  1994      792.000000
    25     7  1994      788.000000
    26     7  1994      784.000000
    27     7  1994      780.000000
    28     7  1994      776.000000
    29     7  1994      772.000000
    30     7  1994      768.000000
    31     7  1994      764.000000
     1     8  1994      759.000000
     2     8  1994      754.000000
     3     8  1994      750.000000
     4     8  1994      747.000000
     5     8  1994      745.000000
     6     8  1994      743.000000
     7     8  1994      742.000000
     8     8  1994      740.000000
     9     8  1994      736.000000
    10     8  1994      732.000000
    11     8  1994      728.000000
    12     8  1994      724.000000
    13     8  1994      721.000000
    14     8  1994      717.000000
    15     8  1994      713.000000
    16     8  1994      710.000000
    17     8  1994      706.000000
    18     8  1994      702.000000
    19     8  1994      696.000000
    20     8  1994      691.000000
    21     8  1994      687.000000
    22     8  1994      684.000000
    23     8  1994      679.000000
    24     8  1994      675.000000
    25     8  1994      670.000000
    26     8  1994      666.000000
    27     8  1994      661.000000
    28     8  1994      657.000000
    29     8  1994      650.000000
    30     8  1994      646.000000
    31     8  1994      639.000000
     1     9  1994      634.000000
     2     9  1994      629.000000
     3     9  1994      622.000000
     4     9  1994      616.000000
     5     9  1994      611.000000
     6     9  1994      608.000000
     7     9  1994      604.000000
     8     9  1994      600.000000
     9     9  1994      595.000000
    10     9  1994      592.000000
    11     9  1994      589.000000
    12     9  1994      583.000000
    13     9  1994      580.000000
    14     9  1994      575.000000
    15     9  1994      570.000000
    16     9  1994      563.000000
    17     9  1994      557.000000
    18     9  1994      552.000000
    19     9  1994      546.000000
    20     9  1994      539.000000
    21     9  1994      533.000000
    22     9  1994      528.000000
    23     9  1994      521.000000
    24     9  1994      514.000000
    25     9  1994      508.000000
    26     9  1994      501.000000
    27     9  1994      495.000000
    28     9  1994      488.000000
    29     9  1994      481.000000
    30     9  1994      471.000000
     1    10  1994      463.000000
     2    10  1994      456.000000
     3    10  1994      450.000000
     4    10  1994      442.000000
     5    10  1994      437.000000
     6    10  1994      434.000000
     7    10  1994      429.000000
     8    10  1994      425.000000
     9    10  1994      420.000000
    10    10  1994      416.000000
    11    10  1994      412.000000
    12    10  1994      406.000000
    13    10  1994      400.000000
    14    10  1994      394.000000
    15    10  1994      386.000000
    16    10  1994      379.000000
    17    10  1994      372.000000
    18    10  1994      366.000000
    19    10  1994      361.000000
    20    10  1994      354.000000
    21    10  1994      350.000000
    22    10  1994      345.000000
    23    10  1994      341.000000
    24    10  1994      335.000000
    25    10  1994      328.000000
    26    10  1994      322.000000
    27    10  1994      315.000000
    28    10  1994      307.000000
    29    10  1994      299.000000
    30    10  1994      294.000000
    31    10  1994      289.000000
     1    11  1994      286.000000
     2    11  1994      283.000000
     3    11  1994      281.000000
     4    11  1994      278.000000
     5    11  1994      276.000000
     6    11  1994      274.000000
     7    11  1994      272.000000
     8    11  1994      267.000000
     9    11  1994      263.000000
    10    11  1994      258.000000
    11    11  1994      251.000000
    12    11  1994      247.000000
    13    11  1994      241.000000
    14    11  1994      236.000000
    15    11  1994      231.000000
    16    11  1994      226.000000
    17    11  1994      223.000000
    18    11  1994      221.000000
    19    11  1994      218.000000
    20    11  1994      216.000000
    21    11  1994      212.000000
    22    11  1994      211.000000
    23    11  1994      208.000000
    24    11  1994      204.000000
    25    11  1994      204.000000
    26    11  1994      203.000000
    27    11  1994      202.000000
    28    11  1994      201.000000
    29    11  1994      201.000000
    30    11  1994      203.000000
     1    12  1994      205.000000
     2    12  1994      209.000000
     3    12  1994      212.000000
     4    12  1994      218.000000
     5    12  1994      224.000000
     6    12  1994      228.000000
     7    12  1994      232.000000
     8    12  1994      235.000000
     9    12  1994      238.000000
    10    12  1994      238.000000
    11    12  1994      238.000000
    12    12  1994      240.000000
    13    12  1994      243.000000
    14    12  1994      245.000000
    15    12  1994      251.000000
    16    12  1994      254.000000
    17    12  1994      258.000000
    18    12  1994      263.000000
    19    12  1994      267.000000
    20    12  1994      270.000000
    21    12  1994      274.000000
    22    12  1994      280.000000
    23    12  1994      283.000000
    24    12  1994      287.000000
    25    12  1994      293.000000
    26    12  1994      297.000000
    27    12  1994      300.000000
    28    12  1994      303.000000
    29    12  1994      307.000000
    30    12  1994      313.000000
    31    12  1994      322.000000
     1     1  1995      330.000000
     2     1  1995      339.000000
     3     1  1995      346.000000
     4     1  1995      354.000000
     5     1  1995      361.000000
     6     1  1995      366.000000
     7     1  1995      371.000000
     8     1  1995      375.000000
     9     1  1995      377.000000
    10     1  1995      380.000000
    11     1  1995      379.000000
    12     1  1995      382.000000
    13     1  1995      383.000000
    14     1  1995      387.000000
    15     1  1995      391.000000
    16     1  1995      395.000000
    17     1  1995      398.000000
    18     1  1995      400.000000
    19     1  1995      404.000000
    20     1  1995      407.000000
    21     1  1995      409.000000
    22     1  1995      413.000000
    23     1  1995      414.000000
    24     1  1995      416.000000
    25     1  1995      417.000000
    26     1  1995      419.000000
    27     1  1995      421.000000
    28     1  1995      422.000000
    29     1  1995      423.000000
    30     1  1995      425.000000
    31     1  1995      426.000000
     1     2  1995      428.000000
     2     2  1995      429.000000
     3     2  1995      430.000000
     4     2  1995      430.000000
     5     2  1995      429.000000
     6     2  1995      427.000000
     7     2  1995      425.000000
     8     2  1995      425.000000
     9     2  1995      425.000000
    10     2  1995      426.000000
    11     2  1995      425.000000
    12     2  1995      427.000000
    13     2  1995      427.000000
    14     2  1995      429.000000
    15     2  1995      430.000000
    16     2  1995      433.000000
    17     2  1995      437.000000
    18     2  1995      441.000000
    19     2  1995      444.000000
    20     2  1995      449.000000
    21     2  1995      453.000000
    22     2  1995      458.000000
    23     2  1995      461.000000
    24     2  1995      464.000000
    25     2  1995      466.000000
    26     2  1995      467.000000
    27     2  1995      468.000000
    28     2  1995      470.000000
     1     3  1995      471.000000
     2     3  1995      472.000000
     3     3  1995      475.000000
     4     3  1995      477.000000
     5     3  1995      479.000000
     6     3  1995      482.000000
     7     3  1995      483.000000
     8     3  1995      484.000000
     9     3  1995      487.000000
    10     3  1995      487.000000
    11     3  1995      488.000000
    12     3  1995      489.000000
    13     3  1995      490.000000
    14     3  1995      492.000000
    15     3  1995      493.000000
    16     3  1995      496.000000
    17     3  1995      502.000000
    18     3  1995      507.000000
    19     3  1995      508.000000
    20     3  1995      509.000000
    21     3  1995      510.000000
    22     3  1995      512.000000
    23     3  1995      516.000000
    24     3  1995      519.000000
    25     3  1995      520.000000
    26     3  1995      520.000000
    27     3  1995      519.000000
    28     3  1995      520.000000
    29     3  1995      521.000000
    30     3  1995      524.000000
    31     3  1995      527.000000
     1     4  1995      533.000000
     2     4  1995      535.000000
     3     4  1995      538.000000
     4     4  1995      547.000000
     5     4  1995      551.000000
     6     4  1995      555.000000
     7     4  1995      558.000000
     8     4  1995      560.000000
     9     4  1995      564.000000
    10     4  1995      567.000000
    11     4  1995      570.000000
    12     4  1995      574.000000
    13     4  1995      580.000000
    14     4  1995      586.000000
    15     4  1995      591.000000
    16     4  1995      595.000000
    17     4  1995      600.000000
    18     4  1995      606.000000
    19     4  1995      609.000000
    20     4  1995      614.000000
    21     4  1995      616.000000
    22     4  1995      623.000000
    23     4  1995      632.000000
    24     4  1995      641.000000
    25     4  1995      644.000000
    26     4  1995      646.000000
    27     4  1995      648.000000
    28     4  1995      651.000000
    29     4  1995      657.000000
    30     4  1995      665.000000
     1     5  1995      670.000000
     2     5  1995      673.000000
     3     5  1995      677.000000
     4     5  1995      681.000000
     5     5  1995      683.000000
     6     5  1995      685.000000
     7     5  1995      686.000000
     8     5  1995      687.000000
     9     5  1995      697.000000
    10     5  1995      698.000000
    11     5  1995      699.000000
    12     5  1995      698.000000
    13     5  1995      698.000000
    14     5  1995      697.000000
    15     5  1995      696.000000
    16     5  1995      696.000000
    17     5  1995      699.000000
    18     5  1995      702.000000
    19     5  1995      705.000000
    20     5  1995      712.000000
    21     5  1995      719.000000
    22     5  1995      722.000000
    23     5  1995      727.000000
    24     5  1995      730.000000
    25     5  1995      733.000000
    26     5  1995      735.000000
    27     5  1995      737.000000
    28     5  1995      739.000000
    29     5  1995      742.000000
    30     5  1995      745.000000
    31     5  1995      747.000000
     1     6  1995      748.000000
     2     6  1995      750.000000
     3     6  1995      751.000000
     4     6  1995      752.000000
     5     6  1995      753.000000
     6     6  1995      754.000000
     7     6  1995      753.000000
     8     6  1995      752.000000
     9     6  1995      751.000000
    10     6  1995      749.000000
    11     6  1995      748.000000
    12     6  1995      747.000000
    13     6  1995      747.000000
    14     6  1995      747.000000
    15     6  1995      747.000000
    16     6  1995      748.000000
    17     6  1995      748.000000
    18     6  1995      748.000000
    19     6  1995      748.000000
    20     6  1995      747.000000
    21     6  1995      746.000000
    22     6  1995      745.000000
    23     6  1995      743.000000
    24     6  1995      741.000000
    25     6  1995      739.000000
    26     6  1995      737.000000
    27     6  1995      735.000000
    28     6  1995      734.000000
    29     6  1995      733.000000
    30     6  1995      731.000000
     1     7  1995      730.000000
     2     7  1995      728.000000
     3     7  1995      726.000000
     4     7  1995      726.000000
     5     7  1995      723.000000
     6     7  1995      720.000000
     7     7  1995      718.000000
     8     7  1995      714.000000
     9     7  1995      711.000000
    10     7  1995      707.000000
    11     7  1995      703.000000
    12     7  1995      699.000000
    13     7  1995      695.000000
    14     7  1995      692.000000
    15     7  1995      689.000000
    16     7  1995      685.000000
    17     7  1995      681.000000
    18     7  1995      677.000000
    19     7  1995      673.000000
    20     7  1995      669.000000
    21     7  1995      665.000000
    22     7  1995      660.000000
    23     7  1995      656.000000
    24     7  1995      651.000000
    25     7  1995      647.000000
    26     7  1995      643.000000
    27     7  1995      640.000000
    28     7  1995      636.000000
    29     7  1995      633.000000
    30     7  1995      628.000000
    31     7  1995      625.000000
     1     8  1995      621.000000
     2     8  1995      617.000000
     3     8  1995      613.000000
     4     8  1995      608.000000
     5     8  1995      603.000000
     6     8  1995      598.000000
     7     8  1995      594.000000
     8     8  1995      589.000000
     9     8  1995      585.000000
    10     8  1995      581.000000
    11     8  1995      577.000000
    12     8  1995      574.000000
    13     8  1995      570.000000
    14     8  1995      567.000000
    15     8  1995      563.000000
    16     8  1995      558.000000
    17     8  1995      552.000000
    18     8  1995      545.000000
    19     8  1995      538.000000
    20     8  1995      531.000000
    21     8  1995      523.000000
    22     8  1995      515.000000
    23     8  1995      506.000000
    24     8  1995      498.000000
    25     8  1995      488.000000
    26     8  1995      481.000000
    27     8  1995      473.000000
    28     8  1995      463.000000
    29     8  1995      454.000000
    30     8  1995      443.000000
    31     8  1995      433.000000
     1     9  1995      421.000000
     2     9  1995      409.000000
     3     9  1995      395.000000
     4     9  1995      381.000000
     5     9  1995      368.000000
     6     9  1995      355.000000
     7     9  1995      343.000000
     8     9  1995      331.000000
     9     9  1995      318.000000
    10     9  1995      306.000000
    11     9  1995      293.000000
    12     9  1995      281.000000
    13     9  1995      266.000000
    14     9  1995      252.000000
    15     9  1995      238.000000
    16     9  1995      221.000000
    17     9  1995      208.000000
    18     9  1995      195.000000
    19     9  1995      182.000000
    20     9  1995      170.000000
    21     9  1995      157.000000
    22     9  1995      144.000000
    23     9  1995      131.000000
    24     9  1995      118.000000
    25     9  1995      115.000000
    26     9  1995      110.000000
    27     9  1995      103.000000
    28     9  1995       97.000000
    29     9  1995       92.000000
    30     9  1995       85.000000
     1    10  1995       78.000000
     2    10  1995       70.000000
     3    10  1995       60.000000
     4    10  1995       54.000000
     5    10  1995       48.000000
     6    10  1995       45.000000
     7    10  1995       45.000000
     8    10  1995       49.000000
     9    10  1995       49.000000
    10    10  1995       47.000000
    11    10  1995       44.000000
    12    10  1995       43.000000
    13    10  1995       36.000000
    14    10  1995       30.000000
    15    10  1995       24.000000
    16    10  1995       17.000000
    17    10  1995       10.000000
    18    10  1995        1.000000
    19    10  1995        4.000000
    20    10  1995        4.000000
    21    10  1995        4.000000
    22    10  1995        3.000000
    23    10  1995        2.000000
    24    10  1995        9.000000
    25    10  1995       13.000000
    26    10  1995       13.000000
    27    10  1995       16.000000
    28    10  1995       13.000000
    29    10  1995        7.000000
    30    10  1995        1.000000
    31    10  1995        1.000000
     1    11  1995        6.000000
     2    11  1995       11.000000
     3    11  1995        8.000000
     4    11  1995        6.000000
     5    11  1995        3.000000
     6    11  1995        4.000000
     7    11  1995        9.000000
     8    11  1995       16.000000
     9    11  1995       18.000000
    10    11  1995       19.000000
    11    11  1995       20.000000
    12    11  1995       20.000000
    13    11  1995       20.000000
    14    11  1995       22.000000
    15    11  1995       23.000000
    16    11  1995       23.000000
    17    11  1995       27.000000
    18    11  1995       32.000000
    19    11  1995       39.000000
    20    11  1995       48.000000
    21    11  1995       57.000000
    22    11  1995       68.000000
    23    11  1995       80.000000
    24    11  1995       89.000000
    25    11  1995       96.000000
    26    11  1995      105.000000
    27    11  1995      109.000000
    28    11  1995      113.000000
    29    11  1995      119.000000
    30    11  1995      120.000000
     1    12  1995      124.000000
     2    12  1995      127.000000
     3    12  1995      135.000000
     4    12  1995      143.000000
     5    12  1995      153.000000
     6    12  1995      160.000000
     7    12  1995      168.000000
     8    12  1995      176.000000
     9    12  1995      186.000000
    10    12  1995      193.000000
    11    12  1995      200.000000
    12    12  1995      205.000000
    13    12  1995      209.000000
    14    12  1995      216.000000
    15    12  1995      222.000000
    16    12  1995      227.000000
    17    12  1995      231.000000
    18    12  1995      236.000000
    19    12  1995      241.000000
    20    12  1995      248.000000
    21    12  1995      256.000000
    22    12  1995      262.000000
    23    12  1995      270.000000
    24    12  1995      276.000000
    25    12  1995      283.000000
    26    12  1995      290.000000
    27    12  1995      292.000000
    28    12  1995      294.000000
    29    12  1995      297.000000
    30    12  1995      298.000000
    31    12  1995      297.000000
     1     1  1996      299.000000
     2     1  1996      299.000000
     3     1  1996      300.000000
     4     1  1996      302.000000
     5     1  1996      309.000000
     6     1  1996      315.000000
     7     1  1996      321.000000
     8     1  1996      324.000000
     9     1  1996      330.000000
    10     1  1996      334.000000
    11     1  1996      338.000000
    12     1  1996      343.000000
    13     1  1996      347.000000
    14     1  1996      351.000000
    15     1  1996      362.000000
    16     1  1996      369.000000
    17     1  1996      373.000000
    18     1  1996      379.000000
    19     1  1996      386.000000
    20     1  1996      396.000000
    21     1  1996      401.000000
    22     1  1996      408.000000
    23     1  1996      413.000000
    24     1  1996      418.000000
    25     1  1996      424.000000
    26     1  1996      427.000000
    27     1  1996      430.000000
    28     1  1996      432.000000
    29     1  1996      436.000000
    30     1  1996      438.000000
    31     1  1996      440.000000
     1     2  1996      443.000000
     2     2  1996      447.000000
     3     2  1996      450.000000
     4     2  1996      458.000000
     5     2  1996      467.000000
     6     2  1996      473.000000
     7     2  1996      479.000000
     8     2  1996      482.000000
     9     2  1996      486.000000
    10     2  1996      491.000000
    11     2  1996      494.000000
    12     2  1996      493.000000
    13     2  1996      495.000000
    14     2  1996      498.000000
    15     2  1996      504.000000
    16     2  1996      507.000000
    17     2  1996      513.000000
    18     2  1996      520.000000
    19     2  1996      526.000000
    20     2  1996      530.000000
    21     2  1996      538.000000
    22     2  1996      541.000000
    23     2  1996      545.000000
    24     2  1996      548.000000
    25     2  1996      552.000000
    26     2  1996      553.000000
    27     2  1996      554.000000
    28     2  1996      556.000000
    29     2  1996      559.000000
     1     3  1996      562.000000
     2     3  1996      566.000000
     3     3  1996      571.000000
     4     3  1996      582.000000
     5     3  1996      589.000000
     6     3  1996      594.000000
     7     3  1996      598.000000
     8     3  1996      604.000000
     9     3  1996      606.000000
    10     3  1996      609.000000
    11     3  1996      614.000000
    12     3  1996      619.000000
    13     3  1996      623.000000
    14     3  1996      626.000000
    15     3  1996      632.000000
    16     3  1996      644.000000
    17     3  1996      653.000000
    18     3  1996      658.000000
    19     3  1996      664.000000
    20     3  1996      668.000000
    21     3  1996      672.000000
    22     3  1996      679.000000
    23     3  1996      683.000000
    24     3  1996      686.000000
    25     3  1996      691.000000
    26     3  1996      697.000000
    27     3  1996      702.000000
    28     3  1996      704.000000
    29     3  1996      707.000000
    30     3  1996      711.000000
    31     3  1996      715.000000
     1     4  1996      716.000000
     2     4  1996      718.000000
     3     4  1996      719.000000
     4     4  1996      720.000000
     5     4  1996      722.000000
     6     4  1996      723.000000
     7     4  1996      724.000000
     8     4  1996      725.000000
     9     4  1996      728.000000
    10     4  1996      730.000000
    11     4  1996      734.000000
    12     4  1996      741.000000
    13     4  1996      746.000000
    14     4  1996      748.000000
    15     4  1996      750.000000
    16     4  1996      756.000000
    17     4  1996      758.000000
    18     4  1996      760.000000
    19     4  1996      763.000000
    20     4  1996      766.000000
    21     4  1996      777.000000
    22     4  1996      779.000000
    23     4  1996      781.000000
    24     4  1996      786.000000
    25     4  1996      788.000000
    26     4  1996      789.000000
    27     4  1996      792.000000
    28     4  1996      791.000000
    29     4  1996      789.000000
    30     4  1996      788.000000
     1     5  1996      786.000000
     2     5  1996      786.000000
     3     5  1996      785.000000
     4     5  1996      786.000000
     5     5  1996      790.000000
     6     5  1996      792.000000
     7     5  1996      798.000000
     8     5  1996      801.000000
     9     5  1996      805.000000
    10     5  1996      811.000000
    11     5  1996      814.000000
    12     5  1996      819.000000
    13     5  1996      825.000000
    14     5  1996      829.000000
    15     5  1996      831.000000
    16     5  1996      831.000000
    17     5  1996      832.000000
    18     5  1996      831.000000
    19     5  1996      830.000000
    20     5  1996      830.000000
    21     5  1996      829.000000
    22     5  1996      829.000000
    23     5  1996      828.000000
    24     5  1996      826.000000
    25     5  1996      826.000000
    26     5  1996      824.000000
    27     5  1996      825.000000
    28     5  1996      826.000000
    29     5  1996      824.000000
    30     5  1996      825.000000
    31     5  1996      825.000000
     1     6  1996      825.000000
     2     6  1996      826.000000
     3     6  1996      827.000000
     4     6  1996      829.000000
     5     6  1996      831.000000
     6     6  1996      832.000000
     7     6  1996      834.000000
     8     6  1996      835.000000
     9     6  1996      836.000000
    10     6  1996      836.000000
    11     6  1996      835.000000
    12     6  1996      836.000000
    13     6  1996      835.000000
    14     6  1996      833.000000
    15     6  1996      831.000000
    16     6  1996      830.000000
    17     6  1996      829.000000
    18     6  1996      829.000000
    19     6  1996      827.000000
    20     6  1996      826.000000
    21     6  1996      824.000000
    22     6  1996      822.000000
    23     6  1996      820.000000
    24     6  1996      817.000000
    25     6  1996      813.000000
    26     6  1996      812.000000
    27     6  1996      810.000000
    28     6  1996      806.000000
    29     6  1996      805.000000
    30     6  1996      805.000000
     1     7  1996      802.000000
     2     7  1996      800.000000
     3     7  1996      799.000000
     4     7  1996      799.000000
     5     7  1996      796.000000
     6     7  1996      794.000000
     7     7  1996      791.000000
     8     7  1996      790.000000
     9     7  1996      787.000000
    10     7  1996      783.000000
    11     7  1996      779.000000
    12     7  1996      776.000000
    13     7  1996      773.000000
    14     7  1996      769.000000
    15     7  1996      769.000000
    16     7  1996      767.000000
    17     7  1996      765.000000
    18     7  1996      763.000000
    19     7  1996      761.000000
    20     7  1996      759.000000
    21     7  1996      756.000000
    22     7  1996      755.000000
    23     7  1996      750.000000
    24     7  1996      749.000000
    25     7  1996      746.000000
    26     7  1996      741.000000
    27     7  1996      737.000000
    28     7  1996      733.000000
    29     7  1996      729.000000
    30     7  1996      727.000000
    31     7  1996      726.000000
     1     8  1996      726.000000
     2     8  1996      723.000000
     3     8  1996      720.000000
     4     8  1996      718.000000
     5     8  1996      716.000000
     6     8  1996      713.000000
     7     8  1996      708.000000
     8     8  1996      703.000000
     9     8  1996      697.000000
    10     8  1996      691.000000
    11     8  1996      685.000000
    12     8  1996      677.000000
    13     8  1996      669.000000
    14     8  1996      662.000000
    15     8  1996      655.000000
    16     8  1996      649.000000
    17     8  1996      643.000000
    18     8  1996      636.000000
    19     8  1996      633.000000
    20     8  1996      627.000000
    21     8  1996      623.000000
    22     8  1996      617.000000
    23     8  1996      612.000000
    24     8  1996      606.000000
    25     8  1996      600.000000
    26     8  1996      595.000000
    27     8  1996      589.000000
    28     8  1996      584.000000
    29     8  1996      580.000000
    30     8  1996      575.000000
    31     8  1996      572.000000
     1     9  1996      568.000000
     2     9  1996      564.000000
     3     9  1996      559.000000
     4     9  1996      553.000000
     5     9  1996      546.000000
     6     9  1996      539.000000
     7     9  1996      530.000000
     8     9  1996      521.000000
     9     9  1996      513.000000
    10     9  1996      505.000000
    11     9  1996      498.000000
    12     9  1996      491.000000
    13     9  1996      485.000000
    14     9  1996      478.000000
    15     9  1996      471.000000
    16     9  1996      463.000000
    17     9  1996      455.000000
    18     9  1996      447.000000
    19     9  1996      439.000000
    20     9  1996      430.000000
    21     9  1996      421.000000
    22     9  1996      411.000000
    23     9  1996      402.000000
    24     9  1996      390.000000
    25     9  1996      381.000000
    26     9  1996      371.000000
    27     9  1996      363.000000
    28     9  1996      355.000000
    29     9  1996      347.000000
    30     9  1996      337.000000
     1    10  1996      327.000000
     2    10  1996      317.000000
     3    10  1996      309.000000
     4    10  1996      295.000000
     5    10  1996      285.000000
     6    10  1996      273.000000
     7    10  1996      262.000000
     8    10  1996      252.000000
     9    10  1996      244.000000
    10    10  1996      238.000000
    11    10  1996      233.000000
    12    10  1996      229.000000
    13    10  1996      224.000000
    14    10  1996      222.000000
    15    10  1996      220.000000
    16    10  1996      216.000000
    17    10  1996      211.000000
    18    10  1996      208.000000
    19    10  1996      203.000000
    20    10  1996      200.000000
    21    10  1996      197.000000
    22    10  1996      196.000000
    23    10  1996      194.000000
    24    10  1996      196.000000
    25    10  1996      196.000000
    26    10  1996      198.000000
    27    10  1996      200.000000
    28    10  1996      201.000000
    29    10  1996      202.000000
    30    10  1996      201.000000
    31    10  1996      200.000000
     1    11  1996      198.000000
     2    11  1996      196.000000
     3    11  1996      192.000000
     4    11  1996      190.000000
     5    11  1996      188.000000
     6    11  1996      187.000000
     7    11  1996      186.000000
     8    11  1996      186.000000
     9    11  1996      188.000000
    10    11  1996      191.000000
    11    11  1996      195.000000
    12    11  1996      199.000000
    13    11  1996      204.000000
    14    11  1996      205.000000
    15    11  1996      206.000000
    16    11  1996      207.000000
    17    11  1996      211.000000
    18    11  1996      211.000000
    19    11  1996      212.000000
    20    11  1996      214.000000
    21    11  1996      219.000000
    22    11  1996      223.000000
    23    11  1996      227.000000
    24    11  1996      230.000000
    25    11  1996      235.000000
    26    11  1996      240.000000
    27    11  1996      245.000000
    28    11  1996      249.000000
    29    11  1996      252.000000
    30    11  1996      254.000000
     1    12  1996      258.000000
     2    12  1996      261.000000
     3    12  1996      263.000000
     4    12  1996      264.000000
     5    12  1996      266.000000
     6    12  1996      270.000000
     7    12  1996      271.000000
     8    12  1996      275.000000
     9    12  1996      278.000000
    10    12  1996      280.000000
    11    12  1996      283.000000
    12    12  1996      286.000000
    13    12  1996      288.000000
    14    12  1996      290.000000
    15    12  1996      290.000000
    16    12  1996      289.000000
    17    12  1996      289.000000
    18    12  1996      290.000000
    19    12  1996      287.000000
    20    12  1996      286.000000
    21    12  1996      287.000000
    22    12  1996      286.000000
    23    12  1996      288.000000
    24    12  1996      290.000000
    25    12  1996      292.000000
    26    12  1996      294.000000
    27    12  1996      295.000000
    28    12  1996      298.000000
    29    12  1996      299.000000
    30    12  1996      302.000000
    31    12  1996      303.000000
     1     1  1997      306.000000
     2     1  1997      305.000000
     3     1  1997      305.000000
     4     1  1997      307.000000
     5     1  1997      311.000000
     6     1  1997      315.000000
     7     1  1997      318.000000
     8     1  1997      326.000000
     9     1  1997      333.000000
    10     1  1997      338.000000
    11     1  1997      344.000000
    12     1  1997      354.000000
    13     1  1997      362.000000
    14     1  1997      369.000000
    15     1  1997      375.000000
    16     1  1997      383.000000
    17     1  1997      387.000000
    18     1  1997      392.000000
    19     1  1997      394.000000
    20     1  1997      398.000000
    21     1  1997      400.000000
    22     1  1997      408.000000
    23     1  1997      415.000000
    24     1  1997      419.000000
    25     1  1997      423.000000
    26     1  1997      427.000000
    27     1  1997      430.000000
    28     1  1997      434.000000
    29     1  1997      443.000000
    30     1  1997      446.000000
    31     1  1997      447.000000
     1     2  1997      449.000000
     2     2  1997      448.000000
     3     2  1997      448.000000
     4     2  1997      449.000000
     5     2  1997      451.000000
     6     2  1997      455.000000
     7     2  1997      458.000000
     8     2  1997      462.000000
     9     2  1997      468.000000
    10     2  1997      474.000000
    11     2  1997      479.000000
    12     2  1997      483.000000
    13     2  1997      488.000000
    14     2  1997      494.000000
    15     2  1997      497.000000
    16     2  1997      497.000000
    17     2  1997      498.000000
    18     2  1997      500.000000
    19     2  1997      503.000000
    20     2  1997      504.000000
    21     2  1997      504.000000
    22     2  1997      507.000000
    23     2  1997      514.000000
    24     2  1997      518.000000
    25     2  1997      520.000000
    26     2  1997      523.000000
    27     2  1997      526.000000
    28     2  1997      529.000000
     1     3  1997      531.000000
     2     3  1997      531.000000
     3     3  1997      533.000000
     4     3  1997      534.000000
     5     3  1997      539.000000
     6     3  1997      544.000000
     7     3  1997      552.000000
     8     3  1997      557.000000
     9     3  1997      563.000000
    10     3  1997      571.000000
    11     3  1997      581.000000
    12     3  1997      588.000000
    13     3  1997      595.000000
    14     3  1997      601.000000
    15     3  1997      607.000000
    16     3  1997      617.000000
    17     3  1997      625.000000
    18     3  1997      631.000000
    19     3  1997      636.000000
    20     3  1997      641.000000
    21     3  1997      646.000000
    22     3  1997      650.000000
    23     3  1997      656.000000
    24     3  1997      660.000000
    25     3  1997      665.000000
    26     3  1997      670.000000
    27     3  1997      675.000000
    28     3  1997      680.000000
    29     3  1997      685.000000
    30     3  1997      691.000000
    31     3  1997      696.000000
     1     4  1997      699.000000
     2     4  1997      702.000000
     3     4  1997      705.000000
     4     4  1997      707.000000
     5     4  1997      710.000000
     6     4  1997      714.000000
     7     4  1997      719.000000
     8     4  1997      727.000000
     9     4  1997      732.000000
    10     4  1997      737.000000
    11     4  1997      743.000000
    12     4  1997      748.000000
    13     4  1997      758.000000
    14     4  1997      763.000000
    15     4  1997      767.000000
    16     4  1997      772.000000
    17     4  1997      773.000000
    18     4  1997      776.000000
    19     4  1997      776.000000
    20     4  1997      777.000000
    21     4  1997      779.000000
    22     4  1997      781.000000
    23     4  1997      784.000000
    24     4  1997      791.000000
    25     4  1997      795.000000
    26     4  1997      799.000000
    27     4  1997      803.000000
    28     4  1997      806.000000
    29     4  1997      810.000000
    30     4  1997      812.000000
     1     5  1997      813.000000
     2     5  1997      814.000000
     3     5  1997      814.000000
     4     5  1997      814.000000
     5     5  1997      817.000000
     6     5  1997      821.000000
     7     5  1997      826.000000
     8     5  1997      830.000000
     9     5  1997      835.000000
    10     5  1997      841.000000
