MUCAJAÍ	-60.918	2.471
    25    12  1995     1096.000000
    26    12  1995     1077.000000
    27    12  1995     1059.000000
    28    12  1995     1022.000000
    29    12  1995     1006.000000
    30    12  1995      990.000000
    31    12  1995      976.000000
     1     1  1996      965.000000
     2     1  1996      957.000000
     3     1  1996      946.000000
     4     1  1996      941.000000
     5     1  1996      937.000000
     6     1  1996      933.000000
     7     1  1996      938.000000
     8     1  1996      935.000000
     9     1  1996      939.000000
    10     1  1996      936.000000
    11     1  1996      929.000000
    12     1  1996      923.000000
    13     1  1996      920.000000
    14     1  1996      917.000000
    15     1  1996      899.000000
    16     1  1996      935.000000
    17     1  1996      957.000000
    18     1  1996      981.000000
    19     1  1996      973.000000
    20     1  1996      962.000000
    21     1  1996      954.000000
    22     1  1996      938.000000
    23     1  1996      925.000000
    24     1  1996      921.000000
    25     1  1996      917.000000
    26     1  1996      927.000000
    27     1  1996      911.000000
    28     1  1996      923.000000
    29     1  1996      938.000000
    30     1  1996      945.000000
    31     1  1996      952.000000
     1     2  1996      980.000000
     2     2  1996      994.000000
     3     2  1996     1008.000000
     4     2  1996     1021.000000
     5     2  1996     1011.000000
     6     2  1996     1007.000000
     7     2  1996     1006.000000
     8     2  1996     1007.000000
     9     2  1996     1003.000000
    10     2  1996      991.000000
    11     2  1996      978.000000
    12     2  1996      970.000000
    13     2  1996      968.000000
    14     2  1996      983.000000
    15     2  1996      998.000000
    16     2  1996     1006.000000
    17     2  1996     1014.000000
    18     2  1996     1008.000000
    19     2  1996      990.000000
    20     2  1996      969.000000
    21     2  1996      956.000000
    22     2  1996      945.000000
    23     2  1996      939.000000
    24     2  1996      927.000000
    25     2  1996      919.000000
    26     2  1996      914.000000
    27     2  1996      913.000000
    28     2  1996      913.000000
    29     2  1996      907.000000
     1     3  1996      957.000000
     2     3  1996      966.000000
     3     3  1996      992.000000
     4     3  1996     1014.000000
     5     3  1996     1036.000000
     6     3  1996     1023.000000
     7     3  1996     1010.000000
     8     3  1996      987.000000
     9     3  1996      962.000000
    10     3  1996      943.000000
    11     3  1996      937.000000
    12     3  1996      928.000000
    13     3  1996      926.000000
    14     3  1996      933.000000
    15     3  1996      986.000000
    16     3  1996      979.000000
    17     3  1996      951.000000
    18     3  1996      938.000000
    19     3  1996      932.000000
    20     3  1996      932.000000
    21     3  1996      940.000000
    22     3  1996      943.000000
    23     3  1996      940.000000
    24     3  1996      934.000000
    25     3  1996      929.000000
    26     3  1996      923.000000
    27     3  1996      913.000000
    28     3  1996      917.000000
    29     3  1996      928.000000
    30     3  1996      924.000000
    31     3  1996      920.000000
     1     4  1996      912.000000
     2     4  1996      907.000000
     3     4  1996      902.000000
     4     4  1996      898.000000
     5     4  1996      895.000000
     6     4  1996      891.000000
     7     4  1996      889.000000
     8     4  1996      887.000000
     9     4  1996      886.000000
    10     4  1996      884.000000
    11     4  1996      882.000000
    12     4  1996      879.000000
    13     4  1996      876.000000
    14     4  1996      874.000000
    15     4  1996      872.000000
    16     4  1996      872.000000
    17     4  1996      875.000000
    18     4  1996      878.000000
    19     4  1996      885.000000
    20     4  1996      889.000000
    21     4  1996      893.000000
    22     4  1996      905.000000
    23     4  1996      923.000000
    24     4  1996      938.000000
    25     4  1996      962.000000
    26     4  1996      983.000000
    27     4  1996      988.000000
    28     4  1996      992.000000
    29     4  1996      997.000000
    30     4  1996     1009.000000
     1     5  1996     1012.000000
     2     5  1996     1017.000000
     3     5  1996     1028.000000
     4     5  1996     1041.000000
     5     5  1996     1062.000000
     6     5  1996     1067.000000
     7     5  1996     1087.000000
     8     5  1996     1137.000000
     9     5  1996     1153.000000
    10     5  1996     1160.000000
    11     5  1996     1149.000000
    12     5  1996     1146.000000
    13     5  1996     1142.000000
    14     5  1996     1131.000000
    15     5  1996     1141.000000
    16     5  1996     1143.000000
    17     5  1996     1143.000000
    18     5  1996     1167.000000
    19     5  1996     1193.000000
    20     5  1996     1213.000000
    21     5  1996     1232.000000
    22     5  1996     1221.000000
    23     5  1996     1224.000000
    24     5  1996     1225.000000
    25     5  1996     1237.000000
    26     5  1996     1253.000000
    27     5  1996     1254.000000
    28     5  1996     1237.000000
    29     5  1996     1229.000000
    30     5  1996     1209.000000
    31     5  1996     1204.000000
     1     6  1996     1205.000000
     2     6  1996     1225.000000
     3     6  1996     1238.000000
     4     6  1996     1245.000000
     5     6  1996     1256.000000
     6     6  1996     1271.000000
     7     6  1996     1292.000000
     8     6  1996     1328.000000
     9     6  1996     1348.000000
    10     6  1996     1356.000000
    11     6  1996     1364.000000
    12     6  1996     1375.000000
    13     6  1996     1359.000000
    14     6  1996     1351.000000
    15     6  1996     1337.000000
    16     6  1996     1321.000000
    17     6  1996     1313.000000
    18     6  1996     1322.000000
    19     6  1996     1340.000000
    20     6  1996     1359.000000
    21     6  1996     1389.000000
    22     6  1996     1426.000000
    23     6  1996     1440.000000
    24     6  1996     1460.000000
    25     6  1996     1475.000000
    26     6  1996     1488.000000
    27     6  1996     1483.000000
    28     6  1996     1487.000000
    29     6  1996     1490.000000
    30     6  1996     1495.000000
     1     7  1996     1495.000000
     2     7  1996     1514.000000
     3     7  1996     1516.000000
     4     7  1996     1508.000000
     5     7  1996     1493.000000
     6     7  1996     1481.000000
     7     7  1996     1467.000000
     8     7  1996     1460.000000
     9     7  1996     1441.000000
    10     7  1996     1431.000000
    11     7  1996     1421.000000
    12     7  1996     1411.000000
    13     7  1996     1406.000000
    14     7  1996     1397.000000
    15     7  1996     1394.000000
    16     7  1996     1387.000000
    17     7  1996     1382.000000
    18     7  1996     1376.000000
    19     7  1996     1370.000000
    20     7  1996     1363.000000
    21     7  1996     1356.000000
    22     7  1996     1353.000000
    23     7  1996     1356.000000
    24     7  1996     1364.000000
    25     7  1996     1374.000000
    26     7  1996     1386.000000
    27     7  1996     1397.000000
    28     7  1996     1405.000000
    29     7  1996     1408.000000
    30     7  1996     1410.000000
    31     7  1996     1412.000000
     1     8  1996     1409.000000
     2     8  1996     1415.000000
     3     8  1996     1419.000000
     4     8  1996     1424.000000
     5     8  1996     1429.000000
     6     8  1996     1436.000000
     7     8  1996     1439.000000
     8     8  1996     1436.000000
     9     8  1996     1431.000000
    10     8  1996     1427.000000
    11     8  1996     1419.000000
    12     8  1996     1413.000000
    13     8  1996     1401.000000
    14     8  1996     1377.000000
    15     8  1996     1361.000000
    16     8  1996     1355.000000
    17     8  1996     1346.000000
    18     8  1996     1329.000000
    19     8  1996     1313.000000
    20     8  1996     1309.000000
    21     8  1996     1313.000000
    22     8  1996     1341.000000
    23     8  1996     1364.000000
    24     8  1996     1378.000000
    25     8  1996     1381.000000
    26     8  1996     1374.000000
    27     8  1996     1365.000000
    28     8  1996     1359.000000
    29     8  1996     1350.000000
    30     8  1996     1345.000000
    31     8  1996     1330.000000
     1     9  1996     1310.000000
     2     9  1996     1282.000000
     3     9  1996     1248.000000
     4     9  1996     1229.000000
     5     9  1996     1208.000000
     6     9  1996     1182.000000
     7     9  1996     1174.000000
     8     9  1996     1164.000000
     9     9  1996     1156.000000
    10     9  1996     1169.000000
    11     9  1996     1180.000000
    12     9  1996     1184.000000
    13     9  1996     1197.000000
    14     9  1996     1195.000000
    15     9  1996     1204.000000
    16     9  1996     1214.000000
    17     9  1996     1221.000000
    18     9  1996     1227.000000
    19     9  1996     1235.000000
    20     9  1996     1240.000000
    21     9  1996     1233.000000
    22     9  1996     1212.000000
    23     9  1996     1184.000000
    24     9  1996     1158.000000
    25     9  1996     1136.000000
    26     9  1996     1120.000000
    27     9  1996     1110.000000
    28     9  1996     1096.000000
    29     9  1996     1084.000000
    30     9  1996     1072.000000
     1    10  1996     1076.000000
     2    10  1996     1073.000000
     3    10  1996     1067.000000
     4    10  1996     1066.000000
     5    10  1996     1081.000000
     6    10  1996     1075.000000
     7    10  1996     1065.000000
     8    10  1996     1058.000000
     9    10  1996     1047.000000
    10    10  1996     1045.000000
    11    10  1996     1039.000000
    12    10  1996     1032.000000
    13    10  1996     1025.000000
    14    10  1996     1019.000000
    15    10  1996     1015.000000
    16    10  1996     1011.000000
    17    10  1996     1013.000000
    18    10  1996     1017.000000
    19    10  1996     1020.000000
    20    10  1996     1017.000000
    21    10  1996     1012.000000
    22    10  1996     1013.000000
    23    10  1996     1009.000000
    24    10  1996     1005.000000
    25    10  1996     1000.000000
    26    10  1996      996.000000
    27    10  1996     1000.000000
    28    10  1996     1015.000000
    29    10  1996     1011.000000
    30    10  1996     1004.000000
    31    10  1996      995.000000
     1    11  1996      984.000000
     2    11  1996      973.000000
     3    11  1996      967.000000
     4    11  1996      961.000000
     5    11  1996      956.000000
     6    11  1996      949.000000
     7    11  1996      943.000000
     8    11  1996      939.000000
     9    11  1996      934.000000
    10    11  1996      930.000000
    11    11  1996      927.000000
    12    11  1996      923.000000
    13    11  1996      920.000000
    14    11  1996      917.000000
    15    11  1996      914.000000
    16    11  1996      923.000000
    17    11  1996      935.000000
    18    11  1996      950.000000
    19    11  1996      972.000000
    20    11  1996     1017.000000
    21    11  1996     1028.000000
    22    11  1996     1027.000000
    23    11  1996     1010.000000
    24    11  1996      995.000000
    25    11  1996      984.000000
    26    11  1996      986.000000
    27    11  1996      979.000000
    28    11  1996      973.000000
    29    11  1996      978.000000
    30    11  1996      982.000000
     1    12  1996     1002.000000
     2    12  1996      978.000000
     3    12  1996      967.000000
     4    12  1996      959.000000
     5    12  1996      950.000000
     6    12  1996      940.000000
     7    12  1996      933.000000
     8    12  1996      949.000000
     9    12  1996      946.000000
    10    12  1996      945.000000
    11    12  1996      947.000000
    12    12  1996      949.000000
    13    12  1996      947.000000
    14    12  1996      943.000000
    15    12  1996      935.000000
    16    12  1996      933.000000
    17    12  1996      925.000000
    18    12  1996      923.000000
    19    12  1996      920.000000
    20    12  1996      920.000000
    21    12  1996      919.000000
    22    12  1996      915.000000
    23    12  1996      914.000000
    24    12  1996      910.000000
    25    12  1996      909.000000
    26    12  1996      906.000000
    27    12  1996      905.000000
    28    12  1996      903.000000
    29    12  1996      902.000000
    30    12  1996      901.000000
    31    12  1996      899.000000
     1     1  1997      895.000000
     2     1  1997      893.000000
     3     1  1997      886.000000
     4     1  1997      881.000000
     5     1  1997      878.000000
     6     1  1997      875.000000
     7     1  1997      911.000000
     8     1  1997      926.000000
     9     1  1997      936.000000
    10     1  1997      953.000000
    11     1  1997      974.000000
    12     1  1997      989.000000
    13     1  1997     1012.000000
    14     1  1997     1039.000000
    15     1  1997     1051.000000
    16     1  1997     1048.000000
    17     1  1997     1032.000000
    18     1  1997     1011.000000
    19     1  1997      991.000000
    20     1  1997      998.000000
    21     1  1997     1008.000000
    22     1  1997     1023.000000
    23     1  1997     1029.000000
    24     1  1997     1019.000000
    25     1  1997      985.000000
    26     1  1997      967.000000
    27     1  1997      956.000000
    28     1  1997      928.000000
    29     1  1997      913.000000
    30     1  1997      921.000000
    31     1  1997      928.000000
     1     2  1997      936.000000
     2     2  1997      941.000000
     3     2  1997      949.000000
     4     2  1997      958.000000
     5     2  1997     1023.000000
     6     2  1997     1035.000000
     7     2  1997     1042.000000
     8     2  1997     1057.000000
     9     2  1997     1033.000000
    10     2  1997     1052.000000
    11     2  1997     1086.000000
    12     2  1997     1104.000000
    13     2  1997     1113.000000
    14     2  1997     1116.000000
    15     2  1997     1115.000000
    16     2  1997     1111.000000
    17     2  1997     1104.000000
    18     2  1997     1078.000000
    19     2  1997     1065.000000
    20     2  1997     1046.000000
    21     2  1997     1033.000000
    22     2  1997     1027.000000
    23     2  1997     1023.000000
    24     2  1997     1016.000000
    25     2  1997     1002.000000
    26     2  1997      990.000000
    27     2  1997      982.000000
    28     2  1997      978.000000
     1     3  1997      989.000000
     2     3  1997     1001.000000
     3     3  1997     1010.000000
     4     3  1997     1005.000000
     5     3  1997      997.000000
     6     3  1997      981.000000
     7     3  1997      965.000000
     8     3  1997      951.000000
     9     3  1997      940.000000
    10     3  1997      931.000000
    11     3  1997      926.000000
    12     3  1997      928.000000
    13     3  1997      929.000000
    14     3  1997      930.000000
    15     3  1997      928.000000
    16     3  1997      928.000000
    17     3  1997      927.000000
    18     3  1997      948.000000
    19     3  1997      968.000000
    20     3  1997      977.000000
    21     3  1997      972.000000
    22     3  1997      962.000000
    23     3  1997      951.000000
    24     3  1997      940.000000
    25     3  1997      930.000000
    26     3  1997      921.000000
    27     3  1997      915.000000
    28     3  1997      911.000000
    29     3  1997      911.000000
    30     3  1997      923.000000
    31     3  1997      934.000000
     1     4  1997      934.000000
     2     4  1997      924.000000
     3     4  1997      912.000000
     4     4  1997      905.000000
     5     4  1997      896.000000
     6     4  1997      894.000000
     7     4  1997      888.000000
     8     4  1997      879.000000
     9     4  1997      877.000000
    10     4  1997      886.000000
    11     4  1997      894.000000
    12     4  1997      908.000000
    13     4  1997      915.000000
    14     4  1997      915.000000
    15     4  1997      916.000000
    16     4  1997      927.000000
    17     4  1997      942.000000
    18     4  1997      947.000000
    19     4  1997      947.000000
    20     4  1997      934.000000
    21     4  1997      922.000000
    22     4  1997      912.000000
    23     4  1997      914.000000
    24     4  1997      928.000000
    25     4  1997      946.000000
    26     4  1997      954.000000
    27     4  1997      951.000000
    28     4  1997      942.000000
    29     4  1997      932.000000
    30     4  1997      928.000000
     1     5  1997      933.000000
     2     5  1997      944.000000
     3     5  1997      952.000000
     4     5  1997      948.000000
     5     5  1997      938.000000
     6     5  1997      929.000000
     7     5  1997      934.000000
     8     5  1997      947.000000
     9     5  1997      956.000000
    10     5  1997      964.000000
    11     5  1997      975.000000
    12     5  1997      991.000000
    13     5  1997      964.000000
    14     5  1997      991.000000
    15     5  1997      999.000000
    16     5  1997     1077.000000
    17     5  1997     1073.000000
    18     5  1997     1068.000000
    19     5  1997     1065.000000
    20     5  1997     1059.000000
    21     5  1997     1040.000000
    22     5  1997     1028.000000
    23     5  1997     1003.000000
    24     5  1997      991.000000
    25     5  1997      990.000000
    26     5  1997     1001.000000
    27     5  1997     1046.000000
    28     5  1997     1077.000000
    29     5  1997     1100.000000
    30     5  1997     1153.000000
    31     5  1997     1160.000000
     1     6  1997     1168.000000
     2     6  1997     1174.000000
     3     6  1997     1173.000000
     4     6  1997     1163.000000
     5     6  1997     1124.000000
     6     6  1997     1105.000000
     7     6  1997     1096.000000
     8     6  1997     1086.000000
     9     6  1997     1079.000000
    10     6  1997     1075.000000
    11     6  1997     1070.000000
    12     6  1997     1066.000000
    13     6  1997     1061.000000
    14     6  1997     1044.000000
    15     6  1997     1033.000000
    16     6  1997     1024.000000
    17     6  1997     1017.000000
    18     6  1997     1011.000000
    19     6  1997     1004.000000
    20     6  1997      997.000000
    21     6  1997     1017.000000
    22     6  1997     1023.000000
    23     6  1997     1017.000000
    24     6  1997      994.000000
    25     6  1997      982.000000
    26     6  1997      985.000000
    27     6  1997      989.000000
    28     6  1997      993.000000
    29     6  1997      996.000000
    30     6  1997     1000.000000
     1     7  1997     1005.000000
     2     7  1997     1009.000000
     3     7  1997     1016.000000
     4     7  1997     1023.000000
     5     7  1997     1046.000000
     6     7  1997     1068.000000
     7     7  1997     1081.000000
     8     7  1997     1083.000000
     9     7  1997     1081.000000
    10     7  1997     1083.000000
    11     7  1997     1095.000000
    12     7  1997     1150.000000
    13     7  1997     1210.000000
    14     7  1997     1217.000000
    15     7  1997     1214.000000
    16     7  1997     1212.000000
    17     7  1997     1210.000000
    18     7  1997     1209.000000
    19     7  1997     1207.000000
    20     7  1997     1178.000000
    21     7  1997     1177.000000
    22     7  1997     1217.000000
    23     7  1997     1237.000000
    24     7  1997     1241.000000
    25     7  1997     1245.000000
    26     7  1997     1236.000000
    27     7  1997     1231.000000
    28     7  1997     1217.000000
    29     7  1997     1186.000000
    30     7  1997     1179.000000
    31     7  1997     1175.000000
     1     8  1997     1168.000000
     2     8  1997     1147.000000
     3     8  1997     1114.000000
     4     8  1997     1098.000000
     5     8  1997     1068.000000
     6     8  1997     1046.000000
     7     8  1997     1032.000000
     8     8  1997     1018.000000
     9     8  1997     1015.000000
    10     8  1997     1019.000000
    11     8  1997     1028.000000
    12     8  1997     1040.000000
    13     8  1997     1058.000000
    14     8  1997     1070.000000
    15     8  1997     1096.000000
    16     8  1997     1119.000000
    17     8  1997     1091.000000
    18     8  1997     1073.000000
    19     8  1997     1062.000000
    20     8  1997     1048.000000
    21     8  1997     1033.000000
    22     8  1997     1017.000000
    23     8  1997     1009.000000
    24     8  1997     1003.000000
    25     8  1997     1003.000000
    26     8  1997     1008.000000
    27     8  1997     1010.000000
    28     8  1997     1009.000000
    29     8  1997     1006.000000
    30     8  1997     1003.000000
    31     8  1997     1001.000000
     1     9  1997     1000.000000
     2     9  1997     1006.000000
     3     9  1997     1017.000000
     4     9  1997     1013.000000
     5     9  1997     1009.000000
     6     9  1997     1003.000000
     7     9  1997      997.000000
     8     9  1997      989.000000
     9     9  1997      985.000000
    10     9  1997      981.000000
    11     9  1997      986.000000
    12     9  1997      989.000000
    13     9  1997      992.000000
    14     9  1997      996.000000
    15     9  1997      998.000000
    16     9  1997      994.000000
    17     9  1997      986.000000
    18     9  1997      981.000000
    19     9  1997      977.000000
    20     9  1997      971.000000
    21     9  1997      974.000000
    22     9  1997      961.000000
    23     9  1997      963.000000
    24     9  1997      971.000000
    25     9  1997      979.000000
    26     9  1997      977.000000
    27     9  1997      973.000000
    28     9  1997      968.000000
    29     9  1997      964.000000
    30     9  1997      955.000000
     1    10  1997      951.000000
     2    10  1997      947.000000
     3    10  1997      943.000000
     4    10  1997      940.000000
     5    10  1997      937.000000
     6    10  1997      935.000000
     7    10  1997      933.000000
     8    10  1997      929.000000
     9    10  1997      927.000000
    10    10  1997      924.000000
    11    10  1997      921.000000
    12    10  1997      917.000000
    13    10  1997      921.000000
    14    10  1997      926.000000
    15    10  1997      929.000000
    16    10  1997      933.000000
    17    10  1997      929.000000
    18    10  1997      925.000000
    19    10  1997      921.000000
    20    10  1997      917.000000
    21    10  1997      912.000000
    22    10  1997      908.000000
    23    10  1997      905.000000
    24    10  1997      900.000000
    25    10  1997      893.000000
    26    10  1997      889.000000
    27    10  1997      885.000000
    28    10  1997      886.000000
    29    10  1997      889.000000
    30    10  1997      888.000000
    31    10  1997      883.000000
     1    11  1997      879.000000
     2    11  1997      876.000000
     3    11  1997      878.000000
     4    11  1997      882.000000
     5    11  1997      886.000000
     6    11  1997      883.000000
     7    11  1997      877.000000
     8    11  1997      871.000000
     9    11  1997      867.000000
    10    11  1997      864.000000
    11    11  1997      861.000000
    12    11  1997      858.000000
    13    11  1997      858.000000
    14    11  1997      855.000000
    15    11  1997      851.000000
    16    11  1997      857.000000
    17    11  1997      865.000000
    18    11  1997      869.000000
    19    11  1997      873.000000
    20    11  1997      873.000000
    21    11  1997      875.000000
    22    11  1997      880.000000
    23    11  1997      886.000000
    24    11  1997      885.000000
    25    11  1997      882.000000
    26    11  1997      879.000000
    27    11  1997      873.000000
    28    11  1997      868.000000
    29    11  1997      862.000000
    30    11  1997      857.000000
     1    12  1997      852.000000
     2    12  1997      848.000000
     3    12  1997      850.000000
     4    12  1997      853.000000
     5    12  1997      857.000000
     6    12  1997      855.000000
     7    12  1997      852.000000
     8    12  1997      850.000000
     9    12  1997      847.000000
    10    12  1997      846.000000
    11    12  1997      848.000000
    12    12  1997      845.000000
    13    12  1997      843.000000
    14    12  1997      842.000000
    15    12  1997      850.000000
    16    12  1997      854.000000
    17    12  1997      845.000000
    18    12  1997      845.000000
    19    12  1997      841.000000
    20    12  1997      837.000000
    21    12  1997      835.000000
    22    12  1997      833.000000
    23    12  1997      830.000000
    24    12  1997      829.000000
    25    12  1997      827.000000
    26    12  1997      825.000000
    27    12  1997      823.000000
    28    12  1997      823.000000
    29    12  1997      821.000000
    30    12  1997      820.000000
    31    12  1997      819.000000
     1     1  1998      819.000000
     2     1  1998      819.000000
     3     1  1998      820.000000
     4     1  1998      822.000000
     5     1  1998      822.000000
     6     1  1998      822.000000
     7     1  1998      823.000000
     8     1  1998      824.000000
     9     1  1998      827.000000
    10     1  1998      826.000000
    11     1  1998      824.000000
    12     1  1998      822.000000
    13     1  1998      822.000000
    14     1  1998      825.000000
    15     1  1998      827.000000
    16     1  1998      825.000000
    17     1  1998      821.000000
    18     1  1998      817.000000
    19     1  1998      814.000000
    20     1  1998      813.000000
    21     1  1998      811.000000
    22     1  1998      810.000000
    23     1  1998      808.000000
    24     1  1998      808.000000
    25     1  1998      807.000000
    26     1  1998      806.000000
    27     1  1998      806.000000
    28     1  1998      805.000000
    29     1  1998      805.000000
    30     1  1998      803.000000
    31     1  1998      801.000000
     1     2  1998      800.000000
     2     2  1998      799.000000
     3     2  1998      799.000000
     4     2  1998      798.000000
     5     2  1998      797.000000
     6     2  1998      796.000000
     7     2  1998      797.000000
     8     2  1998      796.000000
     9     2  1998      796.000000
    10     2  1998      796.000000
    11     2  1998      798.000000
    12     2  1998      804.000000
    13     2  1998      809.000000
    14     2  1998      812.000000
    15     2  1998      820.000000
    16     2  1998      847.000000
    17     2  1998      907.000000
    18     2  1998      934.000000
    19     2  1998      917.000000
    20     2  1998      890.000000
    21     2  1998      851.000000
    22     2  1998      848.000000
    23     2  1998      841.000000
    24     2  1998      833.000000
    25     2  1998      822.000000
    26     2  1998      818.000000
    27     2  1998      815.000000
    28     2  1998      814.000000
     1     3  1998      811.000000
     2     3  1998      809.000000
     3     3  1998      809.000000
     4     3  1998      807.000000
     5     3  1998      807.000000
     6     3  1998      805.000000
     7     3  1998      802.000000
     8     3  1998      801.000000
     9     3  1998      800.000000
    10     3  1998      800.000000
    11     3  1998      800.000000
    12     3  1998      800.000000
    13     3  1998      799.000000
    14     3  1998      797.000000
    15     3  1998      796.000000
    16     3  1998      795.000000
    17     3  1998      794.000000
    18     3  1998      793.000000
    19     3  1998      791.000000
    20     3  1998      791.000000
    21     3  1998      790.000000
    22     3  1998      789.000000
    23     3  1998      790.000000
    24     3  1998      789.000000
    25     3  1998      788.000000
    26     3  1998      787.000000
    27     3  1998      787.000000
    28     3  1998      787.000000
    29     3  1998      786.000000
    30     3  1998      785.000000
    31     3  1998      787.000000
     1     4  1998      793.000000
     2     4  1998      792.000000
     3     4  1998      788.000000
     4     4  1998      789.000000
     5     4  1998      800.000000
     6     4  1998      823.000000
     7     4  1998      815.000000
     8     4  1998      817.000000
     9     4  1998      828.000000
    10     4  1998      831.000000
    11     4  1998      847.000000
    12     4  1998      866.000000
    13     4  1998      874.000000
    14     4  1998      885.000000
    15     4  1998      924.000000
    16     4  1998      951.000000
    17     4  1998      905.000000
    18     4  1998      892.000000
    19     4  1998      878.000000
    20     4  1998      869.000000
    21     4  1998      860.000000
    22     4  1998      849.000000
    23     4  1998      846.000000
    24     4  1998      843.000000
    25     4  1998      845.000000
    26     4  1998      857.000000
    27     4  1998      875.000000
    28     4  1998      909.000000
    29     4  1998      929.000000
    30     4  1998      955.000000
     1     5  1998      975.000000
     2     5  1998     1013.000000
     3     5  1998     1031.000000
     4     5  1998     1061.000000
     5     5  1998     1082.000000
     6     5  1998     1075.000000
     7     5  1998     1047.000000
     8     5  1998     1014.000000
     9     5  1998      992.000000
    10     5  1998     1007.000000
    11     5  1998     1019.000000
    12     5  1998     1034.000000
    13     5  1998     1060.000000
    14     5  1998     1071.000000
    15     5  1998     1067.000000
    16     5  1998     1074.000000
    17     5  1998     1088.000000
    18     5  1998     1120.000000
    19     5  1998     1159.000000
    20     5  1998     1189.000000
    21     5  1998     1219.000000
    22     5  1998     1236.000000
    23     5  1998     1238.000000
    24     5  1998     1236.000000
    25     5  1998     1235.000000
    26     5  1998     1234.000000
    27     5  1998     1231.000000
    28     5  1998     1216.000000
    29     5  1998     1195.000000
    30     5  1998     1182.000000
    31     5  1998     1184.000000
     1     6  1998     1199.000000
     2     6  1998     1214.000000
     3     6  1998     1222.000000
     4     6  1998     1229.000000
     5     6  1998     1238.000000
     6     6  1998     1257.000000
     7     6  1998     1279.000000
     8     6  1998     1298.000000
     9     6  1998     1306.000000
    10     6  1998     1319.000000
    11     6  1998     1327.000000
    12     6  1998     1328.000000
    13     6  1998     1327.000000
    14     6  1998     1330.000000
    15     6  1998     1335.000000
    16     6  1998     1356.000000
    17     6  1998     1378.000000
    18     6  1998     1414.000000
    19     6  1998     1450.000000
    20     6  1998     1464.000000
    21     6  1998     1459.000000
    22     6  1998     1431.000000
    23     6  1998     1408.000000
    24     6  1998     1363.000000
    25     6  1998     1344.000000
    26     6  1998     1326.000000
    27     6  1998     1337.000000
    28     6  1998     1391.000000
    29     6  1998     1396.000000
    30     6  1998     1402.000000
     1     7  1998     1404.000000
     2     7  1998     1394.000000
     3     7  1998     1384.000000
     4     7  1998     1396.000000
     5     7  1998     1403.000000
     6     7  1998     1410.000000
     7     7  1998     1413.000000
     8     7  1998     1408.000000
     9     7  1998     1405.000000
    10     7  1998     1406.000000
    11     7  1998     1409.000000
    12     7  1998     1410.000000
    13     7  1998     1406.000000
    14     7  1998     1403.000000
    15     7  1998     1395.000000
    16     7  1998     1387.000000
    17     7  1998     1384.000000
    18     7  1998     1379.000000
    19     7  1998     1375.000000
    20     7  1998     1369.000000
    21     7  1998     1359.000000
    22     7  1998     1353.000000
    23     7  1998     1330.000000
    24     7  1998     1317.000000
    25     7  1998     1308.000000
    26     7  1998     1295.000000
    27     7  1998     1284.000000
    28     7  1998     1253.000000
    29     7  1998     1225.000000
    30     7  1998     1207.000000
    31     7  1998     1210.000000
     1     8  1998     1222.000000
     2     8  1998     1240.000000
     3     8  1998     1254.000000
     4     8  1998     1270.000000
     5     8  1998     1263.000000
     6     8  1998     1243.000000
     7     8  1998     1219.000000
     8     8  1998     1187.000000
     9     8  1998     1158.000000
    10     8  1998     1155.000000
    11     8  1998     1188.000000
    12     8  1998     1225.000000
    13     8  1998     1260.000000
    14     8  1998     1251.000000
    15     8  1998     1240.000000
    16     8  1998     1238.000000
    17     8  1998     1237.000000
    18     8  1998     1238.000000
    19     8  1998     1242.000000
    20     8  1998     1243.000000
    21     8  1998     1236.000000
    22     8  1998     1224.000000
    23     8  1998     1207.000000
    24     8  1998     1194.000000
    25     8  1998     1186.000000
    26     8  1998     1170.000000
    27     8  1998     1152.000000
    28     8  1998     1131.000000
    29     8  1998     1123.000000
    30     8  1998     1132.000000
    31     8  1998     1139.000000
     1     9  1998     1157.000000
     2     9  1998     1157.000000
     3     9  1998     1145.000000
     4     9  1998     1141.000000
     5     9  1998     1133.000000
     6     9  1998     1115.000000
     7     9  1998     1095.000000
     8     9  1998     1075.000000
     9     9  1998     1067.000000
    10     9  1998     1059.000000
    11     9  1998     1053.000000
    12     9  1998     1052.000000
    13     9  1998     1062.000000
    14     9  1998     1072.000000
    15     9  1998     1076.000000
    16     9  1998     1074.000000
    17     9  1998     1072.000000
    18     9  1998     1097.000000
    19     9  1998     1101.000000
    20     9  1998     1084.000000
    21     9  1998     1070.000000
    22     9  1998     1062.000000
    23     9  1998     1052.000000
    24     9  1998     1055.000000
    25     9  1998     1058.000000
    26     9  1998     1053.000000
    27     9  1998     1050.000000
    28     9  1998     1042.000000
    29     9  1998     1037.000000
    30     9  1998     1021.000000
     1    10  1998     1016.000000
     2    10  1998     1015.000000
     3    10  1998     1023.000000
     4    10  1998     1035.000000
     5    10  1998     1062.000000
     6    10  1998     1130.000000
     7    10  1998     1180.000000
     8    10  1998     1160.000000
     9    10  1998     1101.000000
    10    10  1998     1062.000000
    11    10  1998     1034.000000
    12    10  1998     1022.000000
    13    10  1998     1006.000000
    14    10  1998      999.000000
    15    10  1998      995.000000
    16    10  1998      998.000000
    17    10  1998     1037.000000
    18    10  1998     1041.000000
    19    10  1998     1034.000000
    20    10  1998     1021.000000
    21    10  1998     1009.000000
    22    10  1998      989.000000
    23    10  1998      982.000000
    24    10  1998      986.000000
